equipe,player_id,player_name,player_country_code,age,positions,matches_played,min,gls_per90,ast_per90,xg_per90,xag_per90,pk_made_per90,pk_att_per90,yellow_cards_per90,red_cards_per90,carries_prog_per90,passes_prog_per90,sh_per90,sot_per90,avg_sh_dist,fk_sh_per90,npxg_per_sh,pass_cmp_per90,pass_att_per90,pass_ttl_dist_per90,pass_cmp_s_per90,pass_att_s_per90,pass_cmp_m_per90,pass_att_m_per90,pass_cmp_l_per90,pass_att_l_per90,xa_per90,pass_prog_per90,pass_prog_ttl_dist_per90,key_passes_per90,pass_fthird_per90,pass_opp_box_per90,cross_opp_box_per90,pass_live_per90,pass_dead_per90,pass_fk_per90,through_balls_per90,switches_per90,crosses_per90,pass_offside_per90,pass_blocked_per90,throw_ins_per90,ck_per90,ck_in_swinger_per90,ck_out_swinger_per90,ck_straight_per90,ttl_sca_per90,pass_live_sca_per90,pass_dead_sca_per90,take_on_sca_per90,sh_sca_per90,fld_sca_per90,def_sca_per90,gca_per90,pass_live_gca_per90,pass_dead_gca_per90,take_on_gca_per90,sh_gca_per90,fld_gca_per90,def_gca_per90,tkl_per90,tkl_won_per90,tkl_def_third_per90,tkl_mid_third_per90,tkl_att_third_per90,tkl_drb_per90,tkl_drb_att_per90,blocks_per90,sh_blocked_per90,int_per90,clearances_per90,def_error_per90,touches_per90,touch_def_box_per90,touch_def_third_per90,touch_mid_third_per90,touch_fthird_per90,touch_opp_box_per90,take_on_att_per90,take_on_suc_per90,take_on_tkld_per90,carries_per90,ttl_carries_dist_per90,ttl_carries_prog_dist_per90,carries_fthird_per90,carries_opp_box_per90,carries_miscontrolled_per90,carries_dispossessed_per90,pass_recvd_per90,pass_prog_rcvd_per90,second_yellow_cards_per90,fls_com_per90,fls_drawn_per90,offside_per90,pk_won_per90,pk_conceded_per90,og_per90,ball_recov_per90,air_dual_won_per90,air_dual_lost_per90
Lens,9b5237b1,Andy Diouf,FRA,21.0,MF,34,2225.0,0.040449438202247195,0.08089887640449439,0.11730337078651686,0.11325842696629214,0.0,0.0,0.08089887640449439,0.0,3.31685393258427,4.692134831460674,1.6179775280898878,0.20224719101123598,20.0,0.0,0.07,34.34157303370787,43.199999999999996,462.6606741573034,21.114606741573034,24.14831460674157,10.112359550561797,12.175280898876403,1.3752808988764045,2.791011235955056,0.1334831460674157,4.692134831460674,115.88764044943821,1.3348314606741574,2.4269662921348316,1.253932584269663,0.12134831460674157,41.662921348314605,1.0921348314606742,0.6067415730337079,0.5258426966292135,0.08089887640449439,1.2134831460674158,0.44494382022471907,1.2134831460674158,0.0,0.44494382022471907,0.32359550561797756,0.12134831460674157,0.0,3.438202247191011,2.548314606741573,0.040449438202247195,0.44494382022471907,0.28314606741573034,0.08089887640449439,0.040449438202247195,0.12134831460674157,0.12134831460674157,0.0,0.0,0.0,0.0,0.0,1.4966292134831463,1.051685393258427,0.40449438202247195,0.8898876404494381,0.20224719101123598,0.6471910112359551,1.6179775280898878,0.9707865168539326,0.040449438202247195,0.6067415730337079,0.7280898876404495,0.08089887640449439,55.29438202247191,0.9303370786516854,6.391011235955056,29.97303370786517,20.426966292134832,2.0629213483146067,3.519101123595506,1.7393258426966292,1.4966292134831463,30.37752808988764,210.21573033707864,112.2876404494382,2.9932584269662925,0.40449438202247195,3.033707865168539,1.6988764044943818,39.07415730337078,3.8022471910112356,0.0,1.7393258426966292,0.8494382022471909,0.08089887640449439,0.0,0.040449438202247195,0.0,6.229213483146068,0.7280898876404495,1.253932584269663
Nice,c2f23fc8,Moïse Bombito,CAN,24.0,DF,27,2192.0,0.0,0.0,0.02874087591240876,0.008211678832116789,0.0,0.0,0.12317518248175183,0.04105839416058394,1.1085766423357666,3.9826642335766427,0.3284671532846715,0.04105839416058394,18.2,0.0,0.09,51.97992700729927,57.64598540145985,949.3932481751824,19.666970802919707,21.062956204379564,27.26277372262774,28.86405109489051,4.229014598540146,6.281934306569344,0.024635036496350363,3.9826642335766427,366.6925182481752,0.08211678832116788,3.202554744525547,0.2052919708029197,0.0,55.26459854014598,2.3403284671532845,1.1906934306569343,0.12317518248175183,0.2874087591240876,0.08211678832116788,0.04105839416058394,0.3284671532846715,0.12317518248175183,0.0,0.0,0.0,0.0,0.739051094890511,0.697992700729927,0.0,0.0,0.0,0.0,0.04105839416058394,0.16423357664233576,0.16423357664233576,0.0,0.0,0.0,0.0,0.0,1.5191605839416058,1.0264598540145986,0.9032846715328468,0.4927007299270073,0.12317518248175183,0.9854014598540146,1.437043795620438,1.437043795620438,0.7801094890510949,0.739051094890511,4.968065693430657,0.2874087591240876,68.69069343065694,8.786496350364963,31.49178832116788,35.10492700729927,2.5866788321167884,0.3695255474452555,0.697992700729927,0.4927007299270073,0.16423357664233576,37.19890510948905,194.78102189781023,110.57025547445257,0.4105839416058394,0.04105839416058394,0.656934306569343,0.12317518248175183,45.533759124087595,0.4105839416058394,0.04105839416058394,1.1496350364963503,0.5337591240875912,0.0,0.0,0.04105839416058394,0.04105839416058394,3.9826642335766427,1.9708029197080292,2.1350364963503647
Reims,9f30e7ed,Cédric Kipré,CIV,27.0,DF,28,2190.0,0.0,0.0410958904109589,0.024657534246575342,0.05342465753424657,0.0,0.0,0.1643835616438356,0.0821917808219178,0.6575342465753424,3.1643835616438354,0.3698630136986301,0.0410958904109589,16.9,0.0,0.07,47.178082191780824,53.0958904109589,865.931506849315,17.54794520547945,18.616438356164384,25.273972602739725,27.369863013698634,3.6575342465753424,5.835616438356165,0.057534246575342465,3.1643835616438354,309.6164383561644,0.410958904109589,3.5342465753424657,0.410958904109589,0.1643835616438356,50.54794520547945,2.4246575342465753,1.8493150684931505,0.12328767123287672,0.2054794520547945,0.4931506849315069,0.12328767123287672,0.0821917808219178,0.12328767123287672,0.0,0.0,0.0,0.0,1.273972602739726,1.1095890410958904,0.0410958904109589,0.0410958904109589,0.0410958904109589,0.0,0.0410958904109589,0.12328767123287672,0.12328767123287672,0.0,0.0,0.0,0.0,0.0,1.726027397260274,1.2328767123287672,1.2328767123287672,0.4520547945205479,0.0410958904109589,1.1917808219178083,1.6027397260273972,1.726027397260274,1.1095890410958904,1.3150684931506849,6.657534246575342,0.0821917808219178,65.58904109589041,9.821917808219178,34.6027397260274,28.643835616438356,2.8356164383561646,0.6575342465753424,0.4931506849315069,0.410958904109589,0.0821917808219178,38.013698630136986,224.13698630136986,118.06849315068493,0.5753424657534247,0.0,0.6164383561643836,0.12328767123287672,43.68493150684932,0.12328767123287672,0.0,0.9863013698630138,0.4931506849315069,0.0410958904109589,0.0,0.0410958904109589,0.0,3.0,1.684931506849315,0.9863013698630138
Paris S,a0d55a09,Bradley Barcola,FRA,21.0,FW,34,2181.0,0.5777166437414031,0.4126547455295736,0.5529573590096286,0.41678129298486927,0.0,0.0,0.08253094910591471,0.0,5.653370013755158,3.9614855570839067,3.0536451169188448,1.5680880330123796,13.2,0.0,0.18,30.90784044016506,37.8404401650619,422.97111416781297,20.013755158184317,22.53094910591472,9.284731774415405,11.348005502063273,0.8253094910591472,1.361760660247593,0.24346629986244844,3.9614855570839067,102.585969738652,2.063273727647868,1.1554332874828062,2.1045392022008254,0.16506189821182943,36.891334250343874,0.7840440165061898,0.2063273727647868,0.24759284731774417,0.08253094910591471,1.031636863823934,0.16506189821182943,0.9078404401650619,0.49518569463548834,0.08253094910591471,0.0,0.0,0.0,4.167812929848694,3.59009628610729,0.04126547455295736,0.2063273727647868,0.16506189821182943,0.08253094910591471,0.08253094910591471,0.8253094910591472,0.7015130674002751,0.0,0.04126547455295736,0.08253094910591471,0.0,0.0,1.1141678129298487,0.7015130674002751,0.4126547455295736,0.33012379642365886,0.37138927097661617,0.33012379642365886,1.2792297111416782,1.031636863823934,0.08253094910591471,0.7840440165061898,0.49518569463548834,0.0,52.737276478679505,0.5364511691884457,3.4662998624484183,16.21733149931224,33.59009628610729,8.830811554332875,5.653370013755158,1.4030261348005502,3.8789546079779917,35.28198074277854,240.78404401650621,144.63548830811553,2.6822558459422283,3.920220082530949,2.640990371389271,0.8253094910591472,42.049518569463544,15.433287482806051,0.0,1.2379642365887207,0.9078404401650619,0.28885832187070154,0.0,0.0,0.0,2.7647867950481433,0.5777166437414031,0.28885832187070154
Nantes,bcc81786,Kelvin Amian,FRA,26.0,DF,30,2165.0,0.04157043879907621,0.0,0.04157043879907621,0.03325635103926097,0.0,0.0,0.20785219399538105,0.0,1.3302540415704387,3.034642032332564,0.2909930715935335,0.16628175519630484,14.9,0.0,0.14,30.678983833718245,38.28637413394919,491.40415704387993,16.00461893764434,17.501154734411084,11.556581986143186,14.258660508083139,2.161662817551963,4.364896073903003,0.07482678983833718,3.034642032332564,213.87990762124713,0.5404157043879908,2.4942263279445727,0.9976905311778291,0.49884526558891457,29.889145496535797,8.314087759815243,0.581986143187067,0.16628175519630484,0.04157043879907621,1.5381062355658197,0.08314087759815242,0.9976905311778291,7.648960739030023,0.0,0.0,0.0,0.0,1.579676674364896,1.0808314087759816,0.2909930715935335,0.04157043879907621,0.04157043879907621,0.08314087759815242,0.04157043879907621,0.04157043879907621,0.04157043879907621,0.0,0.0,0.0,0.0,0.0,2.2863741339491916,1.2886836027713626,1.6628175519630484,0.581986143187067,0.04157043879907621,1.2055427251732103,1.4549653579676676,0.7482678983833719,0.4572748267898384,0.5404157043879908,3.533487297921478,0.0,47.930715935334874,3.367205542725173,15.547344110854503,21.74133949191686,11.099307159353348,0.8729792147806005,0.9145496535796768,0.5404157043879908,0.3325635103926097,22.61431870669746,100.26789838337183,50.21709006928407,1.1224018475750577,0.04157043879907621,0.8314087759815242,0.49884526558891457,26.48036951501155,3.2009237875288683,0.0,0.9561200923787528,0.4572748267898384,0.04157043879907621,0.0,0.0,0.0,2.2448036951501154,0.8729792147806005,0.8729792147806005
Toulouse,39b326ed,Gabriel Suazo,CHI,26.0,DF,30,2163.0,0.0,0.24965325936199723,0.033287101248266296,0.1581137309292649,0.0,0.0,0.0,0.0,1.7475728155339805,4.535367545076284,0.29126213592233013,0.16643550624133147,17.1,0.08321775312066573,0.12,41.359223300970875,51.92787794729542,659.8335644937587,22.260748959778084,25.04854368932039,15.52011095700416,19.140083217753123,2.3717059639389735,4.951456310679611,0.19972260748959778,4.535367545076284,271.0402219140083,1.6643550624133148,3.1206657420249653,1.5811373092926493,0.49930651872399445,42.898751733703186,8.904299583911234,1.4979195561719834,0.12482662968099861,0.37447988904299584,3.245492371705964,0.12482662968099861,1.1234396671289875,6.574202496532594,0.8321775312066574,0.5825242718446603,0.16643550624133147,0.0,3.4119278779472957,2.4965325936199725,0.7489597780859917,0.041608876560332866,0.0,0.08321775312066573,0.041608876560332866,0.4576976421636616,0.33287101248266293,0.08321775312066573,0.041608876560332866,0.0,0.0,0.0,2.4549237170596396,1.622746185852982,1.0402219140083218,0.9153952843273232,0.49930651872399445,1.2482662968099862,2.9958391123439667,1.1234396671289875,0.12482662968099861,1.4979195561719834,1.6643550624133148,0.041608876560332866,61.74757281553398,2.246879334257975,14.771151178918169,28.002773925104023,19.68099861303745,1.622746185852982,1.622746185852982,1.0402219140083218,0.4576976421636616,32.53814147018031,138.7656033287101,81.34535367545077,1.4979195561719834,0.33287101248266293,1.4979195561719834,0.5825242718446603,36.99029126213592,4.909847434119279,0.0,1.3314840499306517,1.2066574202496532,0.08321775312066573,0.0,0.0,0.041608876560332866,5.201109570041608,0.5409153952843273,0.7905686546463246
Monaco,384d58d9,Denis Zakaria,SUI,27.0,MF,26,2144.0,0.251865671641791,0.16791044776119401,0.21828358208955223,0.0587686567164179,0.08395522388059701,0.08395522388059701,0.20988805970149252,0.0,1.1333955223880596,4.7434701492537314,1.2173507462686566,0.37779850746268656,18.0,0.0,0.12,44.58022388059701,49.32369402985074,657.8311567164179,25.3544776119403,26.99160447761194,16.37126865671642,17.798507462686565,1.7630597014925373,2.560634328358209,0.08395522388059701,4.7434701492537314,206.57182835820896,0.6716417910447761,3.819962686567164,0.9654850746268656,0.08395522388059701,47.644589552238806,1.5951492537313432,1.5111940298507462,0.16791044776119401,0.08395522388059701,0.29384328358208955,0.08395522388059701,0.33582089552238803,0.08395522388059701,0.0,0.0,0.0,0.0,2.1828358208955225,1.7210820895522387,0.0,0.08395522388059701,0.20988805970149252,0.041977611940298504,0.1259328358208955,0.41977611940298504,0.33582089552238803,0.0,0.0,0.041977611940298504,0.0,0.041977611940298504,1.7210820895522387,1.0914179104477613,0.6296641791044776,0.7975746268656716,0.29384328358208955,1.007462686567164,1.3852611940298507,1.3013059701492538,0.33582089552238803,1.4272388059701493,1.6371268656716418,0.041977611940298504,59.81809701492538,2.5186567164179103,11.753731343283581,38.28358208955224,10.70429104477612,1.6791044776119401,1.5111940298507462,0.8815298507462687,0.5457089552238806,34.54757462686567,157.0382462686567,76.31529850746269,1.2593283582089552,0.33582089552238803,1.4692164179104477,0.9654850746268656,40.80223880597015,1.5111940298507462,0.0,1.3432835820895521,0.8815298507462687,0.041977611940298504,0.0,0.08395522388059701,0.0,6.9263059701492535,0.7555970149253731,0.503731343283582
Montpellier,76d679c7,Modibo Sagnan,MLI,25.0,DF,27,2141.0,0.08407286314806164,0.0,0.029425502101821578,0.025221858944418498,0.0,0.0,0.42036431574030825,0.0,0.5464736104624007,2.143858010275572,0.46240074731433906,0.12610929472209248,11.5,0.0,0.07,36.02522185894442,40.649229332087806,728.2391405885099,10.467071461933676,11.097617935544138,20.76599719757123,22.279308734236338,4.455861746847267,6.347501167678654,0.02101821578701541,2.143858010275572,250.28491359177957,0.25221858944418496,1.8916394208313874,0.12610929472209248,0.0,39.17795422699673,1.3872022419430172,1.0509107893507705,0.0,0.5044371788883699,0.04203643157403082,0.08407286314806164,0.29425502101821577,0.12610929472209248,0.0,0.0,0.0,0.0,0.6305464736104623,0.5044371788883699,0.0,0.08407286314806164,0.0,0.04203643157403082,0.0,0.08407286314806164,0.04203643157403082,0.0,0.04203643157403082,0.0,0.0,0.0,2.396076599719757,1.471275105091079,1.5973843998131716,0.6725829051844932,0.12610929472209248,1.0929472209248015,1.8496029892573562,1.0088743577767398,0.5464736104624007,1.219056515646894,4.624007473143391,0.21018215787015412,51.45259224661373,7.440448388603457,25.43204110228865,24.29705744978982,2.101821578701541,0.714619336758524,0.8407286314806165,0.5464736104624007,0.25221858944418496,27.617935544138252,151.9196637085474,81.88696870621204,0.42036431574030825,0.0,0.3362914525922466,0.37832788416627744,32.03176085941149,0.12610929472209248,0.0,1.3872022419430172,0.5044371788883699,0.04203643157403082,0.0,0.04203643157403082,0.0,3.7832788416627747,1.5553479682391405,1.6394208313872023
Paris S,ecbe2839,Willian Pacho,ECU,22.0,DF,28,2132.0,0.0,0.04221388367729831,0.012664165103189493,0.012664165103189493,0.0,0.0,0.08442776735459662,0.0,0.12664165103189493,2.2373358348968106,0.16885553470919323,0.04221388367729831,8.5,0.0,0.08,78.72889305816135,83.07692307692308,1394.3245778611633,26.55253283302064,27.607879924953096,47.870544090056285,48.88367729831145,3.4615384615384617,5.065666041275797,0.016885553470919325,2.2373358348968106,409.55909943714823,0.12664165103189493,2.912757973733583,0.04221388367729831,0.0,81.05065666041276,1.9418386491557225,1.1397748592870545,0.0,0.12664165103189493,0.0,0.08442776735459662,0.2954971857410882,0.4643527204502814,0.0,0.0,0.0,0.0,0.5487804878048781,0.4643527204502814,0.0,0.0,0.04221388367729831,0.0,0.04221388367729831,0.12664165103189493,0.08442776735459662,0.0,0.0,0.04221388367729831,0.0,0.0,2.3639774859287055,1.3508442776735459,1.4352720450281424,0.9287054409005628,0.0,0.9709193245778612,1.3508442776735459,1.477485928705441,0.9287054409005628,1.6885553470919326,3.8414634146341466,0.04221388367729831,93.84146341463415,10.300187617260788,38.87898686679175,53.569418386491556,1.8151969981238274,0.33771106941838647,0.2954971857410882,0.08442776735459662,0.16885553470919323,59.05722326454034,252.69230769230768,109.41838649155723,0.12664165103189493,0.0,0.6332082551594747,0.16885553470919323,71.63696060037523,0.04221388367729831,0.0,0.8442776735459663,0.2954971857410882,0.0,0.0,0.0,0.0,5.023452157598499,1.224202626641651,1.0975609756097562
Saint,feb5d3ab,Dennis Appiah,FRA,32.0,DF,29,2128.0,0.0,0.042293233082706765,0.008458646616541355,0.08881578947368421,0.0,0.0,0.08458646616541353,0.0,2.156954887218045,4.56766917293233,0.21146616541353383,0.08458646616541353,20.3,0.0,0.04,38.19078947368421,49.86372180451127,610.375939849624,20.089285714285715,22.880639097744364,15.43703007518797,18.905075187969924,1.987781954887218,5.159774436090225,0.0930451127819549,4.56766917293233,274.3562030075188,0.549812030075188,3.425751879699248,1.0573308270676691,0.29605263157894735,40.474624060150376,9.219924812030076,0.6766917293233082,0.1268796992481203,0.08458646616541353,2.199248120300752,0.16917293233082706,1.818609022556391,8.543233082706767,0.0,0.0,0.0,0.0,1.607142857142857,1.3533834586466165,0.1268796992481203,0.08458646616541353,0.0,0.0,0.042293233082706765,0.1268796992481203,0.08458646616541353,0.042293233082706765,0.0,0.0,0.0,0.0,3.0028195488721807,1.818609022556391,1.776315789473684,0.9304511278195489,0.29605263157894735,1.7340225563909772,3.0028195488721807,1.5225563909774436,0.3383458646616541,1.2265037593984962,3.7640977443609023,0.08458646616541353,62.84774436090226,3.8909774436090223,21.73872180451128,25.79887218045113,15.690789473684209,1.1419172932330826,1.818609022556391,0.8458646616541353,0.9304511278195489,26.64473684210526,128.27537593984962,69.78383458646617,1.3533834586466165,0.2537593984962406,1.43796992481203,0.7612781954887218,34.849624060150376,4.652255639097744,0.0,1.5648496240601504,0.3806390977443609,0.08458646616541353,0.0,0.08458646616541353,0.0,3.8063909774436087,1.1419172932330826,1.3110902255639096
Auxerre,9a71e978,Ki-Jana Hoever,NED,22.0,DF,30,2124.0,0.0423728813559322,0.0847457627118644,0.0211864406779661,0.11440677966101696,0.0,0.0,0.1694915254237288,0.0423728813559322,2.5,3.347457627118644,0.423728813559322,0.211864406779661,21.1,0.0,0.05,32.54237288135593,45.932203389830505,558.1355932203389,15.847457627118645,19.110169491525422,13.389830508474576,18.6864406779661,2.923728813559322,5.423728813559322,0.07203389830508475,3.347457627118644,218.60169491525423,1.0169491525423728,2.7966101694915255,1.1864406779661016,0.5932203389830508,37.88135593220339,7.923728813559323,0.2966101694915254,0.0423728813559322,0.5084745762711864,3.305084745762712,0.1271186440677966,1.3983050847457628,7.627118644067796,0.0,0.0,0.0,0.0,2.076271186440678,1.864406779661017,0.0423728813559322,0.1271186440677966,0.0,0.0423728813559322,0.0,0.1694915254237288,0.1694915254237288,0.0,0.0,0.0,0.0,0.0,2.1610169491525424,1.6101694915254237,1.1016949152542372,0.6779661016949152,0.3813559322033898,1.271186440677966,2.288135593220339,1.3983050847457628,0.1271186440677966,0.8898305084745763,2.966101694915254,0.0423728813559322,57.16101694915255,3.1779661016949152,16.652542372881356,24.449152542372882,16.52542372881356,1.228813559322034,1.483050847457627,0.3813559322033898,1.0169491525423728,27.796610169491526,139.83050847457628,74.11016949152543,1.652542372881356,0.5084745762711864,1.3559322033898304,0.5084745762711864,32.03389830508475,5.423728813559322,0.0423728813559322,0.9322033898305085,0.5084745762711864,0.0,0.0,0.0,0.0,3.855932203389831,1.0169491525423728,0.8050847457627118
Lens,06c48679,Jonathan Gradit,FRA,31.0,DF,25,2112.0,0.0,0.0,0.03409090909090909,0.029829545454545452,0.0,0.0,0.17045454545454547,0.0,0.7670454545454545,5.411931818181818,0.6818181818181819,0.17045454545454547,17.4,0.0,0.05,48.28125,56.76136363636364,872.4289772727273,18.28125,20.28409090909091,25.99431818181818,28.551136363636367,3.5369318181818183,6.818181818181818,0.03835227272727273,5.411931818181818,352.0738636363636,0.46875,4.644886363636364,0.42613636363636365,0.08522727272727273,54.971590909090914,1.6193181818181819,1.5767045454545454,0.08522727272727273,0.29829545454545453,0.42613636363636365,0.17045454545454547,0.46875,0.04261363636363637,0.0,0.0,0.0,0.0,1.0653409090909092,0.9801136363636365,0.0,0.04261363636363637,0.04261363636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.875,0.9801136363636365,0.9375,0.8096590909090909,0.1278409090909091,0.9801136363636365,1.7045454545454546,1.1505681818181819,0.5113636363636364,1.0653409090909092,5.198863636363636,0.08522727272727273,67.92613636363636,6.775568181818182,26.803977272727273,36.39204545454545,4.985795454545454,0.9375,0.38352272727272724,0.1278409090909091,0.21306818181818182,36.86079545454545,152.1306818181818,83.52272727272727,0.6392045454545454,0.0,0.46875,0.1278409090909091,46.278409090909086,0.17045454545454547,0.0,1.2357954545454546,0.6818181818181819,0.0,0.0,0.0,0.0,3.110795454545454,2.7272727272727275,1.875
Strasbourg,ce747d2a,Sebastian Nanasi,SWE,22.0,"MF,FW",31,2107.0,0.2562885619364025,0.170859041290935,0.2776459420977693,0.20930232558139533,0.0,0.0,0.04271476032273375,0.0,2.2638822971048884,5.382059800664452,1.196013289036545,0.512577123872805,12.4,0.04271476032273375,0.23,27.4655908875178,34.6843853820598,409.0792596108211,16.445182724252494,18.751779781680114,8.713811105837683,10.72140484100617,1.4523018509729475,3.331751305173232,0.2007593735168486,5.382059800664452,118.87517797816803,1.5804461319411487,3.1608922638822974,1.665875652586616,0.0854295206454675,30.797342192691033,3.801613668723303,0.5980066445182725,0.4271476032273374,0.04271476032273375,2.819174181300427,0.0854295206454675,0.5552918841955387,0.3844328429046037,2.349311817750356,0.8970099667774086,1.1105837683910773,0.0,3.6307546274323683,2.6056003796867584,0.68343616516374,0.0854295206454675,0.170859041290935,0.04271476032273375,0.04271476032273375,0.7261509254864738,0.4698623635500712,0.170859041290935,0.0,0.0854295206454675,0.0,0.0,0.8542952064546748,0.5552918841955387,0.2562885619364025,0.512577123872805,0.0854295206454675,0.34171808258187,0.9397247271001424,1.02515424774561,0.12814428096820124,0.29900332225913623,0.7688656858092074,0.0,42.373042240151875,0.9397247271001424,6.022781205505457,20.11865211200759,16.78690080683436,3.118177503559563,1.7085904129093497,0.8115804461319411,0.8115804461319411,23.792121499762697,116.82486948267679,66.76317038443284,1.7513051732320835,0.6407214048410061,0.8542952064546748,0.6407214048410061,29.473184622686283,5.424774560987186,0.0,0.3844328429046037,0.7261509254864738,0.04271476032273375,0.0,0.0,0.0,3.0327479829140955,0.12814428096820124,0.4698623635500712
Toulouse,4c5b714f,Djibril Sidibé,FRA,32.0,DF,28,2101.0,0.0,0.12851023322227512,0.017134697762970014,0.1242265587815326,0.0,0.0,0.042836744407425034,0.0,0.6853879105188005,5.183246073298429,0.21418372203712516,0.042836744407425034,12.8,0.042836744407425034,0.08,43.607805806758684,54.70252260828177,756.1113755354593,18.46263683960019,20.561637315564017,20.561637315564017,24.459781056639695,3.3841028081865776,7.025226082817706,0.14992860542598763,5.183246073298429,346.3779152784388,0.7710613993336507,3.812470252260828,1.285102332222751,0.5140409328891005,46.86339838172299,7.710613993336506,2.056163731556402,0.25702046644455023,0.17134697762970014,1.9276534983341265,0.12851023322227512,0.6853879105188005,5.4402665397429795,0.042836744407425034,0.0,0.042836744407425034,0.0,1.499286054259876,1.4564493098524514,0.0,0.0,0.0,0.042836744407425034,0.0,0.29985721085197525,0.29985721085197525,0.0,0.0,0.0,0.0,0.0,2.7843883864826275,1.5421227986673014,1.4564493098524514,0.9424083769633509,0.38553069966682535,1.3279390766301762,2.1418372203712517,0.47120418848167545,0.12851023322227512,0.8567348881485006,2.741551642075202,0.042836744407425034,63.18419800095192,3.4269395525940025,21.289861970490243,31.74202760590195,10.837696335078535,0.6425511661113755,0.8138981437410756,0.47120418848167545,0.3426939552594003,34.99762018086625,128.5102332222751,72.52260828177059,0.7282246549262257,0.0,1.028081865778201,0.38553069966682535,38.46739647786768,2.1418372203712517,0.0,0.8567348881485006,0.8138981437410756,0.08567348881485007,0.0,0.0,0.0,4.2408376963350785,0.7282246549262257,0.4283674440742503
Le Havre,abefc3af,Yassine Kechta,MAR,22.0,"MF,FW",31,2096.0,0.08587786259541984,0.0,0.10734732824427481,0.05152671755725191,0.0,0.0,0.17175572519083968,0.0,1.8893129770992367,4.165076335877862,1.245229007633588,0.38645038167938933,25.7,0.08587786259541984,0.09,25.720419847328245,32.461832061068705,441.4551526717557,12.409351145038167,14.083969465648856,10.262404580152673,12.194656488549619,2.490458015267176,4.165076335877862,0.060114503816793896,4.165076335877862,128.81679389312978,0.6440839694656488,2.5763358778625953,0.7729007633587787,0.21469465648854963,30.2719465648855,1.9322519083969467,0.38645038167938933,0.08587786259541984,0.34351145038167935,1.5458015267175573,0.25763358778625955,0.6440839694656488,0.12881679389312978,0.4723282442748092,0.42938931297709926,0.04293893129770992,0.0,2.0610687022900764,1.159351145038168,0.08587786259541984,0.12881679389312978,0.12881679389312978,0.42938931297709926,0.12881679389312978,0.17175572519083968,0.04293893129770992,0.0,0.04293893129770992,0.0,0.08587786259541984,0.0,2.5763358778625953,1.5458015267175573,1.3740458015267174,0.9017175572519084,0.3005725190839695,1.4169847328244274,3.349236641221374,1.0734732824427482,0.08587786259541984,1.116412213740458,1.3740458015267174,0.08587786259541984,43.54007633587786,1.245229007633588,9.446564885496183,23.358778625954198,11.80820610687023,1.159351145038168,1.5028625954198473,0.558206106870229,0.7729007633587787,22.88645038167939,141.87022900763358,72.78148854961833,1.4169847328244274,0.17175572519083968,1.5028625954198473,1.0305343511450382,26.922709923664122,3.6498091603053435,0.0,1.8034351145038168,1.4169847328244274,0.17175572519083968,0.04293893129770992,0.0,0.0,4.852099236641221,0.42938931297709926,1.159351145038168
Monaco,8b609c34,Wilfried Singo,CIV,23.0,DF,27,2096.0,0.04293893129770992,0.08587786259541984,0.08158396946564886,0.06440839694656489,0.0,0.0,0.17175572519083968,0.0,1.5028625954198473,5.066793893129771,0.7299618320610687,0.21469465648854963,10.8,0.0,0.11,53.75954198473282,62.347328244274806,1004.2986641221374,19.279580152671755,20.911259541984734,29.971374045801525,32.461832061068705,3.9503816793893125,7.557251908396947,0.06440839694656489,5.066793893129771,342.13740458015263,0.3005725190839695,4.379770992366412,0.4723282442748092,0.04293893129770992,57.795801526717554,4.293893129770993,2.748091603053435,0.04293893129770992,0.42938931297709926,0.42938931297709926,0.25763358778625955,0.34351145038167935,1.5458015267175573,0.0,0.0,0.0,0.0,0.8158396946564885,0.601145038167939,0.04293893129770992,0.0,0.08587786259541984,0.0,0.08587786259541984,0.08587786259541984,0.04293893129770992,0.0,0.0,0.0,0.0,0.04293893129770992,1.5887404580152673,0.9875954198473281,1.0305343511450382,0.42938931297709926,0.12881679389312978,0.8587786259541985,1.202290076335878,0.7299618320610687,0.38645038167938933,1.8463740458015268,4.723282442748092,0.08587786259541984,73.125,6.054389312977099,27.352099236641223,41.43606870229007,5.367366412213741,1.245229007633588,0.558206106870229,0.25763358778625955,0.25763358778625955,40.83492366412214,226.93225190839692,132.8530534351145,0.9446564885496184,0.17175572519083968,0.4723282442748092,0.3005725190839695,46.846374045801525,1.159351145038168,0.0,1.5458015267175573,1.4599236641221374,0.12881679389312978,0.0,0.0,0.0,5.925572519083969,2.189885496183206,1.245229007633588
