method,tag,n_clusters_param,linkage,silhouette,calinski_harabasz,davies_bouldin,n_clusters
umap,joueurs_ligue1_2024_2025_clean_custom_GK_umap5d_best_embedding,2,ward,0.7533719221478211,517.8661027002576,0.2313479499410696,2
umap,joueurs_ligue1_2024_2025_clean_custom_GK_umap5d_best_embedding,2,complete,0.7533719221478211,517.8661027002576,0.2313479499410696,2
umap,joueurs_ligue1_2024_2025_clean_custom_GK_umap5d_best_embedding,2,average,0.7533719221478211,517.8661027002576,0.2313479499410696,2
umap,joueurs_ligue1_2024_2025_clean_custom_GK_umap5d_best_embedding,3,ward,0.5203065802320268,858.427621236289,0.5755985043956239,3
umap,joueurs_ligue1_2024_2025_clean_custom_GK_umap5d_best_embedding,3,complete,0.5203065802320268,858.427621236289,0.5755985043956239,3
umap,joueurs_ligue1_2024_2025_clean_custom_GK_umap5d_best_embedding,3,average,0.5106336822719848,834.3147196774823,0.5891937117371268,3
umap,joueurs_ligue1_2024_2025_clean_custom_GK_umap5d_best_embedding,4,ward,0.4796938252775408,966.308885017808,0.6440298642004046,4
umap,joueurs_ligue1_2024_2025_clean_custom_GK_umap5d_best_embedding,4,complete,0.4929066123235349,991.1512162543561,0.6251295777820637,4
umap,joueurs_ligue1_2024_2025_clean_custom_GK_umap5d_best_embedding,4,average,0.48564360227222,949.6355774379409,0.6227390808368528,4
umap,joueurs_ligue1_2024_2025_clean_custom_GK_umap5d_best_embedding,5,ward,0.45218786495719565,1049.036159700418,0.7031129719887206,5
umap,joueurs_ligue1_2024_2025_clean_custom_GK_umap5d_best_embedding,5,complete,0.4689654973725122,1103.685616301406,0.6727744146616356,5
umap,joueurs_ligue1_2024_2025_clean_custom_GK_umap5d_best_embedding,5,average,0.4576020728976733,1067.3773775387783,0.686521180872487,5
umap,joueurs_ligue1_2024_2025_clean_custom_GK_umap5d_best_embedding,6,ward,0.4299565994453947,1089.8666533753487,0.7776238109908111,6
umap,joueurs_ligue1_2024_2025_clean_custom_GK_umap5d_best_embedding,6,complete,0.4336387836478199,1068.130536804862,0.7035934879884237,6
umap,joueurs_ligue1_2024_2025_clean_custom_GK_umap5d_best_embedding,6,average,0.41494733691883956,969.112167762506,0.7241393409127888,6
umap,joueurs_ligue1_2024_2025_clean_custom_GK_umap5d_best_embedding,7,ward,0.3980057574455022,1056.4865114571649,0.8685232313298759,7
umap,joueurs_ligue1_2024_2025_clean_custom_GK_umap5d_best_embedding,7,complete,0.37975442433941176,964.5845528401006,0.8000427436941961,7
umap,joueurs_ligue1_2024_2025_clean_custom_GK_umap5d_best_embedding,7,average,0.4005756414805391,1000.026077857811,0.7401436099757868,7
umap,joueurs_ligue1_2024_2025_clean_custom_GK_umap5d_best_embedding,8,ward,0.37924664625643567,1040.4660951354012,0.9800590912926921,8
umap,joueurs_ligue1_2024_2025_clean_custom_GK_umap5d_best_embedding,8,complete,0.3662463417604936,955.2424348914325,0.9807831768661105,8
umap,joueurs_ligue1_2024_2025_clean_custom_GK_umap5d_best_embedding,8,average,0.3830190382787841,986.2337903749506,0.919784939273915,8
umap,joueurs_ligue1_2024_2025_clean_custom_GK_umap5d_best_embedding,9,ward,0.372356014962084,985.9712996398271,0.906468405801004,9
umap,joueurs_ligue1_2024_2025_clean_custom_GK_umap5d_best_embedding,9,complete,0.36366489113889167,940.8131584706772,0.986941510495267,9
umap,joueurs_ligue1_2024_2025_clean_custom_GK_umap5d_best_embedding,9,average,0.3694708804142115,960.5534144388808,0.8944431690328183,9
umap,joueurs_ligue1_2024_2025_clean_custom_GK_umap5d_best_embedding,10,ward,0.360628527271218,951.6850402120948,0.8674499978874953,10
umap,joueurs_ligue1_2024_2025_clean_custom_GK_umap5d_best_embedding,10,complete,0.3605257405761468,907.9104120980932,0.9397713957560457,10
umap,joueurs_ligue1_2024_2025_clean_custom_GK_umap5d_best_embedding,10,average,0.38527446222177236,996.0199543950201,0.8387867409767737,10
