method,tag,n_clusters_param,linkage,silhouette,calinski_harabasz,davies_bouldin,n_clusters
umap,joueurs_ligue1_2024_2025_clean_custom_umap5d_best_embedding,2,ward,0.35251416212792885,239.74542551407478,1.0904572952413658,2
umap,joueurs_ligue1_2024_2025_clean_custom_umap5d_best_embedding,2,complete,0.3523431938955731,241.4910189596058,1.130125711923755,2
umap,joueurs_ligue1_2024_2025_clean_custom_umap5d_best_embedding,2,average,0.30630551749132723,191.52412266255118,1.2601010041414407,2
umap,joueurs_ligue1_2024_2025_clean_custom_umap5d_best_embedding,3,ward,0.2751494765622077,195.07875597009334,1.3332974461520366,3
umap,joueurs_ligue1_2024_2025_clean_custom_umap5d_best_embedding,3,complete,0.29699162671824203,195.61217700572834,1.0888018396824115,3
umap,joueurs_ligue1_2024_2025_clean_custom_umap5d_best_embedding,3,average,0.29347859796210457,184.63850460368076,1.1160868488991527,3
umap,joueurs_ligue1_2024_2025_clean_custom_umap5d_best_embedding,4,ward,0.2548295121424578,181.43292820600658,1.2373750223465516,4
umap,joueurs_ligue1_2024_2025_clean_custom_umap5d_best_embedding,4,complete,0.2609020190489902,185.06638497258933,1.2295726210959232,4
umap,joueurs_ligue1_2024_2025_clean_custom_umap5d_best_embedding,4,average,0.2937949818847383,193.0165865549273,1.1957265878778336,4
umap,joueurs_ligue1_2024_2025_clean_custom_umap5d_best_embedding,5,ward,0.2713538849149603,186.64343790102103,1.1450618977870495,5
umap,joueurs_ligue1_2024_2025_clean_custom_umap5d_best_embedding,5,complete,0.28022767967097584,185.6034988451967,1.0771230742338553,5
umap,joueurs_ligue1_2024_2025_clean_custom_umap5d_best_embedding,5,average,0.2954153036384349,201.72347510617595,1.0923506045550195,5
umap,joueurs_ligue1_2024_2025_clean_custom_umap5d_best_embedding,6,ward,0.2626063385523758,176.80772498839073,1.1108942439762237,6
umap,joueurs_ligue1_2024_2025_clean_custom_umap5d_best_embedding,6,complete,0.24539403756259395,171.2960081198545,1.177293007435027,6
umap,joueurs_ligue1_2024_2025_clean_custom_umap5d_best_embedding,6,average,0.28879447065732033,192.1964724085954,1.0397048988877797,6
umap,joueurs_ligue1_2024_2025_clean_custom_umap5d_best_embedding,7,ward,0.24930541301436798,162.15956369900104,1.3788245218937774,7
umap,joueurs_ligue1_2024_2025_clean_custom_umap5d_best_embedding,7,complete,0.22341191934519936,163.80404216435022,1.3280477691736263,7
umap,joueurs_ligue1_2024_2025_clean_custom_umap5d_best_embedding,7,average,0.2969278146304269,183.60564749355072,1.142913495482782,7
umap,joueurs_ligue1_2024_2025_clean_custom_umap5d_best_embedding,8,ward,0.2152941177655577,152.61496822143337,1.563282339728997,8
umap,joueurs_ligue1_2024_2025_clean_custom_umap5d_best_embedding,8,complete,0.20257543993293492,151.24507738996587,1.5292138716651982,8
umap,joueurs_ligue1_2024_2025_clean_custom_umap5d_best_embedding,8,average,0.29445362270024994,165.52047478753522,1.1017063045031774,8
umap,joueurs_ligue1_2024_2025_clean_custom_umap5d_best_embedding,9,ward,0.219675405258459,146.62797009189183,1.3705740333218799,9
umap,joueurs_ligue1_2024_2025_clean_custom_umap5d_best_embedding,9,complete,0.19147029696298745,146.16536393293248,1.5472618894730266,9
umap,joueurs_ligue1_2024_2025_clean_custom_umap5d_best_embedding,9,average,0.26895703860111997,156.9681443401468,1.2369870160024612,9
umap,joueurs_ligue1_2024_2025_clean_custom_umap5d_best_embedding,10,ward,0.22659022122496716,143.19950377911888,1.282462557382964,10
umap,joueurs_ligue1_2024_2025_clean_custom_umap5d_best_embedding,10,complete,0.21148729053730053,146.02764476968218,1.441436572677231,10
umap,joueurs_ligue1_2024_2025_clean_custom_umap5d_best_embedding,10,average,0.2318598826156668,140.37228084206916,1.1748057540433874,10
