method,tag,n_clusters_param,linkage,silhouette,calinski_harabasz,davies_bouldin,n_clusters
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,2,ward,0.24863525160308927,120.5177010691181,1.456629375583227,2
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,2,complete,0.31538598164137344,171.75832893427423,1.299901178532572,2
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,2,average,0.28948082074193077,153.2069766155166,1.4030616000995133,2
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,3,ward,0.31342048262046834,172.50919371743814,1.0940077468808618,3
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,3,complete,0.32799778070401947,193.1614074748734,1.036406620104315,3
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,3,average,0.30787601633207073,172.52848239838,1.027555337289407,3
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,4,ward,0.3159441024190671,198.8073260012202,0.9771967166778377,4
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,4,complete,0.344794276420211,220.1706641205362,0.871793491647976,4
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,4,average,0.33149674168989374,203.5267934961201,0.9116159949470807,4
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,5,ward,0.295767368572144,194.1462002881337,1.1068901452880076,5
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,5,complete,0.33077377970551497,209.18677568669165,0.9840659650790069,5
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,5,average,0.3458041940666843,214.5371276918237,1.012266848653038,5
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,6,ward,0.3022188432429167,197.4799039141556,1.0970348612003216,6
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,6,complete,0.30678793493984324,194.74869413513673,0.9686225497748134,6
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,6,average,0.32922444881168106,212.5383106936961,0.996477900207557,6
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,7,ward,0.29759196526358483,193.82045970566463,1.0281221071061108,7
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,7,complete,0.29134167386934356,198.36687245000377,1.1069477172790527,7
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,7,average,0.3121997540847747,207.1071293181489,0.9357156783135137,7
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,8,ward,0.2933967709642801,195.69406930849766,0.9963701434155185,8
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,8,complete,0.28775396021439126,188.82063991784878,1.0210032926349437,8
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,8,average,0.3219984104151261,209.95391066082277,0.9729743129369349,8
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,9,ward,0.2793230467791613,198.52894138380094,0.9505264908968181,9
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,9,complete,0.26801869873360407,189.80085709983015,1.0329167761855338,9
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,9,average,0.3239182971578695,215.64987279117642,0.9996567152454983,9
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,10,ward,0.28189356595164367,196.8593524815468,1.0236439075028076,10
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,10,complete,0.2705490594073176,185.69737848738708,1.1285568238381818,10
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,10,average,0.31453433604591297,205.7226145785805,0.9948783642264749,10
