cluster,per90_gls,per90_ast,per90_xg,pct_take_on_suc,tkl_plus_int,pct_air_dual_won,carries,age,cluster_size
0,0.06060000000000001,0.0627,0.06860000000000001,51.35670103092784,56.58,54.395,687.27,26.47,100
1,0.05185185185185186,0.04641975308641975,0.062345679012345674,49.775,53.851851851851855,51.0075,532.4691358024692,20.679012345679013,81
2,0.2804878048780488,0.1773170731707317,0.3531707317073171,40.88780487804878,22.048780487804876,41.402499999999996,317.4390243902439,28.121951219512194,41
3,0.3177333333333333,0.17200000000000001,0.3258666666666667,38.88933333333333,26.613333333333333,34.06666666666667,453.38666666666666,21.933333333333334,75
4,0.06295454545454546,0.07204545454545454,0.08045454545454546,48.91818181818182,61.45454545454545,52.24318181818182,668.25,31.954545454545453,44
