cluster,per90_gls,per90_ast,per90_xg,pct_take_on_suc,tkl_plus_int,pct_air_dual_won,carries,age,cluster_size
0,0.05131313131313131,0.05272727272727273,0.06282828282828283,45.10204081632653,57.878787878787875,48.19081632653061,491.77777777777777,24.666666666666668,99
1,0.30643564356435643,0.15623762376237624,0.3534653465346535,38.95940594059406,23.277227722772277,38.115,393.3168316831683,24.366336633663366,101
2,0.0,0.004166666666666667,0.0,77.77777777777777,1.3333333333333333,88.62727272727273,502.5,27.916666666666668,24
3,0.15169230769230768,0.164,0.14384615384615385,46.44,54.784615384615385,43.79538461538461,681.5538461538462,26.06153846153846,65
4,0.0325,0.0225,0.04078947368421053,59.39178082191781,52.39473684210526,61.171052631578945,731.1447368421053,25.38157894736842,76
