player_name,equipe,positions,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,cluster
Luis Henrique,Marseille,"DF,FW",-3.7103172466316594,3.850029224461498,2.1658990741791024,-2.1482745719763376,3.0165085600354646,1.6096145854606674,1.7502776912981932,2.2532325575336114,3.769096155763573,-2.0634280137177643,0.2191026486240795,-0.2481592780478051,-0.6069668763344569,0.4656923735328681,0.927130824177713,0.167253754499745,-0.6234814985255672,-1.6896889928267909,-0.6823487017247492,-0.3157480546168439,-0.2557458918098763,0.0435115564489488,1.0100238086742062,0.4960629105507464,-1.974587046763376,0.0385083269947825,-0.8537316794845832,-0.7866987268967107,1.259271431847091,0.2671580613545968,-0.0825930599958761,-1.7986241642613747,-0.5312367542718924,0.8696233302594333,0
Moses Simon,Nantes,"FW,MF",-10.15675092217152,2.724440603435464,-2.851539515083538,-4.364494301498183,2.7743429906474923,0.829785964216679,2.185337087353153,-1.3664202351088084,1.283798181656302,2.30636531350629,-2.7461951684374206,1.6615264443034854,0.90092026112737,-1.1422626628108352,0.8603751695420797,-2.298097489891865,-0.0244269071119954,0.1373141914411182,-2.2159203178097155,-0.1321712855576244,0.9700533932795984,0.3116668616987592,0.8621023542327626,-1.5924388697797556,-0.3353947152454846,-0.5656540039915368,-0.8107993480033526,1.1190075222767562,1.011075674273335,-0.4647485327722801,-0.3728953958871647,0.4379274865362861,-0.3022384675556693,1.1150669447079216,0
Charlie Cresswell,Toulouse,DF,5.0821613873130005,-3.687451279132214,3.2842839730835,-1.7209928661910237,-0.6411504382072577,1.6224835593361826,0.5846075607571343,-0.5825265719111402,-1.298029618176465,0.695511716406392,-0.4038383468841183,-0.6018499998096882,-2.004673523335577,0.3583803774108191,-2.4132997651549366,-0.5669576327335063,-0.1432129133082618,1.3520920538649133,-1.2105291677686063,-0.5865547300610504,-0.9549715091878238,-0.4908563983201749,0.4959837773924834,-0.2550795333585018,0.2940145701987642,0.4382392274499013,-0.4642743102608741,0.3099832293345736,0.3652107585902174,0.3734942974278699,0.1790543291302108,0.3171055096126569,0.2554444322310569,0.3373337450360213,0
Arnaud Kalimuendo,Rennes,"FW,MF",-7.612534958969117,-4.259676759724484,3.9190731435651993,-0.7961990663128004,-0.9310721153250742,-1.542091984073661,1.9151914722374723,3.3850526102807774,0.784702742169446,1.3919208562885468,-2.3198968264682684,0.3000255612815245,1.3244746508174423,-3.241873658016792,0.2750070297151529,-0.2879710028083163,-1.121780746149989,-0.4758814377867395,-1.2617738235281566,0.2192816812245742,1.0431047521568406,0.3398151566338808,0.2374406306232324,-0.4587536528905871,-0.6356526184607446,0.2440263823003897,0.7719242122025023,-0.864104801549507,-0.222111160499001,-0.5624816694637533,0.3020360092067322,-0.6051614507019863,-0.411824427150003,0.9735767757414594,0
Pierre Ekwah Elimby,Saint,MF,5.388745502853657,-0.9541500148719756,-0.4763724911863277,0.1866716949761131,0.5279181353552989,-2.5021386892820314,0.3695345873676645,1.012160329664048,0.7628171332289073,-0.4148385562799301,-0.45478974459633,0.6293274180812607,0.5350608814210889,-0.0028828288617778,-0.3121498670144872,-1.0330014982784088,0.8899238806204774,0.909145911953656,0.6871409333521512,0.7170148783935741,0.1818708184534219,0.2823645115536851,0.6183079153619185,-0.5187177681845565,-0.4822585823031424,-0.5886025050909076,-0.5925979658720198,-1.2954538786236849,-0.6821572711592607,0.1522286991964419,-0.4631891616282456,1.1287757072736886,-0.0711967585249467,-1.5154881408643013,0
Diego Moreira,Strasbourg,"DF,MF",-2.468093408102888,2.603725975560258,-1.375443148559564,0.3819005265566529,3.097854558087986,1.708901632992716,1.37082893118082,-1.0994313912992235,0.5822023719201355,0.4225137803006275,-0.1524834439913915,0.6494599284207798,0.0657060924833638,0.2603590673778847,-0.5187865481421211,-0.5936706273044184,-0.190352963728791,-0.7033284712444279,-0.598791557578348,-0.9118522295940548,1.4872257331145995,0.71168405208617,0.2339894996260399,-0.4067121328894449,0.551739953259362,-0.4270164778288161,-0.1230170542754716,-0.219709486857859,0.1714024195826604,0.5066459561716955,-0.5755903361086079,0.6090584403427388,0.1241289303505541,0.218572797175894,0
Evann Guessand,Nice,"FW,MF",-9.19615979897083,-0.4291356792723338,1.3340948127806187,2.235156291563525,1.317198057093448,-0.4859407388908542,3.611816862768399,-0.5593433091990482,-0.0446144105305,-0.1030527129565685,0.3999536943917814,0.364377868750387,-1.2183380232025152,1.4911390853289903,1.215059859557875,-1.2696731456563342,-0.9712637588619274,-1.0871217248618936,-1.326303947077765,-1.9033171521452208,-0.3248246806292778,0.0650028135098519,0.2647825844840797,0.3443254927113542,0.2322190275707016,0.1790039120675259,0.4516486022908381,-0.4441292718402819,-1.2123062477826323,0.060254212770182,-0.8879514396238237,0.1357854701044151,0.9597590647355724,0.273258402359768,0
Jonathan David,Lille,FW,-7.880302137226568,-2.817745161869969,4.810833171154709,0.0662068585358305,-1.832743989939844,-0.7248602238265008,1.445036747355179,1.707188362579212,1.6102864294712635,0.903728578356244,-2.8975383932366854,0.2350118523615223,2.701226125890124,-2.676407773478344,1.19130079784695,0.4496196186023131,-0.4027415644273437,0.3702630240340333,-0.7152116633511404,-0.436645939999486,1.077757305041558,-0.0956646847223759,0.1108515743818175,-0.7025627746462623,-0.1470178756985332,-0.1279513464466332,-0.046419579374131,-0.1156540734295065,-0.0927017326059395,-0.0670417923556547,0.1386109921009787,-0.605890693406788,0.2772690714120013,0.0643526230818638,0
Facundo Medina,Lens,DF,5.58746724224029,3.12809719126961,1.8060215417258645,0.0508258636273582,0.867183737371647,0.4875444793378867,-1.9482817575588904,-0.9496630168921076,-0.2000275055571856,0.3738055357831535,0.8146669725800265,2.455533059078303,2.8426064961959048,-1.0741343896026754,-1.9949799757448348,-1.2866826959356727,0.1108313674255348,1.1989425986959812,0.952650479889148,-1.0082244032409993,-0.1841318093896327,-0.8789006480455664,-0.0077027268408048,-0.1639880999280106,-0.4346487171985388,-0.4224354809295775,0.468153110400498,0.09964260279191,0.3496997533096467,0.513694404662572,0.3812935221869598,0.1737777317785751,-0.3144647723117724,-0.0265474418368355,0
Sergio Akieme,Reims,DF,0.8465629589851421,-2.4854552621883483,-1.795190527943349,-2.5229656150112625,1.1918608184066468,1.934820520605973,0.2932260137757792,1.2193445439240571,2.106003788838505,0.1305719700800544,0.091395997272637,0.6862109587568289,-0.7184404758584139,-0.3541587208780497,-0.1958558012399535,0.3374881609957707,-0.16872051769888,-0.0534669044910714,-0.0762657088746615,-0.280415683196797,0.0983300918143923,-1.846886339802956,0.2348786660402114,-0.0739737042900529,0.13762374019307,1.3975481650385484,-0.0754784796445244,-0.3651592442985983,-0.5028732951400027,-0.5677550563105648,0.5084339567758781,-1.1872380520860388,-0.1421000112756223,0.1619925040215882,0
