player_name,equipe,positions,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,cluster
Mika Biereth,Monaco,FW,11.44021280027773,-5.117047150014572,-3.3637186309572127,-5.173296992782626,4.503465968759596,1.9711582534191832,1.858296379869356,3.70892302941126,-2.7362105241192687,-1.5741597704924035,1.1723787316922896,-1.1148608319696598,1.0185183360758163,0.941326678385513,-0.8095244093896834,-2.6235332659863406,0.2055978678347972,-0.7835608538052342,0.3471346668393935,-0.5520810669319403,0.6972508518314963,0.1304635440763506,0.4457126609296907,-3.2608600650039565,0.4551692110910236,0.0315919549649783,-0.0107213538974623,-0.2998540403652252,1.840254772877496,-0.5468302430589004,-0.7309384049189246,-0.3474014226188736,-1.6306761835503978,0
Leo Skiri Østigård,Rennes,DF,-6.8301726719854665,-1.3814425582220478,0.0038768740790626,-1.7156624188468166,1.954215183120231,-1.482787479549043,-0.306086419296331,1.5589948326360068,-0.0200692127870281,-0.6257693433878219,-0.1854093312052873,-0.6952814556042466,-1.6865616392318,-0.3169015423273916,-1.0641728814404154,-0.0196190462285067,0.302651159594418,0.4108970490749388,-1.1959089746616796,-0.5127774274500453,0.1686141038562618,-0.6136420241508586,-0.1610852439366252,-0.4201903552540448,0.6736402777081931,-0.5137343242408762,-0.0553317338971476,0.5516062346572432,-0.3170097492304434,-0.1156653780812601,0.2343166600901291,0.535368651047755,0.4642193222213455,0
Ngal'Ayel Mukau,Lille,MF,-2.289660198304296,1.387439432510564,1.8322289158283225,-2.598291233083587,-1.5314039902123466,1.1390920779550495,0.0756630643325832,-1.6631650876001067,-0.6465583658839084,-1.0516863028323251,-1.062677686324593,-0.105114555418611,0.4338311018588322,0.3488839795731561,1.8643958531670164,-0.7103676996855158,-1.5169292552457343,0.2844869453714033,-0.0086743554739949,-0.2577126640092269,-0.9937420664161768,-0.2221383070117139,0.7782950074170097,0.2079440884862013,-0.0704654412770552,-0.5503617408932874,-0.4873607282882312,-0.0872380110152043,0.8363491438096468,-0.6943681989218484,0.1992958519184992,0.6593394395787585,-0.048448136538747,0
Shavy Babicka,Toulouse,"MF,FW",6.8133433072057,-3.1598862477806984,1.3479590006525826,-0.5484302009742518,-1.2221508608906262,1.2653379640404474,1.0879361428628973,1.16346575118786,0.0993880119141939,0.7499201434213626,-0.2032003467410133,-0.9231184341953774,-0.4631522206323008,-0.5205344440733434,-1.9037996397338828,-0.3257724643761754,-0.0318513880053955,0.8223856138442194,-0.968534113448808,-1.0406154072586653,-0.4469063600070774,1.4396063146546787,-1.3284315619749931,-0.6537572134932325,1.5691583859901836,-0.3575621790900319,1.417911439765638,0.2482909327630665,-0.1122591443955088,-1.153522476358601,0.2486108883073817,-0.1811877345123647,-0.5598977041067728,0
Jordan James,Rennes,MF,0.379985035990559,2.4444079848734264,0.7538508108770706,0.7580826986215607,0.23643473612441,1.7973651492207725,-0.066450156024886,-2.8096092129812265,1.2889372427872277,-2.5283231759209466,-0.0948328101947094,0.9319327385830528,0.2900385648912297,0.9313065919777792,1.290851159323131,-0.8137280180227793,0.3826874582167641,0.6066640199691602,-0.0770822433401427,0.6936765904532652,-1.2832432328368717,-1.1992777389649998,1.112115746462506,-0.0312622561332186,-0.2734111355931156,-1.7464387774736458,1.802085285854933,0.666888555922607,1.3486243419092123,0.2803926230684893,-0.4743550326293094,1.1335944292975124,0.1316691963297334,0
Christopher Operi,Le Havre,"DF,FW",0.1265827861431633,2.907230523213301,0.5989395303862184,9.86463646598408,2.9234942944018467,-0.3796915681195116,-3.968323334227103,1.6548281928729696,1.973788981331927,1.3931536159330868,-0.5401286076336417,-0.2216136506669899,0.6164714008335985,1.5493635249521964,0.9671024100628636,1.9869211935404392,-0.459917666242719,-2.1684783186277827,-0.8438188169640413,-0.0386632524376932,-0.4277728537281299,-0.6477722616733815,1.0363728758988786,-1.2737799944457548,1.0157287106290085,-1.4180798725848442,-0.4952869741194348,0.4052654442840636,-1.6023131793475769,0.6774513738424974,-0.8346045986004698,-0.5735039435070377,-0.2373875515664544,0
Arnaud Nordin,Montpellier,FW,6.250404343674347,-2.4371197153766646,3.305412627007108,0.8854401138876707,-1.0245843597640505,-2.497789439999463,1.0841137039632218,0.9526528897715186,-1.5198067051996969,1.5729287130750187,1.3771287764195363,0.9937105627017788,0.1347422401991824,1.073029792961496,0.4820508592571384,0.3914221632702725,-0.0575336754077343,-0.7532665736873321,-0.0358991120320318,0.4670704638654142,-0.1975028794519022,2.2566563413171203,-0.737374501428446,-0.3457540853321336,0.5493145060754111,0.4193611653583965,-1.1561328436351552,0.4449605655594738,0.2785529859192659,-0.6752620977987314,-0.125415227356738,0.0671212951155488,0.7392478007872001,0
Nhoa Sangui,Reims,"DF,MF",-1.6354194187382265,-0.4934405361604032,0.8226042396586953,1.448434710250336,-1.9884601519766736,0.0609168710247232,-0.0519803055050553,-0.1853112516826168,0.1367809754854149,2.100505365788998,-1.6430634562696358,-0.2367317783085267,-0.0578175694316969,-1.671887214775685,2.805889073626161,0.8678999888713576,-0.9438269969362474,0.8772520701814783,-1.4078503069977613,-0.599267023093712,-0.9888911217583602,-0.3536403860027089,0.6271035636015916,-0.43834911314936,-1.321683237515229,-0.8173169460441342,-1.6745106142474495,-0.588480164362587,0.0406491258056957,1.0669771098201204,0.8368038322588202,-0.8161439650032112,0.3030319396706236,0
Valentín Barco,Strasbourg,"MF,DF",-2.3770764141245606,4.208650173671549,1.3424111209804446,-0.5883239765548423,-1.7173318226746437,2.078613030167212,-0.2550219116153007,-0.528820497807068,0.5504343093262439,1.4265272015501465,0.4569631282784618,-0.1835430400116156,0.5263725449069361,-0.343915354448134,0.9973335253299294,-0.9306940489077068,0.8067457919337846,0.3546248070931978,0.1526243808064599,-0.4467471697008782,-0.902935122582764,0.6331887089229333,0.6239479861245179,0.7255525442780799,-1.3336959328631393,0.0510584208685072,-0.0856442528336516,-0.3615426092483584,2.0119439273779736,1.940744929841102,0.7167696477271324,-0.6691035098993463,-0.0871414969414194,0
Issiaga Sylla,Montpellier,DF,-1.1354159424892163,-0.6378989208490959,2.090292150381185,2.4221965522545856,0.8325014013974721,0.6975512151697788,-2.099091347713636,1.1073741727244606,-0.6508709135743934,-0.3654396070242977,0.2267738247774929,1.6926292396327185,0.5750011054723095,-1.767837066031338,0.8835791685550083,0.8563089675266726,0.1930932302698665,0.8418063143555334,0.2246784065533177,-1.5875471202961189,-0.3581843283489691,0.8327186576865641,-0.7247895371457631,-0.2571754347671484,1.03962270147742,0.2323011909939177,-0.0303451845963,-1.5318271869880966,-0.7069114425474797,-0.7224220077243706,0.3487650019280856,-0.8080884837606394,-1.4918035425206928,0
