player_name,equipe,positions,tsne_1,tsne_2,tsne_3,tsne_4,cluster
George Ilenikhena,Monaco,FW,1.8291284,-1.991267,-1.5473484,-5.2011085,-1
Lucas Mincarelli,Montpellier,DF,-0.2801136,-1.9880834,0.6603725,2.280216,2
Jacques Ekomie,Angers,"DF,FW",0.01353129,-2.9369652,-0.6193273,0.5194236,-1
Mikayil Ngor Faye,Rennes,DF,-0.08915029,2.580914,0.8669367,3.792729,0
Abdulai Juma Bah,Lens,DF,1.5164496,0.6774494,-0.9849865,4.3230486,-1
Pol Lirola,Marseille,DF,0.579966,-0.20888197,2.5101852,1.7253119,-1
Assane Dioussé,Auxerre,MF,1.4044499,1.4078965,-0.7650803,2.0091295,0
Glen Kamara,Rennes,MF,1.2424419,0.59964436,-1.7889298,0.6135083,-1
Emmanuel Sabbi,Le Havre,"FW,MF",0.049968783,-2.894585,-0.05953552,-3.2528007,-1
Ismaël Bennacer,Marseille,MF,-0.83392495,4.585074,-0.22440164,1.2546982,-1
Chuba Akpom,Lille,FW,1.4742634,-2.3626764,-0.32082522,-5.9309125,1
Luck Zogbé,Brest,DF,-2.776284,-0.3684099,-1.1479242,1.4798982,-1
Rémy Labeau Lascary,Lens,"FW,MF",1.6250834,0.0076453104,-1.5547286,-2.885237,-1
Yaya Kader Fofana,Reims,"MF,FW",1.4646312,0.037400372,-1.4359562,-2.594652,-1
Rasmus Nicolaisen,Toulouse,DF,1.0577726,0.8882987,0.8892637,5.327538,-1
Marco Asensio,Paris S,"FW,MF",0.13879429,1.489312,-0.9049274,-4.0072284,-1
Folarin Balogun,Monaco,FW,1.0370332,-1.6371865,-1.7544099,-4.695413,-1
Andy Delort,Montpellier,FW,1.5326748,-4.095144,-0.62550795,-4.1953273,1
Jhoanner Chávez,Lens,"DF,MF",-0.3553422,-0.55763125,1.7534987,-0.100470535,-1
Fodé Ballo-Touré,Le Havre,"DF,MF",-0.99922734,-2.5002544,0.5476831,1.7330121,2
Nampalys Mendy,Lens,MF,2.6228063,-0.9575763,-0.7886185,1.4503385,-1
Mahamadou Diawara,Le Havre,MF,0.59745276,-0.831645,-2.2499676,0.81860155,0
Nikola Maksimović,Montpellier,DF,0.28150773,0.33196697,-2.0126688,4.5652413,-1
Pierre Cornud,Saint,DF,-0.64426947,-1.9134121,1.1141295,2.9262812,2
Florian Ayé,Auxerre,FW,2.678931,-3.4411614,-0.43762475,-3.754725,1
Elye Wahi,Marseille,FW,2.0820947,-1.8469518,-1.6763463,-5.655182,-1
Maxence Caqueret,Lyon,MF,-0.124225445,0.4302476,-2.3429117,-0.6247585,-1
Jordan Teze,Monaco,DF,-2.898402,0.74791324,1.4528462,-0.013385237,-1
Daler Kuzyaev,Le Havre,MF,0.8026708,-1.8978862,0.35703525,2.4266508,-1
John Joe,Reims,MF,0.30909652,-2.8004994,-0.8637835,0.3745557,-1
Mohamed Meité,Rennes,FW,1.4272262,-2.5571377,-1.5414983,-4.3871517,1
Andrew Omobamidele,Strasbourg,DF,0.7223516,2.8253484,-1.4028234,5.4910064,-1
Jean-Kevin Duverne,Nantes,DF,-2.3221169,-0.31226155,-0.43240413,1.8139614,-1
Bamba Dieng,Angers,FW,1.6533935,-3.029454,0.65356296,-5.275214,1
Ben Old,Saint,"FW,MF",-0.35739696,-2.2944875,0.6079763,-2.7977178,-1
Amine Harit,Marseille,MF,0.9653488,2.5759034,0.7696002,-3.056019,-1
Tino Kadewere,Nantes,"MF,FW",2.0136623,-1.6089143,-0.6964641,-1.6735774,1
Krépin Diatta,Monaco,"DF,FW",-3.190656,0.69825137,0.47821623,1.1671772,-1
