cluster,per90_gls,per90_ast,carries_prog,pct_take_on_suc,tkl_plus_int,pct_air_dual_won,ball_recov,age,cluster_size
0,0.8278378938353798,1.0,0.573552770860847,0.30272444380283264,0.0,0.41014089846464896,0.0,0.6523868191215559,50
1,0.0,0.0,0.0,0.9788226914899111,0.8256804507312656,0.8009941520467836,0.5380447269269839,0.0,73
2,0.14222488739055197,0.20761260218238736,0.2559402655290262,0.8585878070540781,1.0,0.795678445606918,0.9680038487456765,1.0,58
3,0.001495670418415821,0.0474060360371111,0.10341869140373067,1.0,0.9453071033725449,1.0,1.0,0.4983880372893493,78
4,1.0,0.9234109693666581,1.0,0.0,0.12745534356916713,0.0,0.34208089431572725,0.14682924771106698,82
