method,tag,eps,min_samples,silhouette,calinski_harabasz,davies_bouldin,n_clusters,n_noise
isomap,joueurs_ligue1_ISOMap_per90,1.2921440156943915,20,0.2945246367139598,56.97747144329882,1.1624070259386468,3,159
isomap,joueurs_ligue1_ISOMap_per90,1.3808294324634744,20,,,,1,132
isomap,joueurs_ligue1_ISOMap_per90,1.4695148492325574,20,,,,1,99
isomap,joueurs_ligue1_ISOMap_per90,1.5582002660016403,20,,,,1,80
isomap,joueurs_ligue1_ISOMap_per90,1.6468856827707232,20,,,,1,67
isomap,joueurs_ligue1_ISOMap_per90,1.7355710995398064,20,,,,1,47
isomap,joueurs_ligue1_ISOMap_per90,1.824256516308889,20,,,,1,36
isomap,joueurs_ligue1_ISOMap_per90,1.9129419330779722,20,,,,1,24
isomap,joueurs_ligue1_ISOMap_per90,2.001627349847055,20,,,,1,16
isomap,joueurs_ligue1_ISOMap_per90,2.090312766616138,20,,,,1,9
isomap,joueurs_ligue1_ISOMap_per90,2.1789981833852208,20,,,,1,7
isomap,joueurs_ligue1_ISOMap_per90,2.267683600154304,20,,,,1,5
isomap,joueurs_ligue1_ISOMap_per90,2.356369016923387,20,,,,1,4
isomap,joueurs_ligue1_ISOMap_per90,2.4450544336924698,20,,,,1,2
