method,tag,eps,min_samples,silhouette,calinski_harabasz,davies_bouldin,n_clusters,n_noise
isomap,joueurs_ligue1_ISOMap_custom_GK,1.219782015957319,20,0.314729339377084,56.53508797135219,1.079025239920125,3,198
isomap,joueurs_ligue1_ISOMap_custom_GK,1.2955003796494309,20,0.2123720078603951,36.292375586367484,1.2067926031970613,2,150
isomap,joueurs_ligue1_ISOMap_custom_GK,1.3712187433415428,20,,,,1,125
isomap,joueurs_ligue1_ISOMap_custom_GK,1.4469371070336547,20,0.36332223272141484,61.22317020829134,0.7668170149206736,2,82
isomap,joueurs_ligue1_ISOMap_custom_GK,1.5226554707257667,20,0.35354626981755266,61.33887121589546,0.7956599990641379,2,64
isomap,joueurs_ligue1_ISOMap_custom_GK,1.5983738344178786,20,0.34580521092951716,61.932887851007706,0.8167806741355502,2,53
isomap,joueurs_ligue1_ISOMap_custom_GK,1.6740921981099905,20,0.34280417142612396,63.32712041830575,0.8378725867973433,2,44
isomap,joueurs_ligue1_ISOMap_custom_GK,1.7498105618021025,20,0.32877411887534913,62.05540178022712,0.8706079466871256,2,36
isomap,joueurs_ligue1_ISOMap_custom_GK,1.8255289254942144,20,,,,1,25
isomap,joueurs_ligue1_ISOMap_custom_GK,1.9012472891863264,20,,,,1,14
isomap,joueurs_ligue1_ISOMap_custom_GK,1.9769656528784383,20,,,,1,10
isomap,joueurs_ligue1_ISOMap_custom_GK,2.0526840165705504,20,,,,1,8
isomap,joueurs_ligue1_ISOMap_custom_GK,2.128402380262662,20,,,,1,6
isomap,joueurs_ligue1_ISOMap_custom_GK,2.204120743954774,20,,,,1,6
isomap,joueurs_ligue1_ISOMap_custom_GK,2.279839107646886,20,,,,1,6
