method,tag,n_clusters_param,linkage,silhouette,calinski_harabasz,davies_bouldin,n_clusters,silhouette_rank,calinski_harabasz_rank,davies_bouldin_rank
umap,joueurs_ligue1_2024_2025_clean_custom_GK_umap5d_best_embedding,2,ward,0.7533719221478211,517.8661027002576,0.2313479499410696,2,1.0,25.0,1.0
