player_name,equipe,positions,age,player_id,player_country_code,umap_1,umap_2,umap_3,cluster
Vitinha,Paris S,MF,24.0,3b029691,POR,28.077396,34.12847,20.36317,0
Rayan Cherki,Lyon,"FW,MF",20.0,b34c63a5,FRA,29.764666,35.279045,23.158321,1
Geoffrey Kondogbia,Marseille,"DF,MF",31.0,cce181df,CTA,27.669872,34.22896,19.794367,0
Nicolas Pallois,Nantes,DF,36.0,779847d6,FRA,25.505823,36.457554,19.33177,0
Dylan Batubinsika,Saint,DF,28.0,37d39918,COD,26.43757,36.35574,18.706198,0
Lucas Beraldo,Paris S,DF,20.0,b8aedf06,BRA,27.447624,34.123436,19.58682,0
Nemanja Matić,Lyon,MF,35.0,eb7822d7,SRB,27.267189,34.580536,20.34391,0
Josué Casimir,Le Havre,"FW,MF",22.0,481f76cf,FRA,28.69417,36.052628,24.55428,1
Ainsley Maitland-Niles,Lyon,DF,26.0,e3a5814e,ENG,28.11975,35.38386,21.050734,1
Aurélio Buta,Reims,DF,27.0,b4705807,POR,26.861828,36.879333,20.993834,0
Dante,Nice,DF,40.0,fd2bc67d,BRA,27.039555,34.34447,18.933268,0
Jean-Eudes Aholou,Angers,MF,30.0,48b28bfd,CIV,26.252737,36.37162,21.785835,0
Sinaly Diomande,Auxerre,DF,23.0,6de23ab0,CIV,25.378061,35.994194,19.055696,0
Melvin Bard,Nice,"DF,MF",23.0,1ddbc7ca,FRA,28.393402,36.47967,20.956404,0
Youssouf Ndayishimiye,Nice,DF,25.0,65c55288,BDI,26.611217,34.208534,19.227983,0
Caio Henrique Oliveira Silva,Monaco,DF,27.0,30af8b93,BRA,29.34468,35.566895,21.626022,1
Thomas Meunier,Lille,DF,32.0,e162b013,BEL,28.460442,35.171448,20.596786,1
Fabián Ruiz Peña,Paris S,MF,28.0,c0c7ff58,ESP,28.29657,34.28213,21.226374,1
Issa Soumaré,Le Havre,"FW,MF",23.0,1d8aa290,SEN,28.429535,36.346962,24.880045,1
Nicolás Tagliafico,Lyon,DF,31.0,f0661424,ARG,28.04791,35.320232,21.016745,1
Zakaria Aboukhlal,Toulouse,"MF,FW",24.0,c2a6033c,MAR,28.320333,35.821938,25.46641,1
Enzo Tchato,Montpellier,DF,21.0,7f783431,CMR,27.19552,37.66402,20.56051,0
Farid El Melali,Angers,FW,27.0,d21e361a,ALG,29.426079,36.296913,23.595772,1
Joris Chotard,Montpellier,MF,22.0,7909ffa4,FRA,26.244616,36.70128,20.681076,0
Lucas Stassin,Saint,FW,19.0,a47d6f3a,BEL,27.585917,35.401665,25.12581,1
João Neves,Paris S,"MF,DF",19.0,c2a15a27,POR,28.316864,34.69988,21.083363,1
Breel Embolo,Monaco,"FW,MF",27.0,0b4f388a,SUI,28.616224,35.443005,25.530146,1
Gaëtan Laborde,Nice,FW,30.0,7cdda3bf,FRA,28.199368,35.311066,25.439575,1
Deiver Machado,Lens,"DF,MF",30.0,b3f8bdef,COL,28.115582,36.974586,22.147234,0
Becir Omeragic,Montpellier,DF,22.0,c284d6fb,SUI,26.194721,36.85781,18.799883,0
Florian Sotoca,Lens,"FW,MF",33.0,7a42d0df,FRA,28.142292,35.375397,22.997568,1
Haris Belkebla,Angers,MF,30.0,2b1bed19,ALG,26.225838,36.26191,21.02532,0
Gabriel Gudmundsson,Lille,DF,25.0,d5d22a58,SWE,27.890322,36.637913,21.373957,0
Félix Lemaréchal,Strasbourg,"MF,FW",20.0,8ca9415f,FRA,27.793148,35.799385,23.54318,1
Pablo Rosario,Nice,"MF,DF",27.0,1a6b7ea4,DOM,26.44306,35.75807,21.996786,0
Jordan Ferri,Montpellier,MF,32.0,375622c5,FRA,27.071064,35.300873,20.663832,0
Benjamin Bouchouari,Saint,MF,22.0,599f9013,MAR,27.116215,36.00552,21.593464,0
Hákon Arnar Haraldsson,Lille,"MF,FW",21.0,e2ae54db,ISL,28.920374,35.48912,22.969305,1
Jim Allevinah,Angers,FW,29.0,1956b948,GAB,28.10124,36.1752,24.829868,1
Eliesse Ben Seghir,Monaco,"MF,FW",19.0,3bd65247,MAR,29.3874,34.842358,23.284182,1
Aïssa Mandi,Lille,DF,32.0,fbd6378b,ALG,26.975931,34.52688,19.824242,0
Ousmane Dembélé,Paris S,FW,27.0,b19db005,FRA,29.440136,35.03754,23.699757,1
Désiré Doué,Paris S,"FW,MF",19.0,9e7483ff,FRA,28.967216,34.488506,23.290655,1
Marquinhos,Paris S,DF,30.0,d5f2f82b,BRA,27.849808,34.15549,19.43448,0
Abdoulaye Niakhate Ndiaye,Brest,DF,22.0,b8cd2ae4,SEN,25.879757,35.43752,18.939346,0
Joseph Okumu,Reims,DF,27.0,039f1983,KEN,27.213924,35.398575,18.360867,0
Marshall Munetsi,Reims,MF,28.0,2acf0cd7,ZIM,27.428669,36.42634,25.00293,1
Rabby Nzingoula,Montpellier,MF,18.0,627c7a3d,FRA,26.108906,36.604645,22.18539,0
Hans Hateboer,Rennes,DF,30.0,3b333ac3,NED,27.130144,35.346375,19.907675,0
Massadio Haïdara,Brest,DF,31.0,5167c97e,MLI,27.260195,37.42702,20.976969,0
Nuno Mendes,Paris S,DF,22.0,f20e4cc9,POR,28.73247,34.161457,21.073694,1
Joshua King,Toulouse,"FW,MF",32.0,43458538,NOR,28.12046,35.894512,25.274834,1
Lee Kang-in,Paris S,"FW,MF",23.0,8455ad90,KOR,29.442774,34.986015,22.48751,1
Gabriel Osho,Auxerre,DF,25.0,cd889153,NGA,26.065018,36.008564,18.680437,0
Esteban Lepaul,Angers,FW,24.0,85ce1949,FRA,27.66827,35.949608,25.462866,1
Oumar Diakité,Reims,FW,20.0,44435c8f,CIV,27.965439,35.978844,25.236107,1
Mohamed Ali Cho,Nice,"FW,MF",20.0,f8405304,FRA,29.206541,35.36686,24.370695,1
Quentin Merlin,Marseille,DF,22.0,0bfca6a1,FRA,29.078949,35.268402,21.970669,1
Malick Fofana,Lyon,FW,19.0,8236f673,BEL,29.022146,35.316784,24.08983,1
Neil El Aynaoui,Lens,MF,23.0,17e1261b,MAR,27.905909,35.766983,21.885357,1
Duje Ćaleta-Car,Lyon,DF,27.0,94f8d10c,CRO,26.29236,35.016434,18.491137,0
Mathias Pereira Lage,Brest,"FW,MF",27.0,8846a40f,POR,29.443027,36.404076,22.807722,1
Valentin Rongier,Marseille,"MF,DF",29.0,ed45c4a5,FRA,28.178051,34.072174,20.077887,0
Jordan Veretout,Lyon,MF,31.0,4a56052c,FRA,27.349714,34.99545,21.51453,0
Pierre Lees-Melou,Brest,MF,31.0,f5044e54,FRA,27.619114,34.312035,21.30767,0
Yassin Belkhdim,Angers,MF,22.0,e21d1928,FRA,25.959072,36.721146,21.390455,0
Frank Magri,Toulouse,"FW,MF",24.0,42fdb11d,CMR,27.833828,36.019897,26.051294,1
Nathan Zeze,Nantes,DF,19.0,fb4c5b6e,FRA,26.225863,35.622684,18.982714,0
Abdoulaye Bamba,Angers,DF,34.0,7fecbcdb,CIV,26.250135,36.461857,19.281908,0
Christian Mawissa,Monaco,DF,19.0,2c70d915,FRA,26.314047,34.890766,19.570395,0
Tanguy Coulibaly,Montpellier,"FW,MF",23.0,05ba9d7c,FRA,27.894373,36.71419,24.258608,1
M'Bala Nzola,Lens,FW,27.0,a4948e67,ANG,28.174332,35.60779,26.034262,1
Kévin Danois,Auxerre,MF,20.0,e76f6fbe,FRA,27.43816,35.31451,22.034773,0
Christopher Wooh,Rennes,DF,22.0,b003239d,CMR,26.261345,35.341263,18.42373,0
André Ayew,Le Havre,FW,34.0,5dbefa9d,GHA,27.357983,36.281677,25.66395,1
Georges Mikautadze,Lyon,FW,23.0,4788cb6b,GEO,28.57087,35.1668,24.944914,1
Derek Cornelius,Marseille,DF,26.0,577744b8,CAN,27.513361,34.44314,18.669876,0
Anass Zaroury,Lens,"FW,MF",23.0,07d65234,MAR,29.61289,35.94994,22.649977,1
Ali Abdi,Nice,"DF,MF",30.0,ad7cdb35,TUN,28.256233,36.17287,21.999205,1
Przemysław Frankowski,Lens,DF,29.0,00a8d210,POL,29.104252,35.156933,21.298237,1
Malang Sarr,Lens,DF,25.0,4315f30d,FRA,27.099258,35.816643,19.031748,0
Julien Le Cardinal,Brest,DF,26.0,547a72ad,FRA,26.03227,35.872078,18.268866,0
Emmanuel Biumla,Angers,DF,19.0,e5a94f46,FRA,25.654982,36.178703,19.08639,0
Kamory Doumbia,Brest,"MF,FW",21.0,9226aa22,MLI,27.438087,35.67524,22.44155,0
Sorba Thomas,Nantes,"FW,MF",24.0,8725a42e,WAL,29.137426,36.5801,22.717968,1
Lilian Raolisoa,Angers,"DF,FW",24.0,79a793b7,FRA,28.138718,37.216866,21.28809,0
Amadou Koné,Reims,MF,19.0,2eb1ec07,MLI,26.217436,35.46581,21.222834,0
Osame Sahraoui,Lille,"FW,MF",23.0,6f9fa232,MAR,28.659256,34.86832,23.47579,1
André Gomes,Lille,MF,31.0,1961b2aa,POR,27.557926,34.346733,20.972126,0
Emmanuel Agbadou,Reims,DF,27.0,75f1ed80,CIV,27.810402,34.672897,18.961256,0
Romain Del Castillo,Brest,FW,28.0,0be95d34,FRA,29.797922,35.99982,22.717678,1
Mostafa Mohamed,Nantes,FW,26.0,595e6f3e,EGY,28.283857,36.13643,25.865347,1
Florian Tardieu,Saint,MF,32.0,ed39121c,FRA,27.955574,34.535057,20.858421,1
Arouna Sangante,Le Havre,DF,22.0,17bb562c,SEN,25.885675,34.693382,18.884407,0
Abdallah Sima,Brest,"FW,MF",23.0,fdbde523,SEN,27.649773,35.74016,25.402878,1
Tanner Tessmann,Lyon,MF,22.0,ac277993,USA,26.547787,34.725006,20.800785,0
Lilian Brassier,Rennes,DF,24.0,5b146df3,FRA,27.440123,34.94684,18.788464,0
Falaye Sacko,Montpellier,DF,29.0,6388e356,MLI,26.492352,37.127773,20.17958,0
Mika Biereth,Monaco,FW,21.0,a1d95db3,DEN,28.090862,34.770256,25.699263,1
Leo Skiri Østigård,Rennes,DF,24.0,b35a7399,NOR,26.086592,35.290836,18.913395,0
Ngal'Ayel Mukau,Lille,MF,19.0,bb461b8a,COD,26.807579,35.776234,21.437885,0
Shavy Babicka,Toulouse,"MF,FW",24.0,c6f0d5d4,GAB,28.534433,35.628574,25.08546,1
Jordan James,Rennes,MF,20.0,f719ad7f,WAL,28.224998,35.951946,22.038553,1
Christopher Operi,Le Havre,"DF,FW",27.0,914bb955,CIV,29.330767,36.492504,21.872368,1
Arnaud Nordin,Montpellier,FW,26.0,7b9a9e25,FRA,28.49349,36.42554,24.239393,1
Nhoa Sangui,Reims,"DF,MF",18.0,3f465a66,FRA,26.93399,36.685753,20.705887,0
Valentín Barco,Strasbourg,"MF,DF",20.0,b9f282ec,ARG,27.719229,35.45024,20.637829,1
Issiaga Sylla,Montpellier,DF,30.0,b99bec05,GUI,27.30708,37.54458,20.711977,0
Aleksandr Golovin,Monaco,"MF,FW",28.0,3708e9fa,RUS,28.420616,34.657753,22.597483,1
Ayyoub Bouaddi,Lille,MF,16.0,8006228f,FRA,26.732971,35.694336,21.32545,0
Mama Samba Baldé,Brest,FW,28.0,fb14aa28,GNB,28.690874,36.235916,25.274956,1
Mitchel Bakker,Lille,"FW,DF",24.0,a8567629,NED,28.986307,35.75494,22.538845,1
Tanguy Ndombele,Nice,MF,27.0,5cdddffa,FRA,27.015795,35.199394,22.57406,0
Mory Gbane,Reims,"DF,MF",23.0,ab8b392c,CIV,25.994385,36.599777,19.675444,0
Ruben Aguilar,Lens,"DF,MF",31.0,3dd738a1,FRA,28.748632,35.04211,20.89805,1
Djaoui Cissé,Rennes,MF,20.0,576ca93f,FRA,26.860691,34.46231,21.00396,0
Wahbi Khazri,Montpellier,"FW,MF",33.0,2677a1de,TUN,27.785717,36.566433,24.006927,1
Musa Al-Taamari,Montpellier,"FW,MF",27.0,f15f8b2b,JOR,28.90985,36.18466,24.587978,1
Timothee Pembele,Le Havre,DF,21.0,f8ce97ca,FRA,26.572031,37.404675,21.232956,0
Jaydee Canvot,Toulouse,"DF,MF",18.0,3684108d,FRA,26.125227,36.053402,20.369576,0
Edimilson Fernandes,Brest,"MF,DF",28.0,3bb625ac,SUI,26.590357,36.350864,19.730806,0
Badredine Bouanani,Nice,"MF,FW",19.0,0400dd2f,ALG,28.814173,35.262177,23.823803,1
Abner,Lyon,DF,24.0,7f9c5d2d,BRA,28.19016,35.813427,21.273727,1
Kevin Danso,Lens,DF,25.0,6e33125f,AUT,26.799723,34.621235,18.616096,0
Akor Adams,Montpellier,FW,24.0,2ccd39ed,NGA,27.762741,36.274124,25.76501,1
Gonçalo Ramos,Paris S,FW,23.0,f63cda26,POR,28.346565,34.75607,25.45192,1
Matias Fernandez-Pardo,Lille,"FW,MF",19.0,0cdb6a2a,BEL,29.422525,35.45062,24.353329,1
Sofiane Diop,Nice,"MF,FW",24.0,19053e31,FRA,29.583712,34.71812,23.085964,1
Irvin Cardona,Saint,FW,26.0,5e080f73,MLT,27.82798,35.176502,24.77794,1
Rassoul Ndiaye,Le Havre,MF,22.0,36f65bdf,SEN,26.680689,36.983017,22.345778,0
Jeremie Boga,Nice,"MF,FW",27.0,fe012aca,CIV,28.718967,35.325024,23.684303,1
Ernest Nuamah,Lyon,"FW,MF",20.0,234a703c,GHA,28.587584,35.848785,23.638136,1
Amine Gouiri,Marseille,"FW,MF",24.0,aad56ca3,ALG,29.523693,35.486324,23.967154,1
Han-Noah Massengo,Auxerre,MF,23.0,eba1e557,FRA,26.115332,35.97332,21.779833,0
Angelo Fulgini,Lens,"MF,FW",27.0,4b96c347,FRA,29.106941,34.884537,22.938913,1
Louis Mouton,Saint,MF,22.0,c37823fe,FRA,26.873693,35.45643,22.014818,0
Neal Maupay,Marseille,FW,27.0,4bcf39f6,FRA,27.72411,34.959686,25.231907,1
Aimen Moueffek,Saint,MF,23.0,2591b066,FRA,26.68352,36.571125,22.50308,0
Yunis Abdelhamid,Saint,DF,36.0,32c2d95f,MAR,25.865229,37.102783,19.300737,0
Khalil Fayad,Montpellier,"MF,FW",20.0,faf00ab8,FRA,26.232601,36.93156,21.201618,0
Soungoutou Magassa,Monaco,MF,20.0,dfc5d4fa,FRA,26.973015,35.054916,21.14176,0
Mohammed Salisu,Monaco,DF,25.0,0b33f6ad,GHA,26.895006,33.935577,19.352854,0
Warren Kamanzi,Toulouse,"DF,MF",23.0,a426a912,NOR,27.526596,36.33721,22.320736,0
Saidou Sow,Strasbourg,DF,22.0,f6b94e8d,GUI,26.525974,35.985565,18.987268,0
Théo Sainte-Luce,Montpellier,DF,25.0,93c942fb,FRA,26.16775,37.47774,21.280489,0
Rémy Cabella,Lille,"FW,MF",34.0,148e136f,FRA,29.013844,34.607365,22.443396,1
Paul Joly,Auxerre,DF,24.0,5b4bc323,FRA,28.232676,36.450855,20.40665,0
Oussama Targhalline,Le Havre,MF,22.0,abd56820,MAR,26.764072,36.7865,21.577915,0
Edon Zhegrova,Lille,"FW,MF",25.0,34a88e3e,KVX,29.294418,35.708115,23.658333,1
Yanis Zouaoui,Le Havre,"DF,FW",30.0,ec724366,ALG,29.305868,36.31441,21.89023,1
Abdukodir Khusanov,Lens,DF,20.0,d17ce930,UZB,26.488726,35.693737,18.022787,0
Anthony Rouault,Rennes,DF,23.0,9b545925,FRA,26.721607,34.580738,18.70662,0
Ado Onaiwu,Auxerre,"MF,FW",28.0,ff4df82e,JPN,27.50926,35.73295,24.661085,1
Junior Mwanga,Le Havre,MF,21.0,ee158be5,FRA,27.564985,36.477886,21.983423,0
Thiago Almada,Lyon,"MF,FW",23.0,27f33438,ARG,29.224365,34.514034,21.975582,1
Sael Kumbedi,Lyon,DF,19.0,c385bf49,FRA,27.18045,36.644398,21.363398,0
Marcus Coco,Nantes,DF,28.0,3010aefb,FRA,27.388315,37.137936,21.29662,0
Abakar Sylla,Strasbourg,DF,21.0,29c91632,CIV,25.435825,35.602085,18.554571,0
Yael Mouanga,Montpellier,DF,19.0,153e48e0,FRA,26.000872,36.61726,18.757982,0
Antoine Joujou,Le Havre,"MF,FW",21.0,f9124307,FRA,28.927568,36.219563,24.170439,1
Ibrahima Niane,Angers,FW,25.0,46faabfa,SEN,28.461855,35.87315,26.077261,1
Theo Bair,Auxerre,FW,24.0,c724745e,CAN,28.04746,35.924652,26.136267,1
Ulisses Garcia,Marseille,DF,28.0,c952f633,SUI,28.676104,35.092022,21.503084,1
Jérémy Jacquet,Rennes,DF,19.0,cef70c94,FRA,26.297743,35.193455,20.300205,0
Baptiste Santamaria,Nice,MF,29.0,5e22e2a4,FRA,26.03713,35.783665,21.29142,0
Khvicha Kvaratskhelia,Paris S,FW,23.0,dea88efd,GEO,29.399313,34.878124,23.591019,1
Wesley Saïd,Lens,FW,29.0,90fcf472,FRA,27.66194,36.12138,24.910892,1
Ismaily,Lille,DF,34.0,cf182add,BRA,28.413067,35.32761,20.49189,1
Romain Faivre,Brest,"MF,FW",26.0,745ca0a3,FRA,28.680225,35.686604,23.56225,1
Hiroki Sekine,Reims,DF,21.0,7304dd80,JPN,26.8346,37.537693,20.260658,0
Goduine Koyalipou,Lens,FW,24.0,2659a508,CTA,28.104937,35.32443,25.900112,1
Lucas Hernández,Paris S,DF,28.0,c3ee18ef,FRA,27.632132,34.217663,19.432686,0
Mathis Amougou,Saint,MF,18.0,f93cca97,FRA,26.354248,36.966534,21.960417,0
Mamadou Diakhon,Reims,"FW,MF",18.0,331c5a98,FRA,29.009394,35.782692,24.285456,1
Mohamed Abdelmoneim,Nice,DF,25.0,bff15d74,EGY,26.226667,34.839584,19.512707,0
Koka,Le Havre,FW,31.0,9fc2531b,EGY,27.632391,35.43058,25.906477,1
Zinedine Ferhat,Angers,"FW,MF",31.0,005c0807,ALG,28.599407,36.39266,22.939322,1
Seko Fofana,Rennes,MF,29.0,5313ed43,CIV,28.104303,34.400127,22.120642,1
