player_name,equipe,positions,age,player_id,player_country_code,UMAP_1,UMAP_2,UMAP_3
Mickael Nade,Saint,DF,25.0,a6b6fa6e,FRA,8.536214,5.917129,5.7621202
Jonathan Clauss,Nice,"DF,MF",31.0,5219ab4a,FRA,5.313103,3.0523074,8.961572
Lassine Sinayoko,Auxerre,"FW,MF",24.0,5e5249c8,MLI,5.2936497,0.4645856,8.252398
Ludovic Blas,Rennes,"MF,FW",26.0,6191093d,FRA,5.845297,2.2286892,9.1645565
Emanuel Emegha,Strasbourg,FW,21.0,a0c590b9,NED,5.537712,-0.91672945,6.943295
Gideon Mensah,Auxerre,DF,26.0,9bdd8118,GHA,5.4609294,5.086641,8.094314
Leonardo Balerdi,Marseille,DF,25.0,7c3ed041,ARG,7.2318974,6.3541117,7.108084
Takumi Minamino,Monaco,"MF,FW",29.0,f833a830,JPN,6.249091,1.1122348,8.149465
Andy Diouf,Lens,MF,21.0,9b5237b1,FRA,6.8387313,2.6359205,8.81024
Moïse Bombito,Nice,DF,24.0,c2f23fc8,CAN,8.824081,5.8702374,5.58476
Cédric Kipré,Reims,DF,27.0,9f30e7ed,CIV,8.365481,5.476192,5.8252635
Bradley Barcola,Paris S,FW,21.0,a0d55a09,FRA,5.6595793,1.1951363,8.389022
Kelvin Amian,Nantes,DF,26.0,bcc81786,FRA,5.81663,4.7549396,7.3595605
Gabriel Suazo,Toulouse,DF,26.0,39b326ed,CHI,5.582649,3.7785535,8.715686
Denis Zakaria,Monaco,MF,27.0,384d58d9,SUI,7.825227,3.7661989,8.464554
Modibo Sagnan,Montpellier,DF,25.0,76d679c7,MLI,8.864364,4.849431,6.1959095
Willian Pacho,Paris S,DF,22.0,ecbe2839,ECU,7.4065995,6.026033,6.4400997
Dennis Appiah,Saint,DF,32.0,feb5d3ab,FRA,5.7182746,5.1945524,7.9734187
Ki-Jana Hoever,Auxerre,DF,22.0,9a71e978,NED,5.305563,4.776509,7.7904935
Jonathan Gradit,Lens,DF,31.0,06c48679,FRA,7.9194603,5.2602053,6.7169776
Sebastian Nanasi,Strasbourg,"MF,FW",22.0,ce747d2a,SWE,5.566997,2.5280929,8.404698
Djibril Sidibé,Toulouse,DF,32.0,4c5b714f,FRA,6.1779785,4.827573,8.204721
Yassine Kechta,Le Havre,"MF,FW",22.0,abefc3af,MAR,8.085106,3.1303504,9.336514
Wilfried Singo,Monaco,DF,23.0,8b609c34,CIV,7.725629,5.7864423,6.899438
Hamed Junior Traorè,Auxerre,MF,24.0,570bb4b9,CIV,5.915394,0.743219,8.471591
Azor Matusiwa,Rennes,MF,26.0,a17a94d6,NED,7.931551,4.0274653,9.029484
Achraf Hakimi,Paris S,DF,25.0,e42d61c7,MAR,6.6154504,4.900595,8.758591
Vanderson,Monaco,DF,23.0,ee45fd85,BRA,5.452128,4.7318754,8.605142
Lamine Camara,Monaco,MF,20.0,19c2ffa4,SEN,5.7014914,3.1225402,8.861683
Alexandre Lacazette,Lyon,FW,33.0,9dbb75ca,FRA,5.135251,-0.5931087,7.113778
Nicolas Cozza,Nantes,"DF,MF",25.0,8f325097,FRA,6.2467623,4.401572,7.366152
Warren Zaïre-Emery,Paris S,"MF,DF",18.0,6b9960cf,FRA,7.0717897,4.6656756,8.36914
Johann Lepenant,Nantes,MF,21.0,1e52971c,FRA,8.165987,2.992719,9.017095
Carlens Arcus,Angers,DF,28.0,5e837126,HAI,5.4702373,4.65942,7.7216425
Vitinha,Paris S,MF,24.0,3b029691,POR,7.1543527,4.9584618,8.649824
Rayan Cherki,Lyon,"FW,MF",20.0,b34c63a5,FRA,5.2285185,2.0667915,9.042678
Geoffrey Kondogbia,Marseille,"DF,MF",31.0,cce181df,CTA,7.263329,5.7206526,7.205715
Nicolas Pallois,Nantes,DF,36.0,779847d6,FRA,8.628417,4.9120345,5.4256845
Dylan Batubinsika,Saint,DF,28.0,37d39918,COD,8.934702,5.038399,5.426635
Lucas Beraldo,Paris S,DF,20.0,b8aedf06,BRA,7.158531,6.2232246,6.93904
Nemanja Matić,Lyon,MF,35.0,eb7822d7,SRB,7.5814223,5.1174784,7.7750173
Josué Casimir,Le Havre,"FW,MF",22.0,481f76cf,FRA,5.573997,0.43348977,7.6205473
Ainsley Maitland-Niles,Lyon,DF,26.0,e3a5814e,ENG,5.8858733,4.854779,8.800419
Aurélio Buta,Reims,DF,27.0,b4705807,POR,6.1339955,4.4529586,7.183191
Dante,Nice,DF,40.0,fd2bc67d,BRA,8.000311,5.5175714,6.8562236
Jean-Eudes Aholou,Angers,MF,30.0,48b28bfd,CIV,8.418667,3.073327,9.148404
Sinaly Diomande,Auxerre,DF,23.0,6de23ab0,CIV,8.6609745,5.154507,5.102147
Melvin Bard,Nice,"DF,MF",23.0,1ddbc7ca,FRA,5.3597,4.4107575,7.4882803
Youssouf Ndayishimiye,Nice,DF,25.0,65c55288,BDI,8.300391,5.629095,6.506045
Caio Henrique Oliveira Silva,Monaco,DF,27.0,30af8b93,BRA,5.483514,3.6548738,8.646476
Thomas Meunier,Lille,DF,32.0,e162b013,BEL,6.0989923,4.911754,8.259403
Fabián Ruiz Peña,Paris S,MF,28.0,c0c7ff58,ESP,7.303931,4.5365605,8.760516
Issa Soumaré,Le Havre,"FW,MF",23.0,1d8aa290,SEN,5.9379506,-0.16627583,8.006594
Nicolás Tagliafico,Lyon,DF,31.0,f0661424,ARG,7.0676107,4.189111,7.9329815
Zakaria Aboukhlal,Toulouse,"MF,FW",24.0,c2a6033c,MAR,5.2281914,-0.38900283,7.370784
Enzo Tchato,Montpellier,DF,21.0,7f783431,CMR,5.5234485,4.5304265,7.389062
Farid El Melali,Angers,FW,27.0,d21e361a,ALG,6.5605536,1.5215364,7.429
Joris Chotard,Montpellier,MF,22.0,7909ffa4,FRA,8.860435,3.669266,7.297229
Lucas Stassin,Saint,FW,19.0,a47d6f3a,BEL,5.5332656,-0.1872607,7.2693915
João Neves,Paris S,"MF,DF",19.0,c2a15a27,POR,6.908269,4.61946,8.966159
Breel Embolo,Monaco,"FW,MF",27.0,0b4f388a,SUI,5.6069865,-0.09290711,7.6397357
Gaëtan Laborde,Nice,FW,30.0,7cdda3bf,FRA,4.929572,-0.618084,7.1786413
Deiver Machado,Lens,"DF,MF",30.0,b3f8bdef,COL,5.5080314,3.9885664,7.041596
Becir Omeragic,Montpellier,DF,22.0,c284d6fb,SUI,9.563225,4.306585,5.405353
Florian Sotoca,Lens,"FW,MF",33.0,7a42d0df,FRA,7.0775485,1.9583825,7.547302
Haris Belkebla,Angers,MF,30.0,2b1bed19,ALG,8.902398,3.2899644,8.079391
Gabriel Gudmundsson,Lille,DF,25.0,d5d22a58,SWE,6.048462,4.1205597,7.72663
Félix Lemaréchal,Strasbourg,"MF,FW",20.0,8ca9415f,FRA,7.2177467,1.7556556,7.8461967
Pablo Rosario,Nice,"MF,DF",27.0,1a6b7ea4,DOM,9.052717,3.490685,7.7765336
Jordan Ferri,Montpellier,MF,32.0,375622c5,FRA,7.953413,3.9481413,8.156086
Benjamin Bouchouari,Saint,MF,22.0,599f9013,MAR,7.564919,3.5090091,8.15435
Hákon Arnar Haraldsson,Lille,"MF,FW",21.0,e2ae54db,ISL,6.897526,1.8125302,6.9524107
Jim Allevinah,Angers,FW,29.0,1956b948,GAB,6.1143823,0.4486654,7.450982
Eliesse Ben Seghir,Monaco,"MF,FW",19.0,3bd65247,MAR,5.9919333,1.7881585,8.995989
Aïssa Mandi,Lille,DF,32.0,fbd6378b,ALG,8.176842,5.0719004,7.3478284
Ousmane Dembélé,Paris S,FW,27.0,b19db005,FRA,5.546198,1.5987027,8.743339
Désiré Doué,Paris S,"FW,MF",19.0,9e7483ff,FRA,5.34303,1.0517142,8.849712
Marquinhos,Paris S,DF,30.0,d5f2f82b,BRA,7.6664004,5.742111,7.0152555
Abdoulaye Niakhate Ndiaye,Brest,DF,22.0,b8cd2ae4,SEN,9.014933,4.960576,5.764661
Joseph Okumu,Reims,DF,27.0,039f1983,KEN,8.868579,5.6226497,5.9473925
Marshall Munetsi,Reims,MF,28.0,2acf0cd7,ZIM,7.4804277,-0.585225,7.2199936
Rabby Nzingoula,Montpellier,MF,18.0,627c7a3d,FRA,8.502434,2.7728856,8.739684
Hans Hateboer,Rennes,DF,30.0,3b333ac3,NED,7.845768,4.6944113,7.28084
Massadio Haïdara,Brest,DF,31.0,5167c97e,MLI,5.6426654,4.279951,6.8954134
Nuno Mendes,Paris S,DF,22.0,f20e4cc9,POR,6.405422,4.130643,8.546251
Joshua King,Toulouse,"FW,MF",32.0,43458538,NOR,5.747719,-0.71295094,7.43483
