isomap_1,isomap_2,isomap_3,isomap_4,isomap_5,isomap_6,isomap_7,player_name,equipe,positions
6.97653753928672,6.22150406743106,-2.817092078614622,-0.20144842640045016,-4.540951351424778,-4.321733136322467,-1.7967699165752367,Diego Moreira,Strasbourg,"DF,MF"
16.342211823341923,-0.565165949563315,2.8524801372462893,0.8485774904293729,3.7712962458661257,-4.681459431837726,-5.713924868406301,Evann Guessand,Nice,"FW,MF"
15.219682430299796,-4.573850533059558,4.796791154113706,0.8354858726397295,-1.0557941620770628,1.0800590384074986,-0.1699186768759217,Jonathan David,Lille,FW
-11.013542568417316,6.119138858570147,2.699508678388592,2.9793794207421356,-0.3575665600510821,0.877069791403076,-0.47494488124223466,Facundo Medina,Lens,DF
-0.8901269631546546,-2.873821811327916,-5.398505511621877,4.3193243696682995,-4.635910926896166,0.8296560390569072,4.029674771413501,Sergio Akieme,Reims,DF
12.900719731355386,10.916340275744629,-4.713967082211581,7.481901247638225,0.7536201287498272,-2.1724393930416177,-0.2063056284020859,Dilane Bakwa,Strasbourg,"MF,DF"
-8.509267647044778,-4.381074092754819,2.7613858316718294,3.454893484104306,1.7330129916743497,2.206343479379741,-1.5059558979862944,Mark McKenzie,Toulouse,DF
16.400180428756872,-13.628543541787552,0.3264641375115311,-1.0192812517658068,-1.070207248484232,2.00114342259094,-0.49140165648015777,Ludovic Ajorque,Brest,FW
-10.506746209037393,-5.575926059160989,-0.8689109478823801,0.7631352534450911,0.2823425656669409,-2.6009059398434653,-2.0355135373024678,Clément Akpa,Auxerre,DF
2.451844475470208,6.314778049374633,6.974709872969347,-3.1977715837624867,-1.691221983017527,-0.6968343860022062,0.9634782544202574,Adrien Rabiot,Marseille,MF
-4.345588749554003,-1.1917484428907652,-4.917954806248743,-1.3385389302360222,-4.2039803017391195,3.5610308449272705,1.3246643818785206,Loïc Nego,Le Havre,"DF,FW"
-9.318364287860879,6.341567564879206,5.069797287575373,-0.3033684758154073,-3.4843900023876215,0.6127070604308948,-1.6533262895145937,Michael Amir Murillo,Marseille,DF
1.6728899573915386,2.0921725217615945,0.5462827571137213,-5.991101531516201,4.558726093323198,-0.3303307071799264,0.1842168779351235,Hicham Boudaoui,Nice,MF
-14.449515668349825,-7.235429143843599,2.4608300575212882,6.112268588416472,2.4537143324246067,1.0048842720136815,-0.8596515454209154,Brendan Chardonnet,Brest,DF
11.925443108125203,11.600118836702748,5.232122437227114,-2.858135553740556,0.6159856892208231,-6.643354623759212,-0.5897375956560188,Maghnes Akliouche,Monaco,"FW,MF"
-2.3087020927597117,2.93832766345213,0.7786722563180679,5.690126325724153,4.133403076221478,3.5875410546250674,-0.06961675222324812,Vincent Sierro,Toulouse,MF
-13.99600304064458,-0.6014835492854017,7.419236037447368,1.2967651830230562,-1.4162713101230733,-0.6573636545831643,-2.257113458153397,Thilo Kehrer,Monaco,DF
-13.078185638835947,0.8905299281399081,2.802063895590162,0.2612612524011425,-3.024019369906087,-1.6468146263202381,-0.46152765878787105,Clinton Mata,Lyon,DF
-15.169870596122804,-4.1165048856676885,5.622805608262358,4.209996593280045,-1.6396128045106149,2.101013726154276,-2.033683955514865,Mamadou Sarr,Strasbourg,DF
2.50746498844505,11.91555803346593,-7.705863995879041,10.7046966583535,8.812754021372868,7.662510405239452,2.6448626901463173,Téji Savanier,Montpellier,MF
2.929571964968562,5.887457771994029,-3.5530261279574296,-0.30700879479784876,-4.773450442658443,-2.6780232127495998,-0.9081566980441121,Lorenz Assignon,Rennes,"DF,MF"
5.3849204767951635,-0.8404939090645152,0.801610369850851,2.323469387314451,-1.8437279666675135,0.5638019740239099,2.2319400660306683,Habib Diarra,Strasbourg,"MF,FW"
-8.803458637540563,2.0276260150646253,0.47460201573313326,2.1408905943074266,3.9750941794637176,1.1757553348729244,5.525236609847041,Pedro Chirivella,Nantes,MF
-2.8537577660749984,-7.380264594576224,-1.871309238593852,-3.607228039952139,4.815190654870137,1.1993403873921058,-0.26761048500927476,Elisha Owusu,Auxerre,MF
15.090805488853286,1.9284603926194697,-0.24858890793777288,2.678413456204742,0.8097831542395607,-5.650012448886145,-0.3544258283335152,Yann Gboho,Toulouse,"MF,FW"
-5.0834554470385145,8.447385970601315,5.252446412742076,-5.086132690345808,2.4955319116823396,1.530074606810393,-0.048556417343933136,Corentin Tolisso,Lyon,MF
-2.7656387406994956,-4.012315039891351,-4.6297423946214185,1.618658096936549,5.567035891694974,1.2090119952320015,1.535537105908146,Abdoulaye Touré,Le Havre,MF
-3.4540420831885585,-3.3850855035205596,-0.700726335863087,-0.16668070910130167,2.3348620880427013,-0.9405909806930409,0.31128389159171804,Hugo Magnetti,Brest,MF
-17.353946742994843,-9.072060286256248,2.85778264659372,4.564009559103811,-0.6471408846517216,-2.1876037041134677,0.2364002583193782,Etienne Youte Kinkoue,Le Havre,DF
-3.736398728112861,-2.824098942701618,0.05721148114102423,-2.0859904492185057,6.574613764073114,-0.8269838187063921,-2.0344584897680127,Douglas,Nantes,MF
-15.06350478523663,-7.038557120131728,-0.20556860816455336,3.652735164599672,1.005891665276191,0.188738037357882,-0.08540637297086877,Mickael Nade,Saint,DF
1.5722668178743042,12.58282191051255,-7.5432986427470965,7.295932176013123,4.658670678117596,9.812684090553928,-4.088249074723046,Jonathan Clauss,Nice,"DF,MF"
15.491222332195385,-2.0678642361454553,1.4569686723315323,2.730341791452411,1.4327564587767452,-2.0359039316052034,-3.5095484585619743,Lassine Sinayoko,Auxerre,"FW,MF"
14.583959894011395,10.99193207349065,-4.545391393476454,4.740457744124703,3.592334112725631,2.0067587583565087,-2.5070630343050073,Ludovic Blas,Rennes,"MF,FW"
19.095419838264334,-11.544719017183702,5.32868678610949,1.8125965671470419,-3.247417040041264,3.1578751174902915,-1.5730402624347122,Emanuel Emegha,Strasbourg,FW
-4.424486070170759,5.010116455617123,-6.241514204389201,-1.9511816703806877,-6.001828545228515,-2.4946061837688385,-1.886349225594758,Gideon Mensah,Auxerre,DF
-20.319690858478065,7.00080685176436,9.189492334842082,-0.22394498365207427,-5.452314225114501,-1.1072719321722158,-1.5212610697778108,Leonardo Balerdi,Marseille,DF
12.28312679956057,1.1612432082415385,6.198516236748099,-6.04071905999793,-0.00767217483860558,2.1411882786168395,-0.2624770150577084,Takumi Minamino,Monaco,"MF,FW"
6.876832144533997,2.6106580085922446,1.2795760903706155,-2.1925730775012546,1.0077845672047407,-1.3695579276907046,4.903457903083452,Andy Diouf,Lens,MF
-15.50597068060234,-4.368907299922656,4.509351351557339,3.876178226310117,-1.6796170964872799,1.6246709903291394,-0.2543394185455858,Moïse Bombito,Nice,DF
-15.39600397696099,-4.700944695087488,3.4436323742890242,5.358769062771544,-0.6206416510989011,1.4296195562489509,-0.974514998446389,Cédric Kipré,Reims,DF
15.82495393788051,11.49428817158406,9.333527967152344,1.2491298814416558,-6.179254216973534,-6.02876667127692,-0.18625094600385586,Bradley Barcola,Paris S,FW
-4.672312324228111,-4.053929190706924,-4.841896809834907,1.37164334972661,-4.475498194380663,1.0476053975019737,0.45216580963473146,Kelvin Amian,Nantes,DF
-1.0615169944604463,8.993117022097467,-6.808932961658653,-0.15188333768384307,-0.9263690806984591,4.259548975825625,-4.182897454418417,Gabriel Suazo,Toulouse,DF
-2.9779008731460896,1.027486675425709,5.216253226148884,-1.2825956845438804,4.117911575584676,-1.4695769393557447,-3.6502608558830145,Denis Zakaria,Monaco,MF
-10.288926835243933,-8.77869076298377,-2.2729164117576444,0.7882280055611907,6.428191366499279,-4.377718788303881,-2.2411195022337593,Modibo Sagnan,Montpellier,DF
-16.97858865198123,-0.1773281664041987,9.811727602851327,1.5439544384913086,-3.776191624931157,0.6219527686963694,-3.4239986850241957,Willian Pacho,Paris S,DF
-5.576030067198345,1.012145955069173,-9.596835933840739,-3.58143779349289,-4.673051350923669,0.5034186883922299,0.030903880330630695,Dennis Appiah,Saint,DF
0.18818425688054907,2.849659297376261,-5.64776492699648,-1.652270032849358,-5.588266762225851,-0.9106235818450867,-2.8288331922028793,Ki-Jana Hoever,Auxerre,DF
-9.612684559842766,-2.027386961712297,2.9515655047594644,3.2932696804640167,1.3899813660675298,3.1564485631444197,-0.020466473776565595,Jonathan Gradit,Lens,DF
8.75739647116317,4.0945403147005495,1.2064807985551187,7.628664206175347,0.49991236000318545,6.436270314787303,-0.4602863715591594,Sebastian Nanasi,Strasbourg,"MF,FW"
-8.914449626466276,3.6442007191154944,-3.624871675538419,-0.0068501406203620675,-0.37709437379564714,1.5357971548480205,-3.540262402649321,Djibril Sidibé,Toulouse,DF
2.394144973388539,-4.868099518088653,-3.674083171816917,-3.5930709140768737,3.475760068921896,-0.42942565443841396,0.15203761210284156,Yassine Kechta,Le Havre,"MF,FW"
-14.796507161275326,-0.3855295498112005,5.337966247331997,0.913831520676551,-2.642281129327621,0.650126689968316,0.5852031508836392,Wilfried Singo,Monaco,DF
14.634377049499957,0.5383636333582051,0.12564305365444,1.8322909036650465,4.489847621563214,-3.803872486155171,-2.08279159113842,Hamed Junior Traorè,Auxerre,MF
-6.064944978455207,-1.6566103213688894,0.30064341878649903,-3.790399957903355,6.097211500654897,1.5932677406269022,0.2871347323249253,Azor Matusiwa,Rennes,MF
-4.824817953223014,16.770820406657997,7.186618453927985,-4.160423528429656,-2.240015598959057,-0.8393236024287966,-1.3196841104476773,Achraf Hakimi,Paris S,DF
-4.358714641930499,8.112401702006979,-3.9818491176349458,-6.956731250587243,-4.0421944732738195,4.266439105105382,-3.4601778784169666,Vanderson,Monaco,DF
-0.9577249577592125,12.655851367913598,-6.886688781103013,1.433376675744925,12.120553381893092,8.022172912512799,-3.255308508140488,Lamine Camara,Monaco,MF
18.984242317775376,-6.7434908570014995,9.280909385213006,-2.5597384694756586,-3.386795922312234,4.551748325246402,-0.03342062216205737,Alexandre Lacazette,Lyon,FW
-2.9846496294683065,-6.703318214801485,-5.920235512725871,0.1344679927320306,-3.77385798157478,3.2235446665376837,-1.3148014752371648,Nicolas Cozza,Nantes,"DF,MF"
-7.668986151161786,7.452336846440975,7.115369349023903,-7.219395963988331,-1.395099444415602,-0.18360399335838767,3.86387217394197,Warren Zaïre-Emery,Paris S,"MF,DF"
0.8131887112278265,-4.4710966446735,-4.133525240031795,-5.139992745782784,3.4691299866300325,-1.0166506383633687,-1.1632474401192792,Johann Lepenant,Nantes,MF
-5.049044377921799,-1.7706664682222892,-5.431071770166376,-1.117990068897007,-4.527831996877995,1.24319656466735,0.173805981581808,Carlens Arcus,Angers,DF
-15.570421735685185,19.994437967119694,8.92878582851363,-2.446214810846193,3.654116874735423,-1.35675036259237,6.210301048741449,Vitinha,Paris S,MF
15.846444125165412,21.015940263285312,0.3796338793714737,6.750700828778533,6.273630183907291,-2.6333146497635007,3.7891321749788203,Rayan Cherki,Lyon,"FW,MF"
-16.25032332463706,3.0556944937335433,7.307693021725984,-1.533935091801166,-2.930559874629063,0.34049959735717183,1.5208746665688109,Geoffrey Kondogbia,Marseille,"DF,MF"
-11.022755532450113,-8.701281898380381,-1.838145752884763,0.10977995157939277,5.531722580313243,-3.5903301940898817,-3.840406968632609,Nicolas Pallois,Nantes,DF
-15.779180632222577,-8.743055469092061,1.2577017577846599,6.413207868797243,2.8435404546989904,-2.1221754274705553,-0.4742019359347907,Dylan Batubinsika,Saint,DF
-19.981295470017663,6.5932426401724245,8.554759222095402,-1.5866602153633087,-4.79020554244932,-1.622170430320598,1.5845968799801875,Lucas Beraldo,Paris S,DF
-10.0604005850523,4.3859073831696005,2.5275874219595127,-0.47238292626044875,3.1251279193232353,0.4639141815449966,6.0423557248804105,Nemanja Matić,Lyon,MF
12.961477400649878,-3.340366229330379,-2.5273172806801543,-0.45399014698633217,2.76916908582574,-3.001617737118438,-0.49452739931380557,Josué Casimir,Le Havre,"FW,MF"
-6.0921957860433205,7.686734160494163,-1.4080762541307688,-6.4004326210421585,-3.510439896922723,4.338944759507526,-3.0266118776700868,Ainsley Maitland-Niles,Lyon,DF
-3.7239834853801206,-1.1740361040923804,-3.3394740671887044,-0.7611116212460299,-3.5367910780121683,-0.2744946599625456,0.06594818033937441,Aurélio Buta,Reims,DF
-14.631806983278535,0.20316180836867526,5.95004875819966,1.562048077990755,-2.7641208959310712,1.6123178939943963,0.6307412959492797,Dante,Nice,DF
-0.5463297608293608,-7.20398710459915,-2.1810195058934503,-5.382335114983934,3.767460619235976,1.4307796852139385,0.1582848662171508,Jean-Eudes Aholou,Angers,MF
-10.039894024272643,-8.738244679848666,-0.30216042095425455,0.8361057455401438,8.315385992536243,-4.214739210436494,-3.7077596433324698,Sinaly Diomande,Auxerre,DF
-3.739396682184167,7.183693293211418,-1.435417554962838,-1.0117275818049247,-7.606895630898871,-1.5734024927989267,-5.9763598441206085,Melvin Bard,Nice,"DF,MF"
-14.086924899155624,-1.1697244237093023,6.233474719575597,0.17111304337970437,-0.36656576481957825,-1.867942908298559,-5.688896591464351,Youssouf Ndayishimiye,Nice,DF
-4.015130699190531,11.917393403215854,-2.9777796254298,4.748585237209325,-2.5618651401506223,2.406393039321584,-3.9985277574570772,Caio Henrique Oliveira Silva,Monaco,DF
-7.58465672476993,8.26821595802097,1.6321664111387504,-1.231044163609816,-5.64071185358991,1.3870064861197082,-1.307604190152608,Thomas Meunier,Lille,DF
-5.247139066031672,13.59763671434678,9.221996924078441,-3.792074401577532,1.8120511332838316,1.2555586412227453,4.576177724913806,Fabián Ruiz Peña,Paris S,MF
15.90549740750702,-3.979021757488568,-0.8252206193337622,0.13951743964064836,4.1765973819316855,-0.7735832654475708,-4.221515567262978,Issa Soumaré,Le Havre,"FW,MF"
-5.4053794897323755,1.595097666820844,3.023233678195708,-5.146536321633608,-2.0584744973341214,1.0429331689813248,-2.4186728372306368,Nicolás Tagliafico,Lyon,DF
19.27451182623072,-7.4537644822531535,5.374979350581268,-0.6312639006984155,-1.6071342693746136,3.4072981272035396,1.367441562908296,Zakaria Aboukhlal,Toulouse,"MF,FW"
-5.273466625086526,-0.9546652929377508,-8.393719582983922,0.368344118828985,-5.926080674166467,0.7053329526778034,2.214697820619964,Enzo Tchato,Montpellier,DF
18.252493938460344,3.645497504098515,-5.918224524550604,4.363763328021163,0.9925648963439079,0.16790419800834158,-0.7472849067654397,Farid El Melali,Angers,FW
-5.131857101954473,-5.971806373263856,-4.7195656438723335,1.716267457735617,3.017994095636684,0.7386400549728949,4.035764030509265,Joris Chotard,Montpellier,MF
15.68468576148702,-5.5350469049945845,1.9839125484597517,-1.0595998286003887,1.3696409460615218,-0.9236705624515702,-5.311567889416707,Lucas Stassin,Saint,FW
-5.601096186127764,13.19634925620392,5.4828767013471404,-9.054711692981362,3.0887939109396476,1.8687586088089385,1.2299795332707344,João Neves,Paris S,"MF,DF"
19.26961461117911,-3.52918846510754,8.178760329822595,-3.1570559734525783,-1.6169867495929848,3.571677149573677,-0.003601834981270189,Breel Embolo,Monaco,"FW,MF"
16.38142587752322,-5.68741128976811,5.056944809184157,-1.7659395268256364,0.33828280299350966,2.779116632867152,-1.9213119030235775,Gaëtan Laborde,Nice,FW
1.9318625096517885,1.8495460924027118,-5.539634447864996,0.6687647095401767,-6.47659667417572,-1.0712551038458178,-1.772231878013927,Deiver Machado,Lens,"DF,MF"
-13.924213494199764,-9.037207495412616,-2.1442671566036164,5.277799760903302,0.6279622579023427,-2.8842351374528024,2.761079476033073,Becir Omeragic,Montpellier,DF
5.8333626261805,1.6688840285289894,1.3574038970442175,-1.1490748582247168,-3.9696948523835336,5.432327847372303,4.4369987125238355,Florian Sotoca,Lens,"FW,MF"
-6.295191743928864,-5.850569403981495,-1.9048089988307195,-3.792617286136903,-0.27964013856630154,0.3754179572827008,-1.353075990917079,Haris Belkebla,Angers,MF
-2.0851527965724506,4.722833071118332,-1.5159126111852792,0.14040583463397044,-7.892962379491573,-1.2718090499735115,1.578372764636982,Gabriel Gudmundsson,Lille,DF
6.389455469291746,-0.7792526422114222,0.7564668454869099,-0.7202659209756567,2.7526651525669625,-1.806904813096491,-4.159813117697646,Félix Lemaréchal,Strasbourg,"MF,FW"
-1.3707931710571135,-6.0159745414371715,2.977864368486542,2.1191174828178965,2.658638018003399,2.2773780572666333,-1.9251021494380702,Pablo Rosario,Nice,"MF,DF"
-10.08907722092502,1.0006740948944337,-0.9725967881038544,0.7694280419883169,5.399376059126619,-0.16779941595937664,5.966479172719542,Jordan Ferri,Montpellier,MF
-2.662228697540052,0.16393172797266087,-0.45805617954820815,-5.099751194025002,1.3962350218905148,-3.7135532406109197,10.646316538898358,Benjamin Bouchouari,Saint,MF
6.5240714258773025,8.92597407165877,-0.909333379678435,5.03203411572904,4.332792348969747,-1.4739913323405986,0.585434165861812,Hákon Arnar Haraldsson,Lille,"MF,FW"
13.489235840161081,-5.4387901794477616,-0.18990375371721918,-0.13188036800237973,1.5290651412592255,-0.5281125288017186,4.042987922683104,Jim Allevinah,Angers,FW
12.06425918646172,13.864740274596027,2.1989740294925713,1.6170311261857007,-0.22899389097507544,-4.321360622538288,5.471791687082324,Eliesse Ben Seghir,Monaco,"MF,FW"
-13.154841673433934,0.4360780006438901,3.5118694981336716,2.0324355506284197,-0.21565965915320665,0.8832856512535892,3.4697737178743093,Aïssa Mandi,Lille,DF
21.029508814958408,17.531834355889607,5.197788912268867,6.9755859607041115,4.496663248939257,-5.673273924490443,8.936415868509743,Ousmane Dembélé,Paris S,FW
11.713028673279084,19.827406169923073,6.521618761732548,0.11000071216578078,-1.975941353850338,-9.284283901554232,3.6165808863071325,Désiré Doué,Paris S,"FW,MF"
-20.83746611340959,10.664839886519106,12.39711601708154,-1.1575436148462086,-0.3880135138057951,-3.1740062994033402,4.171897452090757,Marquinhos,Paris S,DF
-14.701710912505007,-7.506250509403093,3.082009899529338,5.587248978397239,2.841998020874373,1.0627967064708819,-1.8280186920633157,Abdoulaye Niakhate Ndiaye,Brest,DF
-17.59845178375215,-3.169251567440512,2.780538963446264,5.534206072614948,-1.289011663324571,1.0454056728357113,0.18457928315834599,Joseph Okumu,Reims,DF
8.00554000787238,-8.977987727942217,-1.819833859892018,-1.7371973754662808,1.8630202893051637,2.627562716765477,-1.336338200804642,Marshall Munetsi,Reims,MF
-0.18377278798889152,-4.820508322190085,-6.784786770488324,-7.1805979150150065,5.465003015569371,-1.79191767669283,1.430958018114338,Rabby Nzingoula,Montpellier,MF
-10.600624665150585,2.8467735329214165,0.21244817147366596,1.6311236010174885,-1.5160359573213278,0.4101496290350978,-0.42799674214056566,Hans Hateboer,Rennes,DF
-5.11941192397233,-2.6650096630397346,-4.069493090046039,-1.3090211516757486,-6.6955706457558035,-0.4701109906872205,0.7549227498981362,Massadio Haïdara,Brest,DF
-8.900349161685005,17.38271206044848,1.818510381906886,-1.7184465332307484,-3.34282078180737,-0.971182847908887,2.5205083090699136,Nuno Mendes,Paris S,DF
18.02439058846177,-8.26733754704693,3.6264869768330037,-0.8211140494732911,-1.2864653276698812,1.0424290546933261,-0.8105501464463093,Joshua King,Toulouse,"FW,MF"
6.108907615181411,22.3275701982213,2.8646640830951124,4.215634159419447,3.1844374637831914,1.4366374134368567,3.1237296773472534,Lee Kang-in,Paris S,"FW,MF"
-9.978345267614415,-9.104843674717943,4.122384476712769,5.420386787251532,2.6445482330931154,-1.0336394753919893,-2.450548833118428,Gabriel Osho,Auxerre,DF
17.38613683719599,-10.611201502579684,-0.21218535369136182,1.1217209980291034,-0.12306553105943473,-0.7907195143899853,-1.1818153123070327,Esteban Lepaul,Angers,FW
11.61498695044253,-8.256196137225382,3.021753637388832,0.8149900982251823,-0.5186696732859104,-0.2306918539512458,0.680624901973624,Oumar Diakité,Reims,FW
15.237652015524672,2.8821604790837263,0.2709126205237401,4.461595736319225,0.36177828799103706,-5.705429503195441,-2.00815470393716,Mohamed Ali Cho,Nice,"FW,MF"
-1.594425826877385,12.073890818949254,0.3244069689495815,2.3512533328606455,-4.371315535374724,2.8372817537095756,-1.7932410784706887,Quentin Merlin,Marseille,DF
14.245257758811931,8.229631890000771,3.9785327210636514,1.1406227449343942,-7.523738640626879,-4.754003787731872,-2.061789640480588,Malick Fofana,Lyon,FW
-0.09514553889481041,3.8810273200424508,-3.56900713987498,1.1989158197246481,6.606428252043928,2.3221243960209823,-3.142663437058032,Neil El Aynaoui,Lens,MF
-15.086019588909126,-6.691180699464496,4.30571705911896,5.393598541401485,1.8878799747376231,1.5115957014804102,-1.6812777535795644,Duje Ćaleta-Car,Lyon,DF
12.17727837137427,2.7258933147757984,-8.427346183702738,-0.9538716658665886,6.191689903272056,7.261511343738521,-6.040508685352847,Mathias Pereira Lage,Brest,"FW,MF"
-8.78570903318894,6.392310332632973,7.388721086211578,-8.423380863816176,1.0717849290022388,-0.5731124311603901,0.7248042397843721,Valentin Rongier,Marseille,"MF,DF"
-4.668938337860563,1.7361356715291065,3.552899713650846,0.10610332877157988,1.7496499424164906,1.6543483879986336,1.4665363053264486,Jordan Veretout,Lyon,MF
-6.34528046470152,6.724780810783953,0.7489211757298948,-6.458294267391414,7.025783602207531,4.697362461426671,4.143039214820576,Pierre Lees-Melou,Brest,MF
-1.239928529088885,-6.986078477137891,-3.770316837087714,-6.867990312094741,3.026953249627669,-0.6342617092981384,1.145516334770492,Yassin Belkhdim,Angers,MF
17.198722644829825,-14.036940927675658,1.343527769222909,-0.8506531724155363,-1.2551115337345993,3.4322930246852748,1.346180590898496,Frank Magri,Toulouse,"FW,MF"
-14.095208111407429,-6.641992739837306,0.362553774445476,2.221437666790185,0.6549112559082731,-0.08590562294262895,-0.6447445414308817,Nathan Zeze,Nantes,DF
-11.155861943773699,-7.695551219310448,-3.832320871423152,2.1719991280219193,-0.09383541777362683,-5.042534668791977,-3.339140131422049,Abdoulaye Bamba,Angers,DF
-10.775844317400185,-1.9070761467740125,0.6012163054500506,-2.390825638249325,-0.9849137120258064,-5.038265576833568,-3.7987474609786034,Christian Mawissa,Monaco,DF
9.181502139715212,-7.299358056387383,-3.762829567096092,-0.8704778267573103,0.4788145128455238,-2.9254247320055478,1.2335901541748306,Tanguy Coulibaly,Montpellier,"FW,MF"
17.823428119929076,-9.566505784707251,6.85289882411808,-2.320649925407057,-2.97579815007016,4.903520469324641,-0.12732337993632573,M'Bala Nzola,Lens,FW
