tsne_1,tsne_2,tsne_3,player_name,equipe,positions
13.736253,11.197653,-2.8833907,Azor Matusiwa,Rennes,MF
21.378878,23.602732,-1.9445002,Achraf Hakimi,Paris S,DF
32.093227,-4.073079,10.565207,Vanderson,Monaco,DF
18.176088,1.9634165,19.7061,Lamine Camara,Monaco,MF
2.242113,-35.688366,19.2468,Alexandre Lacazette,Lyon,FW
24.044588,2.7689695,0.8228506,Nicolas Cozza,Nantes,"DF,MF"
15.484941,19.039034,-1.6856602,Warren Zaïre-Emery,Paris S,"MF,DF"
9.366071,2.8115325,-6.8896675,Johann Lepenant,Nantes,MF
27.546715,0.21047336,6.156982,Carlens Arcus,Angers,DF
16.729748,20.817959,2.4779124,Vitinha,Paris S,MF
13.773969,-8.4719515,21.247452,Rayan Cherki,Lyon,"FW,MF"
12.487641,30.432873,-5.8979807,Geoffrey Kondogbia,Marseille,"DF,MF"
-6.8631415,33.38076,-11.469117,Nicolas Pallois,Nantes,DF
-0.6129819,30.82444,-20.6269,Dylan Batubinsika,Saint,DF
10.601616,34.63467,-3.9398167,Lucas Beraldo,Paris S,DF
10.827078,19.637253,-1.0129021,Nemanja Matić,Lyon,MF
4.3496194,-25.340866,9.541575,Josué Casimir,Le Havre,"FW,MF"
31.746965,4.5030155,5.8178163,Ainsley Maitland-Niles,Lyon,DF
22.691786,0.03381383,4.067732,Aurélio Buta,Reims,DF
3.6917846,26.311867,-8.923476,Dante,Nice,DF
12.40601,5.0294657,-8.381989,Jean-Eudes Aholou,Angers,MF
-6.7712994,32.413982,-15.114702,Sinaly Diomande,Auxerre,DF
32.851856,-6.046208,7.6594186,Melvin Bard,Nice,"DF,MF"
7.7269397,27.28924,-10.844127,Youssouf Ndayishimiye,Nice,DF
24.119959,-0.262066,17.208433,Caio Henrique Oliveira Silva,Monaco,DF
29.156746,6.2741737,11.868434,Thomas Meunier,Lille,DF
21.897715,18.174652,-0.6098136,Fabián Ruiz Peña,Paris S,MF
3.156395,-20.694267,14.612525,Issa Soumaré,Le Havre,"FW,MF"
22.04338,5.5164204,-1.6247076,Nicolás Tagliafico,Lyon,DF
1.9228598,-28.305695,10.6045885,Zakaria Aboukhlal,Toulouse,"MF,FW"
25.871975,0.013200328,3.4027967,Enzo Tchato,Montpellier,DF
11.42278,-8.718903,5.382232,Farid El Melali,Angers,FW
0.08521571,11.361649,-7.072616,Joris Chotard,Montpellier,MF
0.8564923,-32.07999,8.711747,Lucas Stassin,Saint,FW
20.39504,18.015055,-2.734888,João Neves,Paris S,"MF,DF"
