player_name,equipe,positions,age,player_id,player_country_code,UMAP_1,UMAP_2,UMAP_3
Mickael Nade,Saint,DF,25.0,a6b6fa6e,FRA,14.270305,9.532266,4.0387144
Jonathan Clauss,Nice,"DF,MF",31.0,5219ab4a,FRA,17.247469,6.787453,1.6877618
Lassine Sinayoko,Auxerre,"FW,MF",24.0,5e5249c8,MLI,20.535873,6.9296107,0.71187997
Ludovic Blas,Rennes,"MF,FW",26.0,6191093d,FRA,18.650856,6.2767053,1.0084783
Emanuel Emegha,Strasbourg,FW,21.0,a0c590b9,NED,21.510653,8.364654,1.3721006
Gideon Mensah,Auxerre,DF,26.0,9bdd8118,GHA,17.173414,8.402836,2.7343442
Leonardo Balerdi,Marseille,DF,25.0,7c3ed041,ARG,13.501454,7.677216,4.1908503
Takumi Minamino,Monaco,"MF,FW",29.0,f833a830,JPN,19.79552,6.7845044,2.1054602
Andy Diouf,Lens,MF,21.0,9b5237b1,FRA,19.060566,6.13864,3.07274
Moïse Bombito,Nice,DF,24.0,c2f23fc8,CAN,14.285218,8.865493,3.9771616
Cédric Kipré,Reims,DF,27.0,9f30e7ed,CIV,14.503405,9.357073,4.5087514
Bradley Barcola,Paris S,FW,21.0,a0d55a09,FRA,18.896208,4.7521114,1.716109
Kelvin Amian,Nantes,DF,26.0,bcc81786,FRA,18.213816,9.6506405,3.5105894
Gabriel Suazo,Toulouse,DF,26.0,39b326ed,CHI,17.157461,7.328945,2.519151
Denis Zakaria,Monaco,MF,27.0,384d58d9,SUI,17.230398,7.0819016,4.553999
Modibo Sagnan,Montpellier,DF,25.0,76d679c7,MLI,15.578582,9.752955,5.0869884
Willian Pacho,Paris S,DF,22.0,ecbe2839,ECU,13.634163,7.6008873,4.1944532
Dennis Appiah,Saint,DF,32.0,feb5d3ab,FRA,17.119415,8.964142,2.9893641
Ki-Jana Hoever,Auxerre,DF,22.0,9a71e978,NED,17.893759,8.615133,2.5831769
Jonathan Gradit,Lens,DF,31.0,06c48679,FRA,15.024969,8.577314,4.609295
Sebastian Nanasi,Strasbourg,"MF,FW",22.0,ce747d2a,SWE,18.666517,6.453071,1.655602
Djibril Sidibé,Toulouse,DF,32.0,4c5b714f,FRA,16.587967,8.102441,3.343903
Yassine Kechta,Le Havre,"MF,FW",22.0,abefc3af,MAR,18.871918,7.0783944,4.5724654
Wilfried Singo,Monaco,DF,23.0,8b609c34,CIV,14.614619,7.895951,4.618209
Hamed Junior Traorè,Auxerre,MF,24.0,570bb4b9,CIV,19.80998,6.1744304,1.2825819
Azor Matusiwa,Rennes,MF,26.0,a17a94d6,NED,17.177547,7.2392964,5.064293
Achraf Hakimi,Paris S,DF,25.0,e42d61c7,MAR,15.555981,5.459718,3.7748172
Vanderson,Monaco,DF,23.0,ee45fd85,BRA,16.794807,8.628313,2.4003365
Lamine Camara,Monaco,MF,20.0,19c2ffa4,SEN,17.064095,6.7248178,2.7605257
Alexandre Lacazette,Lyon,FW,33.0,9dbb75ca,FRA,20.95029,8.727857,0.98445386
Nicolas Cozza,Nantes,"DF,MF",25.0,8f325097,FRA,18.068132,9.396439,3.8306823
Warren Zaïre-Emery,Paris S,"MF,DF",18.0,6b9960cf,FRA,15.751369,6.078579,4.0736656
Johann Lepenant,Nantes,MF,21.0,1e52971c,FRA,18.749743,7.439369,4.5016065
Carlens Arcus,Angers,DF,28.0,5e837126,HAI,17.760813,9.374354,3.1678936
Vitinha,Paris S,MF,24.0,3b029691,POR,15.217386,5.8243136,3.9122396
Rayan Cherki,Lyon,"FW,MF",20.0,b34c63a5,FRA,17.67677,5.2672505,1.4236436
Geoffrey Kondogbia,Marseille,"DF,MF",31.0,cce181df,CTA,14.172995,7.243433,4.2425194
Nicolas Pallois,Nantes,DF,36.0,779847d6,FRA,15.162004,10.444083,4.68139
Dylan Batubinsika,Saint,DF,28.0,37d39918,COD,13.910296,9.8100195,4.480025
Lucas Beraldo,Paris S,DF,20.0,b8aedf06,BRA,13.8116865,7.0958323,4.1272697
Nemanja Matić,Lyon,MF,35.0,eb7822d7,SRB,15.696305,6.7827697,4.245254
Josué Casimir,Le Havre,"FW,MF",22.0,481f76cf,FRA,20.249601,6.458421,0.7872156
Ainsley Maitland-Niles,Lyon,DF,26.0,e3a5814e,ENG,16.882175,8.30225,2.663677
Aurélio Buta,Reims,DF,27.0,b4705807,POR,17.837902,9.496556,3.5756583
Dante,Nice,DF,40.0,fd2bc67d,BRA,14.504513,8.08791,4.559295
Jean-Eudes Aholou,Angers,MF,30.0,48b28bfd,CIV,18.658764,7.653199,5.0887856
Sinaly Diomande,Auxerre,DF,23.0,6de23ab0,CIV,14.830921,10.456993,4.3282266
Melvin Bard,Nice,"DF,MF",23.0,1ddbc7ca,FRA,17.525915,8.618038,2.2957637
Youssouf Ndayishimiye,Nice,DF,25.0,65c55288,BDI,14.456092,8.611873,4.2612443
Caio Henrique Oliveira Silva,Monaco,DF,27.0,30af8b93,BRA,16.911789,6.895596,1.988223
Thomas Meunier,Lille,DF,32.0,e162b013,BEL,16.15582,7.7986574,2.874422
Fabián Ruiz Peña,Paris S,MF,28.0,c0c7ff58,ESP,16.00217,5.7239256,3.6735132
Issa Soumaré,Le Havre,"FW,MF",23.0,1d8aa290,SEN,20.641216,6.968641,1.8232484
Nicolás Tagliafico,Lyon,DF,31.0,f0661424,ARG,16.46105,7.581702,3.5858252
Zakaria Aboukhlal,Toulouse,"MF,FW",24.0,c2a6033c,MAR,21.076689,7.917063,0.757692
Enzo Tchato,Montpellier,DF,21.0,7f783431,CMR,17.643042,9.103927,3.2730868
Farid El Melali,Angers,FW,27.0,d21e361a,ALG,19.136353,6.2591925,0.5924353
Joris Chotard,Montpellier,MF,22.0,7909ffa4,FRA,16.95254,8.331166,5.3597913
Lucas Stassin,Saint,FW,19.0,a47d6f3a,BEL,20.8889,7.9042845,1.3876526
João Neves,Paris S,"MF,DF",19.0,c2a15a27,POR,15.840287,5.682516,3.9372177
Breel Embolo,Monaco,"FW,MF",27.0,0b4f388a,SUI,20.872238,7.4912186,1.0262337
Gaëtan Laborde,Nice,FW,30.0,7cdda3bf,FRA,20.804762,8.347697,0.74282384
Deiver Machado,Lens,"DF,MF",30.0,b3f8bdef,COL,18.51305,7.9920754,2.4823005
Becir Omeragic,Montpellier,DF,22.0,c284d6fb,SUI,14.426933,10.570448,4.97098
Florian Sotoca,Lens,"FW,MF",33.0,7a42d0df,FRA,18.922129,6.446176,2.673521
Haris Belkebla,Angers,MF,30.0,2b1bed19,ALG,17.814762,8.010119,5.4844203
Gabriel Gudmundsson,Lille,DF,25.0,d5d22a58,SWE,17.91485,7.982413,2.9936872
Félix Lemaréchal,Strasbourg,"MF,FW",20.0,8ca9415f,FRA,19.543243,6.832656,2.854053
Pablo Rosario,Nice,"MF,DF",27.0,1a6b7ea4,DOM,18.061842,8.027606,4.776556
Jordan Ferri,Montpellier,MF,32.0,375622c5,FRA,15.754446,6.7856565,4.6793714
Benjamin Bouchouari,Saint,MF,22.0,599f9013,MAR,17.644413,6.5507283,4.2024064
Hákon Arnar Haraldsson,Lille,"MF,FW",21.0,e2ae54db,ISL,17.973957,6.317263,1.710673
Jim Allevinah,Angers,FW,29.0,1956b948,GAB,20.450392,6.985631,1.4618572
Eliesse Ben Seghir,Monaco,"MF,FW",19.0,3bd65247,MAR,17.984337,5.2610364,1.2795653
Aïssa Mandi,Lille,DF,32.0,fbd6378b,ALG,15.129607,7.5471096,4.477451
Ousmane Dembélé,Paris S,FW,27.0,b19db005,FRA,18.41604,4.741887,1.5697004
Désiré Doué,Paris S,"FW,MF",19.0,9e7483ff,FRA,18.714293,4.917957,1.5614351
Marquinhos,Paris S,DF,30.0,d5f2f82b,BRA,13.738581,7.3064246,4.5365577
Abdoulaye Niakhate Ndiaye,Brest,DF,22.0,b8cd2ae4,SEN,15.327252,9.914115,4.903159
Joseph Okumu,Reims,DF,27.0,039f1983,KEN,13.5470085,8.742911,4.267839
Marshall Munetsi,Reims,MF,28.0,2acf0cd7,ZIM,21.258862,7.9745555,2.9008584
Rabby Nzingoula,Montpellier,MF,18.0,627c7a3d,FRA,18.95028,7.750081,4.6825686
Hans Hateboer,Rennes,DF,30.0,3b333ac3,NED,15.63578,7.895831,4.366767
Massadio Haïdara,Brest,DF,31.0,5167c97e,MLI,17.884172,9.185881,3.0321233
Nuno Mendes,Paris S,DF,22.0,f20e4cc9,POR,15.743077,5.8466907,3.2797036
Joshua King,Toulouse,"FW,MF",32.0,43458538,NOR,21.4326,7.707943,1.3134692
Lee Kang-in,Paris S,"FW,MF",23.0,8455ad90,KOR,17.385283,5.914189,1.663949
Gabriel Osho,Auxerre,DF,25.0,cd889153,NGA,14.508131,10.215211,5.646326
Esteban Lepaul,Angers,FW,24.0,85ce1949,FRA,21.778906,8.240558,1.8581947
Oumar Diakité,Reims,FW,20.0,44435c8f,CIV,21.650723,7.4045587,1.8526328
Mohamed Ali Cho,Nice,"FW,MF",20.0,f8405304,FRA,19.722937,5.637597,1.4506191
Quentin Merlin,Marseille,DF,22.0,0bfca6a1,FRA,17.271929,7.0231743,2.255121
Malick Fofana,Lyon,FW,19.0,8236f673,BEL,19.468739,5.0658317,1.7008245
Neil El Aynaoui,Lens,MF,23.0,17e1261b,MAR,17.119776,7.0142283,3.5767715
Duje Ćaleta-Car,Lyon,DF,27.0,94f8d10c,CRO,14.048974,9.387708,5.4038806
Mathias Pereira Lage,Brest,"FW,MF",27.0,8846a40f,POR,18.815203,6.643642,0.85797906
Valentin Rongier,Marseille,"MF,DF",29.0,ed45c4a5,FRA,15.241912,6.330947,3.8241603
Jordan Veretout,Lyon,MF,31.0,4a56052c,FRA,16.583492,7.097363,4.423169
Pierre Lees-Melou,Brest,MF,31.0,f5044e54,FRA,16.352856,6.5183883,4.8885145
Yassin Belkhdim,Angers,MF,22.0,e21d1928,FRA,18.646614,8.094004,5.1394253
Frank Magri,Toulouse,"FW,MF",24.0,42fdb11d,CMR,22.165077,7.8839045,1.9461006
Nathan Zeze,Nantes,DF,19.0,fb4c5b6e,FRA,15.107839,9.412699,5.2707405
Abdoulaye Bamba,Angers,DF,34.0,7fecbcdb,CIV,14.664917,10.135939,6.0015197
Christian Mawissa,Monaco,DF,19.0,2c70d915,FRA,16.17784,9.144898,4.6520505
Tanguy Coulibaly,Montpellier,"FW,MF",23.0,05ba9d7c,FRA,21.011919,6.729893,1.7357128
M'Bala Nzola,Lens,FW,27.0,a4948e67,ANG,21.857073,8.035678,1.2607381
Kévin Danois,Auxerre,MF,20.0,e76f6fbe,FRA,17.881317,6.382774,4.594064
Christopher Wooh,Rennes,DF,22.0,b003239d,CMR,14.410801,10.390411,4.2055078
André Ayew,Le Havre,FW,34.0,5dbefa9d,GHA,22.104908,8.239728,2.2922149
Georges Mikautadze,Lyon,FW,23.0,4788cb6b,GEO,20.568895,8.271938,0.54241925
Derek Cornelius,Marseille,DF,26.0,577744b8,CAN,13.387298,8.267986,4.5994763
Anass Zaroury,Lens,"FW,MF",23.0,07d65234,MAR,17.433424,6.934426,1.4407243
Ali Abdi,Nice,"DF,MF",30.0,ad7cdb35,TUN,17.799416,8.019411,2.6655166
Przemysław Frankowski,Lens,DF,29.0,00a8d210,POL,16.619627,6.9277034,2.33742
Malang Sarr,Lens,DF,25.0,4315f30d,FRA,13.678877,8.844595,4.346869
Julien Le Cardinal,Brest,DF,26.0,547a72ad,FRA,14.511627,10.651084,4.538097
Emmanuel Biumla,Angers,DF,19.0,e5a94f46,FRA,14.746077,10.356511,6.01863
Kamory Doumbia,Brest,"MF,FW",21.0,9226aa22,MLI,17.675507,6.6766725,4.6287465
Sorba Thomas,Nantes,"FW,MF",24.0,8725a42e,WAL,17.616802,7.134855,1.5927743
Lilian Raolisoa,Angers,"DF,FW",24.0,79a793b7,FRA,17.971825,7.431621,1.9461564
Amadou Koné,Reims,MF,19.0,2eb1ec07,MLI,17.426899,7.5315537,5.546176
Osame Sahraoui,Lille,"FW,MF",23.0,6f9fa232,MAR,19.196964,5.3124814,2.092537
André Gomes,Lille,MF,31.0,1961b2aa,POR,16.30733,6.4392257,4.192038
Emmanuel Agbadou,Reims,DF,27.0,75f1ed80,CIV,14.274659,8.302039,4.077468
Romain Del Castillo,Brest,FW,28.0,0be95d34,FRA,17.662853,6.4174795,1.0797696
Mostafa Mohamed,Nantes,FW,26.0,595e6f3e,EGY,22.098494,7.8846126,1.4033651
Florian Tardieu,Saint,MF,32.0,ed39121c,FRA,15.686577,6.0954027,3.9455056
Arouna Sangante,Le Havre,DF,22.0,17bb562c,SEN,14.633533,8.67896,4.946924
Abdallah Sima,Brest,"FW,MF",23.0,fdbde523,SEN,21.26507,7.602239,1.7210778
Tanner Tessmann,Lyon,MF,22.0,ac277993,USA,16.371012,7.4199605,5.199003
Lilian Brassier,Rennes,DF,24.0,5b146df3,FRA,13.729384,8.02789,4.8389373
Falaye Sacko,Montpellier,DF,29.0,6388e356,MLI,16.926239,9.748762,4.352524
Mika Biereth,Monaco,FW,21.0,a1d95db3,DEN,20.805607,8.583625,0.7933848
Leo Skiri Østigård,Rennes,DF,24.0,b35a7399,NOR,14.657559,9.084573,5.2420793
Ngal'Ayel Mukau,Lille,MF,19.0,bb461b8a,COD,17.909061,7.5200806,4.619582
Shavy Babicka,Toulouse,"MF,FW",24.0,c6f0d5d4,GAB,20.498817,6.670894,1.248038
Jordan James,Rennes,MF,20.0,f719ad7f,WAL,17.056108,6.7640905,3.865327
Christopher Operi,Le Havre,"DF,FW",27.0,914bb955,CIV,17.05397,7.326497,1.8326077
Arnaud Nordin,Montpellier,FW,26.0,7b9a9e25,FRA,20.15138,5.9629145,1.7896382
Nhoa Sangui,Reims,"DF,MF",18.0,3f465a66,FRA,18.286943,8.80303,4.1554046
Valentín Barco,Strasbourg,"MF,DF",20.0,b9f282ec,ARG,16.518204,8.196784,3.6338487
Issiaga Sylla,Montpellier,DF,30.0,b99bec05,GUI,18.188332,9.521249,3.3081443
Aleksandr Golovin,Monaco,"MF,FW",28.0,3708e9fa,RUS,18.304184,6.0209656,4.3465414
Ayyoub Bouaddi,Lille,MF,16.0,8006228f,FRA,18.512897,7.4303446,5.2914658
Mama Samba Baldé,Brest,FW,28.0,fb14aa28,GNB,21.364695,7.1059093,1.2803981
Mitchel Bakker,Lille,"FW,DF",24.0,a8567629,NED,17.790436,6.735074,1.5408403
Tanguy Ndombele,Nice,MF,27.0,5cdddffa,FRA,18.412176,6.5533047,4.3114552
Mory Gbane,Reims,"DF,MF",23.0,ab8b392c,CIV,15.677,9.293782,5.5108247
Ruben Aguilar,Lens,"DF,MF",31.0,3dd738a1,FRA,16.458221,7.9766526,2.2877133
Djaoui Cissé,Rennes,MF,20.0,576ca93f,FRA,16.63697,6.749916,5.144068
Wahbi Khazri,Montpellier,"FW,MF",33.0,2677a1de,TUN,19.368319,6.8518357,1.5189241
Musa Al-Taamari,Montpellier,"FW,MF",27.0,f15f8b2b,JOR,20.039356,5.6967607,1.0917217
Timothee Pembele,Le Havre,DF,21.0,f8ce97ca,FRA,18.134317,9.179407,4.2184715
Jaydee Canvot,Toulouse,"DF,MF",18.0,3684108d,FRA,16.522882,8.741642,5.160586
Edimilson Fernandes,Brest,"MF,DF",28.0,3bb625ac,SUI,16.278515,8.489505,5.519742
Badredine Bouanani,Nice,"MF,FW",19.0,0400dd2f,ALG,19.075798,5.6498313,1.140733
Abner,Lyon,DF,24.0,7f9c5d2d,BRA,16.910755,8.091913,2.8688793
Kevin Danso,Lens,DF,25.0,6e33125f,AUT,13.918962,8.658473,5.0082994
Akor Adams,Montpellier,FW,24.0,2ccd39ed,NGA,21.724533,8.09774,0.98351896
Gonçalo Ramos,Paris S,FW,23.0,f63cda26,POR,20.925858,8.52279,0.41070816
Matias Fernandez-Pardo,Lille,"FW,MF",19.0,0cdb6a2a,BEL,19.776382,6.141581,0.6000318
Sofiane Diop,Nice,"MF,FW",24.0,19053e31,FRA,18.19779,5.7215877,1.019114
Irvin Cardona,Saint,FW,26.0,5e080f73,MLT,20.120695,7.3520575,1.9928396
Rassoul Ndiaye,Le Havre,MF,22.0,36f65bdf,SEN,19.114496,7.3878355,4.9429955
Jeremie Boga,Nice,"MF,FW",27.0,fe012aca,CIV,19.61357,5.1387315,1.5661865
Ernest Nuamah,Lyon,"FW,MF",20.0,234a703c,GHA,19.750036,6.1927166,2.3061037
Amine Gouiri,Marseille,"FW,MF",24.0,aad56ca3,ALG,19.125767,6.659216,1.2737834
Han-Noah Massengo,Auxerre,MF,23.0,eba1e557,FRA,17.67273,8.000066,5.4341054
Angelo Fulgini,Lens,"MF,FW",27.0,4b96c347,FRA,17.595,5.9071026,1.5250705
Louis Mouton,Saint,MF,22.0,c37823fe,FRA,18.052353,6.3143425,4.8627315
Neal Maupay,Marseille,FW,27.0,4bcf39f6,FRA,20.557638,7.450023,1.6646675
Aimen Moueffek,Saint,MF,23.0,2591b066,FRA,18.818941,7.6521053,4.2570114
Yunis Abdelhamid,Saint,DF,36.0,32c2d95f,MAR,14.334057,9.832359,5.7793193
Khalil Fayad,Montpellier,"MF,FW",20.0,faf00ab8,FRA,18.16097,7.495141,4.5369534
Soungoutou Magassa,Monaco,MF,20.0,dfc5d4fa,FRA,17.288193,6.5154977,5.140788
Mohammed Salisu,Monaco,DF,25.0,0b33f6ad,GHA,14.157932,7.826667,4.661262
Warren Kamanzi,Toulouse,"DF,MF",23.0,a426a912,NOR,18.631075,7.8570824,3.6916332
Saidou Sow,Strasbourg,DF,22.0,f6b94e8d,GUI,13.9393015,9.569364,5.215251
Théo Sainte-Luce,Montpellier,DF,25.0,93c942fb,FRA,18.60334,9.44689,3.9686632
Rémy Cabella,Lille,"FW,MF",34.0,148e136f,FRA,17.929998,5.4685845,1.6612368
Paul Joly,Auxerre,DF,24.0,5b4bc323,FRA,16.73487,8.804964,2.4799058
Oussama Targhalline,Le Havre,MF,22.0,abd56820,MAR,17.523338,8.455389,5.415017
Edon Zhegrova,Lille,"FW,MF",25.0,34a88e3e,KVX,18.676054,5.751767,1.3832968
Yanis Zouaoui,Le Havre,"DF,FW",30.0,ec724366,ALG,17.121355,7.0675654,1.5305831
Abdukodir Khusanov,Lens,DF,20.0,d17ce930,UZB,14.72134,8.95705,4.754237
Anthony Rouault,Rennes,DF,23.0,9b545925,FRA,14.099477,8.713196,5.145878
Ado Onaiwu,Auxerre,"MF,FW",28.0,ff4df82e,JPN,20.673817,7.3143673,2.3130407
Junior Mwanga,Le Havre,MF,21.0,ee158be5,FRA,16.799725,7.625934,4.8752255
Thiago Almada,Lyon,"MF,FW",23.0,27f33438,ARG,16.846497,5.9765334,2.2211163
Sael Kumbedi,Lyon,DF,19.0,c385bf49,FRA,18.131184,8.443286,3.814122
Marcus Coco,Nantes,DF,28.0,3010aefb,FRA,17.52018,9.214791,2.6736994
Abakar Sylla,Strasbourg,DF,21.0,29c91632,CIV,14.449582,10.203606,4.2851925
Yael Mouanga,Montpellier,DF,19.0,153e48e0,FRA,14.828285,9.7176285,5.881374
Antoine Joujou,Le Havre,"MF,FW",21.0,f9124307,FRA,19.888466,5.9698906,1.6987425
Ibrahima Niane,Angers,FW,25.0,46faabfa,SEN,21.365969,7.7200575,0.43961862
Theo Bair,Auxerre,FW,24.0,c724745e,CAN,22.324274,8.092375,1.8775204
Ulisses Garcia,Marseille,DF,28.0,c952f633,SUI,17.944473,6.597007,3.0388806
Jérémy Jacquet,Rennes,DF,19.0,cef70c94,FRA,15.779092,8.615595,4.7986245
Baptiste Santamaria,Nice,MF,29.0,5e22e2a4,FRA,17.089373,8.240967,5.045452
Khvicha Kvaratskhelia,Paris S,FW,23.0,dea88efd,GEO,18.305695,4.849254,1.2833732
Wesley Saïd,Lens,FW,29.0,90fcf472,FRA,21.0744,6.959161,1.4873961
Ismaily,Lille,DF,34.0,cf182add,BRA,16.450573,8.1098,2.743119
Romain Faivre,Brest,"MF,FW",26.0,745ca0a3,FRA,19.246649,5.9125147,1.6492757
Hiroki Sekine,Reims,DF,21.0,7304dd80,JPN,17.302914,9.277077,3.9319205
Goduine Koyalipou,Lens,FW,24.0,2659a508,CTA,21.623493,7.9125853,1.9303012
Lucas Hernández,Paris S,DF,28.0,c3ee18ef,FRA,14.089381,7.589111,3.8931322
Mathis Amougou,Saint,MF,18.0,f93cca97,FRA,18.167366,8.271732,5.303635
Mamadou Diakhon,Reims,"FW,MF",18.0,331c5a98,FRA,20.147238,5.4433184,1.3873925
Mohamed Abdelmoneim,Nice,DF,25.0,bff15d74,EGY,15.455374,8.842613,4.934332
Koka,Le Havre,FW,31.0,9fc2531b,EGY,21.668594,8.50369,1.9050134
Zinedine Ferhat,Angers,"FW,MF",31.0,005c0807,ALG,17.8954,6.7628765,1.2626832
Seko Fofana,Rennes,MF,29.0,5313ed43,CIV,17.587133,6.042117,3.5399225
Antoine Mendy,Nice,DF,20.0,3322e296,SEN,16.840317,8.718356,4.0600543
Ibrahim Sissoko,Saint,FW,28.0,a170541f,MLI,21.957035,7.497096,1.8239774
Louis Leroux,Nantes,"MF,DF",18.0,88972aa9,FRA,19.231937,7.2272873,4.132438
Albert Grønbaek,Rennes,"MF,FW",23.0,0da5076f,DEN,19.285835,6.376038,0.74417436
Senny Mayulu,Paris S,MF,18.0,bac89b96,FRA,18.298681,5.75411,3.2074583
