player_name,equipe,positions,age,player_id,player_country_code,UMAP_1,UMAP_2,UMAP_3
Yael Mouanga,Montpellier,DF,19.0,153e48e0,FRA,-10.338282,4.2851353,14.085601
Antoine Joujou,Le Havre,"MF,FW",21.0,f9124307,FRA,-13.381631,7.8907895,9.473427
Ibrahima Niane,Angers,FW,25.0,46faabfa,SEN,-15.533306,7.974994,8.945589
Theo Bair,Auxerre,FW,24.0,c724745e,CAN,-15.970422,8.148598,9.595338
Ulisses Garcia,Marseille,DF,28.0,c952f633,SUI,-11.612367,5.7338,10.262746
Jérémy Jacquet,Rennes,DF,19.0,cef70c94,FRA,-11.281664,4.76307,12.2881565
Baptiste Santamaria,Nice,MF,29.0,5e22e2a4,FRA,-11.9764185,5.0369105,12.056978
Khvicha Kvaratskhelia,Paris S,FW,23.0,dea88efd,GEO,-12.785248,6.8914075,7.8002586
Wesley Saïd,Lens,FW,29.0,90fcf472,FRA,-14.647585,7.881516,9.877885
Ismaily,Lille,DF,34.0,cf182add,BRA,-10.442716,5.8146005,10.579695
Romain Faivre,Brest,"MF,FW",26.0,745ca0a3,FRA,-13.181817,7.398157,9.049035
Hiroki Sekine,Reims,DF,21.0,7304dd80,JPN,-10.9463825,6.4837847,12.664463
Goduine Koyalipou,Lens,FW,24.0,2659a508,CTA,-14.930174,7.363863,8.85857
Matvei Safonov,Paris S,GK,25.0,d97b252e,RUS,12.816789,-0.78522134,-3.7398977
Lucas Hernández,Paris S,DF,28.0,c3ee18ef,FRA,-10.574609,3.8192425,11.09383
Mathis Amougou,Saint,MF,18.0,f93cca97,FRA,-12.505281,6.627965,12.630545
Mamadou Diakhon,Reims,"FW,MF",18.0,331c5a98,FRA,-13.303844,8.096724,8.857302
Mohamed Abdelmoneim,Nice,DF,25.0,bff15d74,EGY,-10.448334,4.3998284,12.353038
Koka,Le Havre,FW,31.0,9fc2531b,EGY,-15.632972,7.835883,8.599273
Zinedine Ferhat,Angers,"FW,MF",31.0,005c0807,ALG,-12.123971,7.6912827,9.682417
Seko Fofana,Rennes,MF,29.0,5313ed43,CIV,-12.309975,5.265781,10.249434
Antoine Mendy,Nice,DF,20.0,3322e296,SEN,-11.049661,5.7070236,11.644158
Ibrahim Sissoko,Saint,FW,28.0,a170541f,MLI,-15.630171,8.308387,9.590213
Louis Leroux,Nantes,"MF,DF",18.0,88972aa9,FRA,-13.62111,6.5535493,11.358103
Albert Grønbaek,Rennes,"MF,FW",23.0,0da5076f,DEN,-12.75211,8.347288,9.074091
Senny Mayulu,Paris S,MF,18.0,bac89b96,FRA,-12.716363,5.543955,9.443486
Jonathan Rowe,Marseille,"FW,MF",21.0,8c12f884,ENG,-13.489036,7.5285025,8.034617
Alidu Seidu,Rennes,DF,24.0,cea59f02,GHA,-10.802559,5.436898,11.622851
Yoann Salmier,Le Havre,DF,31.0,c3725db2,GUF,-10.207328,4.7049527,14.012696
Yvann Macon,Saint,DF,25.0,0bb6e193,FRA,-10.938127,6.880412,12.485266
Jordan Amavi,Brest,DF,30.0,22721b88,FRA,-10.521324,6.5983067,12.223081
Tom Louchet,Nice,"DF,MF",21.0,f999e9be,FRA,-10.777195,6.3416862,10.688778
Sekou Mara,Strasbourg,"FW,MF",22.0,3544641e,FRA,-15.247741,8.270545,10.171941
Maxime Bernauer,Saint,DF,26.0,43750e5d,FRA,-10.479577,3.047438,12.785642
Boubakar Kouyaté,Montpellier,DF,27.0,562a4799,MLI,-9.739402,4.5929546,13.869091
Teddy Teuma,Reims,MF,30.0,5c26ca51,MLT,-11.898966,6.6852546,10.178145
Angel Gomes,Lille,MF,23.0,645a3363,ENG,-12.626243,6.4751854,9.760344
Saïd Benrahma,Lyon,"FW,MF",28.0,5a04fd92,ALG,-12.542462,7.362117,8.23244
Augustine Boakye,Saint,"FW,MF",23.0,59e9edb5,GHA,-14.0425415,7.535637,9.739796
Mathieu Cafaro,Saint,"MF,FW",27.0,2a657da0,FRA,-13.180986,7.979976,10.351427
Rayan Raveloson,Auxerre,"MF,DF",27.0,fb3236a7,MAD,-11.653285,5.2924237,12.93897
George Ilenikhena,Monaco,FW,17.0,78c3ad07,NGA,-15.312239,7.1456184,8.664029
Lucas Mincarelli,Montpellier,DF,20.0,02b3733e,FRA,-11.064398,6.8078146,13.117119
Jacques Ekomie,Angers,"DF,FW",20.0,8d5016e6,GAB,-12.0550375,7.2040553,12.570813
Mikayil Ngor Faye,Rennes,DF,20.0,b37ae816,SEN,-10.240927,3.5377598,12.090977
Abdulai Juma Bah,Lens,DF,18.0,7b505397,SLE,-10.349433,3.541038,13.556535
Pol Lirola,Marseille,DF,26.0,ff800ed8,ESP,-9.350577,4.893941,12.262449
Assane Dioussé,Auxerre,MF,26.0,7f622eef,SEN,-12.193962,4.950904,12.264274
Glen Kamara,Rennes,MF,28.0,4da9191b,FIN,-12.887769,5.0985637,11.624127
Emmanuel Sabbi,Le Havre,"FW,MF",26.0,2e1b7c83,USA,-14.521329,8.226052,10.249275
Ismaël Bennacer,Marseille,MF,26.0,db092d3b,ALG,-11.381493,4.235254,9.698008
Chuba Akpom,Lille,FW,28.0,e2b384d2,ENG,-15.405125,8.04157,8.179569
Luck Zogbé,Brest,DF,19.0,3725b44f,CIV,-11.052768,6.2790017,11.742031
Rémy Labeau Lascary,Lens,"FW,MF",21.0,c90f380c,GLP,-13.897333,7.9257016,8.888829
Yaya Kader Fofana,Reims,"MF,FW",20.0,cedc53d2,MLI,-13.202892,7.2045865,10.241916
Rasmus Nicolaisen,Toulouse,DF,27.0,3f319bb9,DEN,-9.092261,4.021604,12.756089
Marco Asensio,Paris S,"FW,MF",28.0,45af8a54,ESP,-13.886303,6.6633706,8.474851
Folarin Balogun,Monaco,FW,23.0,31822f8c,USA,-14.736767,7.5801516,8.703713
Andy Delort,Montpellier,FW,32.0,d33c706e,ALG,-15.521224,8.117423,9.811711
Jhoanner Chávez,Lens,"DF,MF",22.0,649b57e9,ECU,-11.72898,7.4390125,10.299973
Fodé Ballo-Touré,Le Havre,"DF,MF",27.0,f449640d,SEN,-10.990839,6.92077,12.607679
Nampalys Mendy,Lens,MF,32.0,1598599e,SEN,-12.884083,5.703703,12.03019
Mahamadou Diawara,Le Havre,MF,19.0,1906b842,FRA,-12.959232,5.5675826,12.292666
Nikola Maksimović,Montpellier,DF,32.0,16b9d5cf,SRB,-10.608197,3.6954722,13.831681
Pierre Cornud,Saint,DF,27.0,edeb21ff,FRA,-10.659497,6.504579,13.011296
Florian Ayé,Auxerre,FW,27.0,718b8afd,FRA,-15.860659,8.4112625,9.620591
Elye Wahi,Marseille,FW,21.0,0d7b6576,FRA,-15.379599,7.486083,8.304019
Maxence Caqueret,Lyon,MF,24.0,f81ef10d,FRA,-13.237187,5.3630457,11.267627
Jordan Teze,Monaco,DF,24.0,82e9b1bb,NED,-10.5456085,6.412654,10.380191
Daler Kuzyaev,Le Havre,MF,31.0,d4e93bab,RUS,-11.4822235,6.3214784,13.249691
John Joe,Reims,MF,20.0,fd01216a,IRL,-12.715891,6.948116,12.521612
Mohamed Meité,Rennes,FW,16.0,424cbbb3,FRA,-15.445198,7.569418,9.346783
Andrew Omobamidele,Strasbourg,DF,22.0,c393a6c4,IRL,-9.920638,2.8604984,12.455466
Jean-Kevin Duverne,Nantes,DF,27.0,0cbc8baa,HAI,-10.836613,6.417769,11.8843565
Bamba Dieng,Angers,FW,24.0,40774c6b,SEN,-15.396282,8.636987,8.639172
Ben Old,Saint,"FW,MF",21.0,e14e818c,NZL,-13.653672,8.152919,10.610516
Amine Harit,Marseille,MF,27.0,e7d59f4f,MAR,-12.870548,6.435502,8.540017
Tino Kadewere,Nantes,"MF,FW",28.0,7d08063d,ZIM,-14.010071,6.8713894,10.777406
Krépin Diatta,Monaco,"DF,FW",25.0,8104e41e,SEN,-10.395352,6.420455,11.106974
