pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,player_name,equipe,positions
-2.2880654827774927,2.2854742206243968,1.8218664941710603,-2.8419573797245956,0.9355223245889712,1.047068820367226,5.6811728687195915,0.9060072552419286,-0.5866343295133577,-0.8709381323670966,0.07366646213811393,-0.43253347339226433,0.6242926470394297,-0.04222715090521054,-0.9033048331021842,0.37830059256132376,0.6772662158124695,-0.25492820220006907,1.341211101825102,0.31024176574616275,0.979821150466992,-0.013359236666224076,-0.621072526445433,-0.5211982223984507,0.3749073414086192,-0.13893471679971206,-0.8483958712119671,-0.5288017231382518,0.9537332547784059,0.1465683358706376,-0.4980739722311065,-0.5876922250316758,-0.8746470504252294,Andrey Santos,Strasbourg,MF
-1.3441106022858262,-2.7099768805620554,3.2075642487628646,-1.2309673683642162,-1.3535428835592556,0.1592434203626471,0.8347554506246558,-0.8346770346014566,0.6739979178115268,-0.5361021276623096,0.07382227413562009,-0.9820849260525483,-0.5335582755436901,0.13731922508849892,1.7435094442418468,-1.0658690168379137,1.1148464860265357,-0.16068493807173614,0.6111460461323484,0.5268754714919595,0.7507120813615008,-0.5584355389162864,-1.7729567945031268,0.3769854606465104,0.6250139524657414,-0.2660254946696462,-0.845158204974673,0.44319500000847983,0.9357947782879963,0.3231741896429951,0.34477236027865543,0.002579297466224621,0.5197645487790573,Valentin Atangana Edoa,Reims,MF
1.7694977104410263,3.5528602645139262,0.7249186073494056,0.965351698355282,-1.1361195727387707,-4.308119504831814,0.6900050585613616,-1.5893394696994942,-3.787754540392357,0.5768472861506966,0.7140602299079452,-0.72920505693889,0.38923955940977595,1.192288701206865,0.13052733101064856,0.5071706530155669,-0.7101227274964967,0.008914159180116041,-2.135313693709171,0.1695669789738642,1.4199224133137303,1.0183646968361633,-2.445829118788936,1.1530901365290038,0.4624887716654044,0.47785507123375054,-1.1978241123924889,-0.6676310599187106,-0.3067883999892838,0.616946899204142,-0.059894145068842275,-0.00127470689838307,-0.5973347028336218,Himad Abdelli,Angers,"MF,FW"
9.427975051779152,3.806613807657375,-4.895658332595255,-0.22297381186055168,1.00697150565365,-2.1143995012230055,2.7609782430680285,1.5164573660227432,-1.9806264380082605,1.5057654030030825,5.260607404029151,1.5972962238968549,0.7001187816430358,2.816450906087566,1.9917910124195408,-0.2000005559447141,0.2814403803513966,0.44619036879802854,-0.8294758195894317,0.6231472858040238,0.25121110294726734,0.36993618157075026,0.39214213610514104,0.4149091610567405,-0.6019736945383694,0.1914755979233454,0.5373699317270664,0.5488960223734689,0.5294284377202043,-0.9041396979167106,0.2323862763213575,-0.6726072854632408,1.0702464737261532,Mason Greenwood,Marseille,"FW,MF"
-7.491088163719535,-6.165791403006813,-7.584091585941633,2.8561281779918883,-2.1831878237744498,-0.3178055152264483,0.4248583480327844,-0.3822748861565841,0.1837387219457302,-0.6681461322854405,0.9187377136551649,0.7717668698958525,0.07309777235529075,-0.33877072203063724,-1.0960662194954691,1.2764367308725317,-1.0751845063907477,-0.23996849917379365,0.2287572391998713,0.5898760623221241,-0.35890829218201203,0.6326779409403167,-0.7377535308963239,0.31898737817367284,-0.10107668494867891,-0.46400961921342904,-1.6678570950405809,0.1802362086931634,0.3327003251336515,-0.005628181818209968,-0.6123695914847342,-0.223237510912674,-0.019838615589232722,Đorđe Petrović,Strasbourg,GK
8.12254104771409,-1.0333706283024686,-0.7112498908577789,3.257262095047262,0.3494074431259835,-2.450926331593068,1.9185382853971007,-0.3370131348412568,1.5601530955819651,2.6577081712032475,0.5035207214953514,-0.03600157489127595,-0.8255071477546986,-0.44685830544551675,1.4744586839935319,0.7782818787318685,0.6625257823923368,2.373232145183688,0.6098011085387496,0.5184724573173001,-0.23033259185982624,-0.6960921518806965,-0.07180336737189977,1.2696584212182866,-0.09160036413616753,0.1157837838045658,-1.4497293715783328,0.5349655541690083,-0.27202191480143495,-0.10575220315401189,0.9938949756601265,-0.6615616184428007,0.43299068741560093,Zuriko Davitashvili,Saint,"FW,MF"
-6.407314967052284,-2.0316958693615423,0.6283683992122528,-0.7293774799580965,1.5372386413737522,-0.9809653201257206,0.9117238936549418,1.3528625168451354,0.08706786629534077,0.4268211855936332,-0.341821961961053,1.3721056182263993,-0.8094413409528264,-0.5468629560176417,-0.37372302850926375,0.16502940164554333,1.4924519376626844,0.5434461553223582,0.5299003498241183,0.42043582194616397,1.618445954483788,-1.1417430961732866,-0.6034962653284152,0.5288299391146603,0.12603274870317885,-0.6738212649569524,-0.297896352717338,-0.3229739424367531,0.7988245235701398,-0.18889224531763496,0.3370136756099672,-0.030788948926849993,0.03952172555130574,Gautier Lloris,Le Havre,DF
6.690852674635812,-5.997175747815442,-0.11298019298209581,-0.7813825288222926,-1.4482358586011217,-1.7017268412655078,0.04597125318168446,1.120382127864566,0.21220558952841653,-1.0630761899981613,0.9102818981007127,-0.3107862695202243,1.0265555537951376,-1.704571729248634,1.537215050210334,-0.9551780814558148,1.8999182509624937,-0.25734386780750634,-1.089558782871772,-0.006298810798168091,-0.25059882879201123,0.9517761090180288,0.11991736795343211,0.8584278402070203,0.0646263633437427,0.031077514466469724,-0.28416379351212884,0.34511761060531926,0.6702015521128774,-0.027654887304922056,-0.33387277235007856,-0.8722363174150337,-0.002864721013229548,Matthis Abline,Nantes,FW
-7.469965406149917,1.8661828129026088,-4.65054789993773,-3.3753302091830673,0.8230287564472879,-2.071958887926791,1.039822174451194,2.436025649592579,2.09579772752385,-0.5399286171157597,0.6678215279109917,0.3199484544060867,1.6517434174706367,-1.3859167844592413,0.09898119851646939,0.8976528163219649,-0.546500387825178,0.1306290418542602,0.8056998259831013,-1.500077532318441,-0.9848258783254924,1.255731033024868,-1.0044803637591373,1.1567963800472698,1.231562117182663,-0.9862879169850245,-0.8988506271481632,-0.1091192845145105,-0.32878990365287547,-0.19710712696933996,-0.17366487193452124,0.14015330490390293,-0.4858217503235141,Bafodé Diakité,Lille,DF
0.5138530335442145,2.005515021662945,1.1957726598074192,2.896802740603301,-0.33363457126688756,1.3756627811837945,-1.532064859382537,2.141421114164098,-1.7822736857729853,0.5236821134737942,-0.6507425200915227,-0.11124415276468204,-2.2958713556185413,0.11047944531475054,-0.17106160255282427,0.8987790011744967,-1.0389535130504364,-0.8773440183480355,-0.6160999866984281,-0.35676125884401366,0.4337038927402119,-0.6098584368254465,-0.3162720657485557,0.12583747572909537,1.2194140850745776,-1.168919964709743,-0.03391212900718658,0.6320081210446687,0.37315455130780384,0.4680313840134085,-0.5484309045842001,0.2598342418604614,0.33834995543401647,Adrien Truffert,Rennes,"DF,MF"
-7.444399895768915,0.8501327914231106,-2.6812409149899628,-1.0648200421840708,-0.8480878183132605,-1.3481698605575716,-0.4180175970573124,0.9917146848279933,0.1730817104984485,-0.40353498472925603,0.7546886740391046,1.5160236479924931,-1.2506189757637876,-1.394041360214639,-0.48772355698127295,0.0700602813471261,-1.8960906272484501,-0.4757923092004836,-0.3226318751887416,-0.6757363023869164,-0.02276454363348582,-0.18215563114369937,-1.3140336360466924,1.2442461814122256,0.21441145148914276,-0.21441319244013973,-0.2761529907058903,0.6486322252957292,-0.19512507350150043,0.047365472915697274,0.1883843878531219,-0.8497681770247538,0.5859182326165749,Moussa Niakhate,Lyon,DF
-5.450475520292672,2.9909769071644523,0.514114879582137,-0.025318315745613065,-0.3700556075513155,0.2729288666102118,-0.4326615220681671,1.8150012266260023,-0.38301249286049033,0.8152326639705249,0.6470385839291702,0.014979281530910719,-0.8362936752552541,-1.1352313919316932,-0.5301805122210579,1.6880179831477256,0.2640001660757554,-0.6030075726055042,-0.5731607340823479,-0.41395568353586637,0.03925590572314625,-0.029692697293189334,-0.09986752879467191,0.9399403425148949,-0.07405090970651652,-0.09018604612760978,-1.7837224263300968,0.13589379489547165,0.26867667355446484,1.4976644574501876,-0.08584885791027014,-0.6902575237851459,0.20655541076258185,Guela Doué,Strasbourg,DF
-8.402613742922314,4.304147521927342,-4.260644862111266,-2.3927928501685645,0.3031704808673311,-2.8775330212575114,-1.1711627813524776,0.0419459605083511,1.1619465804919038,0.2624989977170046,1.2238361991261082,-0.6789664064774082,-0.5592580200015553,-1.3117565127991613,0.1550429929041013,0.7526806491932918,1.173565367966997,-0.3313651916798048,-0.7474301368347824,0.21116167316103815,-0.4598211707550021,0.6765858380161227,-0.11597890028753588,0.39742523175285577,1.4544189758682469,0.22092634564774125,-0.5290089715548497,-0.5057117262132992,0.7009601904727484,0.2584252801924206,0.07258489421031518,0.2841154488313751,-0.48564915747314685,Alexsandro Ribeiro,Lille,DF
-5.909401586861367,-9.04569657171811,-5.566110815052309,5.7245599726664835,-1.1343715911318106,-0.2909156784336913,0.2173895972889115,-1.5772197470067646,-1.684360132675538,0.44397976084068225,0.7010230640568029,-0.16862171420189437,0.3280962262181282,0.4781734589792539,-1.8300058652772326,1.2978206417828293,1.795388596189838,-0.06219176931132407,0.22601435842059953,0.7742994044707895,0.6159995700926086,0.010798149130631972,0.01908529284991829,-0.8053455746580301,0.7410099110215796,-0.5101343966763252,-0.8159290816075667,-0.4943769735307179,0.4462481687261632,-0.8789454234930273,0.1069630080758056,0.4757315695667342,0.49583648248557455,Benjamin Lecomte,Montpellier,GK
-1.706864934684357,2.6692643359673354,2.6459321684555013,1.958587737368608,0.8364100696155986,2.7079221845279764,2.851880342176349,-1.810052404933252,1.8400806694372678,-2.3762829387426083,0.9451921668514762,-0.4547465845935113,0.03853232467037707,-0.3383730454157531,0.31259462418919465,0.9697502146705846,0.060976984103636084,-0.6920164229603372,-0.5762129052169149,-0.020157383986723478,0.4281464026773331,-0.11332105807598485,-1.198130618089668,0.41862006741740726,0.9577479198098929,0.8714582387604961,0.13694167086726075,0.19415816560595558,0.31896540294984327,-0.24713710807833025,-0.30202801123168943,0.0012796577502393216,0.12099634285050449,Cristian Cásseres Jr.,Toulouse,MF
-3.5213875417720546,4.914440161818869,3.327465263650832,-2.7410579125498966,1.5476238076043616,0.8823369193104897,-0.05524912371937783,-2.272903285183962,-1.18291365793391,-0.33830308102915,1.1530977337811323,-1.4361855230639267,0.755192930940732,-1.6595039586158646,-1.7293251073720801,1.0025214143454833,0.29135026532644764,-1.2329285571811321,-1.6322202970568995,1.0343028316434164,0.05898373155008724,-1.6806940864750235,0.7069770269979165,1.6177372498301306,0.5454954835575118,-1.0500231297999085,-0.0376486137183387,-0.6652855248691179,-0.12561108279378622,0.1281294985576616,0.25011238119585166,1.0792347947941099,0.4367610550377404,Benjamin André,Lille,MF
7.92950069421315,2.9979536967615283,-1.7055622800122983,7.111150856238774,2.659383794042304,0.07823964996657207,3.8793235901229175,-0.3987248640537524,1.7216148227677905,-1.055848967776587,-1.7669849259962318,0.18883769863281133,-1.6099440083880403,-0.9501782174010222,0.6280140974969122,1.5049538103454232,1.1529352337103729,0.203122445223676,-1.5660217518417134,-1.5713364861250714,-0.4410094841327392,-0.48370284242004424,-0.17649624738151704,1.434008594644329,0.5044095095408031,0.49298023328951984,-1.8853125317492867,-1.3745346475774942,-0.609392107416359,-1.3083499471373625,2.0080380933565265,-0.8545233482594751,-0.9956574265335871,Gaëtan Perrin,Auxerre,"MF,FW"
6.674299907242392,2.899074466475508,0.17398902992199594,6.895277673848744,0.3753704639343387,-0.22743483571546244,-1.4583482195591422,1.1144294048610333,-0.5279670402732803,-1.7230298900337973,-0.33417752036594695,0.8601101177980067,-0.04398948462791137,-1.0311695406463186,0.6886827038036929,-0.5913982974252567,0.955919686442326,-0.02182637550964458,-0.4440891919831002,0.012800552150717095,1.117570138481659,0.6837566208509197,-1.8185036795078484,1.1154051316099416,1.4178892628508675,-0.9361320480015637,1.2714115267074486,0.2839095442544055,-0.2250988224568509,-1.1277072717870162,-1.3368708478774265,0.32324923764743146,-1.7743979245053763,Junya Ito,Reims,"FW,MF"
2.4815828577239847,2.713328182084056,1.3583950389573987,4.050144102327046,-1.2717099802459333,-0.05450983091059123,-0.3247563794409597,-0.2995688372107366,-0.9335511688029744,-0.9208041512422176,0.49629590344247554,0.22765992550910108,-0.7029306379415634,0.5418688689224904,-0.29963942781745045,-0.38490139150327324,-0.2791411319414187,-1.8853880658779856,-2.660381414182832,-0.6319766873181183,0.24878602084323564,-0.6955488668078742,-0.07249887140145887,0.28476851330596425,0.5914403477787209,-0.5331580410157589,0.7707031138043494,-1.7818043961695615,0.3958534262198927,0.7171777328191733,0.42031281256431136,-0.28168989680314865,-1.0155076804527758,Aron Dønnum,Toulouse,"DF,MF"
-2.4964335543600487,3.3616745263689323,-0.8022866395000252,3.5343555539438696,1.0311946449868743,1.3621110239164753,-0.8906804784004885,0.48689124586294,-1.6495245206988656,0.08770030695467139,3.3852438920446364,2.764323083334207,1.510468363441079,-0.06774306364075941,1.0275253560936264,0.8094104816193978,1.0779213297283163,0.03852586058052173,0.515684337339295,-0.44858964657517486,0.07791767967103137,0.32249652395362094,0.8155679773328265,0.1448109399282768,1.0807095731858445,-0.02611914653738832,0.22682735921844777,-0.1406701505466422,0.5026377286854121,0.011792728363535105,-0.9590937247110741,-0.4927929875933705,1.064588284774503,Kenny Lala,Brest,DF
-2.8030764178141814,1.8376712178583838,1.9659525886620974,2.9782304153194166,0.0052013497518979815,2.2950646872848304,-0.6354071454273347,1.032137882141937,-1.7345284992837255,1.9507029090445955,0.788392814009735,1.176137201238632,1.4744647099879655,-2.0275871042943914,-0.08215851702943344,-0.248943619692921,1.2490669996728414,-0.2527293262914157,0.3725727639510099,0.24382329166364836,1.1649317134858885,0.2587815138910624,-0.6925008630062497,-1.2354903457369308,0.12451590406012641,-0.5743205913689955,0.15187193427801826,-0.5511378162732634,-0.4887448612926127,0.08443868764060919,0.7545478021694685,-0.5401363936286001,0.38883745608230635,Florent Hanin,Angers,DF
-4.40070520430157,11.140138802957653,-3.058963038186139,-2.6403142279703165,1.596621453290463,-0.3976489146036806,-0.3379778908246667,-2.555286230918786,-0.8686876410614199,0.3234005502207712,-0.1356598773634133,-2.799622871105566,0.21638202736957596,-1.3954616605861156,1.1072273405736994,0.8292032033540465,2.1674818351924694,1.1141312251148816,2.095179374868261,0.5236305543561632,0.07944369244172822,0.4479030288965339,-0.7460576463565034,0.5788550420018411,1.1621825332211828,1.0324925363006825,-0.13767739729557077,1.23402752081363,-0.22322164794177374,0.5051943242540913,0.28540876302203955,-1.7693400795922343,0.6812915817741868,Pierre Højbjerg,Marseille,MF
1.5738923701891778,0.15679296736019338,1.628540741793695,-1.3358654633019689,-1.3310220605002276,0.3733132748451977,2.3947333848119197,-0.23191414769671906,0.2284245802301579,0.20364895589352577,0.7234706960600816,0.23723608590555126,0.6197101436823826,-0.8057869823881176,0.8809968558022054,0.8304731465367886,0.48859036547200374,-0.30023421319630583,2.094291632338114,0.8482196429686404,0.05442084962019713,-1.0037461560490537,0.2702027795447474,0.24027440100313796,1.2762534334749658,-0.2205789630688587,-0.45821313203182173,1.120015644881707,-0.10912811845582836,-0.711386765613264,-0.1533873673214251,0.23752669458045275,0.2513146762006821,Mahdi Camara,Brest,"MF,FW"
5.7006700168248985,-3.134965978354762,-0.6891592442055862,-0.10051686078209189,-1.490561780274458,-1.3615758461669876,0.4781028408250673,1.6939007710275849,-1.1109072349695885,-1.3007813011493468,-0.24779945767750783,0.6811016257125835,0.9631285766967047,-0.3055585700511701,1.5894374763949657,0.1413598036559788,2.051762816592619,0.8475327411562658,0.6833571509443421,-0.14667522254017445,0.11013513660642879,-0.7747800465363152,0.6495505567001059,0.7176681006407732,0.015511771463267175,0.00862831662847461,0.5375872707198843,-1.3037815650242677,-0.28096732550087955,-1.1522007392071532,0.08819263250604051,-0.9841772355949991,0.6400746981995552,Keito Nakamura,Reims,"FW,MF"
-5.149949664007984,-4.329136720335916,0.07662661738821534,-1.5483631790720906,2.931614446341411,0.30891763037425535,2.4283633921589542,1.6054219136938594,1.9190458154739143,0.4578853147051276,3.145182406017246,3.0477356221637355,0.3158956736028259,0.2985887914103753,1.3341284694977567,-1.3478828100814453,0.23058020595400908,0.41909673120073077,0.3662640705238211,1.203691684037028,1.7321838898029964,-0.5093839951670844,0.1547293379940526,-0.07814863654013234,-0.06877252842346487,1.8857733947459285,0.5067534534117042,0.23834702053305104,0.15442043503070704,0.3066838731804237,0.4732526488999973,0.1681983023459189,-0.858676585638703,Jubal,Auxerre,DF
-5.421907792886753,-0.44767088140831246,-2.398590025275178,-1.9631392081262373,0.10233441513423729,-0.21857335415318485,1.923735517470871,1.3273941115473296,0.6386704370014358,-0.22284559089453101,-0.8796812974947709,0.4762968276332137,0.6007718509161424,-1.7215047819333886,0.8749527372581724,-0.3839507853676535,-0.2961801631284971,0.8227025831564357,1.0865467752495994,0.48802910544757316,-0.557221461151564,1.7171639798415885,-1.7229927836861696,-0.0235148075840589,1.9416732973475561,-0.02330572728973554,-0.5013473306656295,-0.47339357837977447,-0.12342066362336511,0.7060233694266249,-0.4221284747318877,0.8398891050642111,-0.300560166032812,Ismaël Doukouré,Strasbourg,"DF,MF"
-3.6831129868550114,-1.3448158653744624,2.6366647518709754,1.2398683113230726,0.698720691417799,1.3696293602464678,-0.10952205257814351,1.6757589984619834,-0.23047349950719465,2.228079974308752,-0.821346782578185,1.831027057664961,0.5454440395184484,-1.3145043143039497,0.8794370724284587,-0.15344033769166132,1.640264651822705,0.7949798881614413,1.328339981768584,-0.602566374853943,0.7886533378653902,-0.08284794040238995,0.3829293741333403,1.0363414386779444,-0.71303982549202,0.6318439638955574,0.06989607346186102,0.829113845347344,0.7622206109456956,0.9542982026953569,-0.8515547478862303,-0.6567025632240558,-0.07101422651440559,Léo Pétrot,Saint,DF
-5.880074200916979,-2.794908940421437,-1.2694040864431522,-1.3053757701853725,0.27778924005816713,-1.1384142272288975,-0.860179906260703,0.15609802634013312,2.1853627529037145,-0.3330551203676606,0.16769674966703507,2.938212562961495,1.2341702654434115,-1.8430344719143266,1.4925969654588072,0.23245693232704429,-0.45676792518010517,-0.2743636180783799,1.879768837572259,0.7869210219606286,0.4860845377307896,-0.08904769062789675,0.17165891998453003,1.5436016727565114,0.449972942303149,1.3459498435725579,0.2000706775974671,-0.261887335281207,1.5803429079571385,-0.29742423078134905,-0.17079987200923333,0.5647806523530079,-0.02436765553372084,Jean-Charles Castelletto,Nantes,"DF,MF"
2.104560633417442,4.894370031050747,2.33950777806649,-1.2603430290585573,0.7209139907243816,1.9375238175591563,0.07535124961083527,-2.2982981872273465,-0.18416285260319074,-0.7054810835438431,-0.23894479304660762,1.3716148516085156,0.34328111942784206,-0.34363047346973197,-0.19699674114438442,1.3409033286755483,2.1840628063945515,-0.8798936118575295,0.787261062962111,0.8721159654785244,0.5735888058120644,-0.2617634570522445,0.005338375343120752,1.3299366426104078,1.0693732728043197,-1.718089420065945,0.6686028401798111,-0.18324467044273274,-0.20933569018499068,-0.10103844166994254,-0.2270935122942463,0.9864341893422864,-0.7494715541404751,Adrien Thomasson,Lens,MF
4.113828829948097,2.467934807466519,-3.815086322201942,0.7171178136812058,-2.207658747995198,-0.7497810491957978,0.7337470955435388,2.402485761051787,-2.113955749910038,1.6841511255112809,-2.9812230745958286,1.3844057227534101,-0.9253315951639983,-1.4801844771156418,1.1473783523856147,0.09776591185026452,-1.0810698300415544,-0.8848426599211766,-1.004370286950717,-1.637483705433727,0.748677211308563,-0.3620475255769508,0.27781821880148005,-0.32396876807921615,2.162609880351728,-1.2228981752684691,0.09551947274152642,0.5293284243750109,1.1724802091235622,-0.575833682597638,0.4022781196035757,-0.9468417374139838,1.0622902843451785,Luis Henrique,Marseille,"DF,FW"
10.239492766471567,0.22137891523134626,-1.3605846734267384,5.498933746049392,-1.3721636100060306,-1.4239325058046874,1.048740642697557,1.4095439876995737,1.6071664666890333,2.3536514397962964,3.032114431250444,0.9960268438834302,-0.012287340512803023,-1.0556055650370701,3.3951488582185316,0.9560707314084084,0.7620041219227875,-0.10799017980099922,-2.1674086801860053,0.1828408165134067,0.35513932160078154,1.046397782621116,0.38553260101781756,1.7899312636776392,0.44260154253334355,-0.12607856350181781,-0.07996712623041548,0.9115467895244677,-0.5657529965334079,-0.9846536005313078,-0.347167278823874,0.6019079549888168,0.5224909853270152,Moses Simon,Nantes,"FW,MF"
-5.074094119565844,-1.999147514641069,-1.1724379280385901,-2.278476211168927,1.5657121776188803,0.10222604785021638,-0.6762704434091267,1.8935705591219532,1.1719644277161025,-0.18250791038388878,0.45245743432255553,-0.5170135670767535,-2.2346739604228114,-0.25921665300560903,-0.19422255136272773,-1.7543092598981103,1.9151907903270178,0.07867394933930826,-1.0396628300322948,1.3838180269417315,0.26659839064134994,-0.6024045387118538,-0.23087642767696,0.43927588167864046,0.5710821117595593,0.35487406236950825,0.5200389991031219,-0.09949318825511907,-0.33507652594463916,-0.04070659047692247,-0.7803482293342734,0.23746445341543412,0.694495041910851,Charlie Cresswell,Toulouse,DF
