,PC1,PC2,PC3,player_name,equipe,positions
57,-7.3230390212554095,0.33788492903441336,0.10407160682357038,Yann Gboho,Toulouse,"MF,FW"
58,1.1291139442993219,3.5674009013846604,-0.912141229870591,Corentin Tolisso,Lyon,MF
59,0.8184155291644999,-1.8082335024608949,0.12187302767750104,Abdoulaye Touré,Le Havre,MF
60,1.974242001330254,-2.4116498909289947,1.2330199729777698,Hugo Magnetti,Brest,MF
61,6.095684684159717,-4.181342760523758,-3.695406497577851,Etienne Youte Kinkoue,Le Havre,DF
62,2.9093065761486874,-1.5325421616235309,1.2996006115870316,Douglas,Nantes,MF
63,6.159318526853275,-2.86433637851986,-0.910156973256778,Mickael Nade,Saint,DF
64,-1.2449903089215923,6.415178617226001,1.7724200102562866,Jonathan Clauss,Nice,"DF,MF"
65,-7.825152263775738,-1.5672176795197916,-0.9373210658334202,Lassine Sinayoko,Auxerre,"FW,MF"
66,-6.659959519159969,5.039955685670697,0.7413806577157679,Ludovic Blas,Rennes,"MF,FW"
67,-6.7659136482020825,-7.906340126897605,-2.6748028164657818,Emanuel Emegha,Strasbourg,FW
68,2.8707034014916597,1.9327330597280592,3.840876467659718,Gideon Mensah,Auxerre,DF
69,10.996469662292983,4.389361907717597,-4.33579753010172,Leonardo Balerdi,Marseille,DF
70,-5.486579164455571,-0.5935938590702835,-0.6494389118023418,Takumi Minamino,Monaco,"MF,FW"
71,-2.875079785315439,2.3894589761856233,0.7873265762146098,Andy Diouf,Lens,MF
72,6.656031933143143,-2.1103806046584146,-2.361808477299838,Moïse Bombito,Nice,DF
73,6.4510938218586995,-2.014000194528363,-1.6013434705061633,Cédric Kipré,Reims,DF
74,-10.005957506716967,4.478464523073726,-3.1242902186402874,Bradley Barcola,Paris S,FW
75,1.4190514735305797,-2.720572389076609,1.9928676550938593,Kelvin Amian,Nantes,DF
76,0.4332592960532491,3.881850388684145,2.7493305532492633,Gabriel Suazo,Toulouse,DF
77,1.1025137437920738,0.3985782524971085,-0.7712570842617172,Denis Zakaria,Monaco,MF
78,4.724698822845066,-4.307735526914718,0.3982927211154837,Modibo Sagnan,Montpellier,DF
79,9.692489625423203,-0.1549013679379011,-3.404609514490418,Willian Pacho,Paris S,DF
80,2.934600254345672,0.5806165994505651,4.2608790838665715,Dennis Appiah,Saint,DF
81,1.1572552551208282,0.3466429753929915,2.8873000601777106,Ki-Jana Hoever,Auxerre,DF
82,5.918217001475173,-1.6878408042135435,-1.6075878567621789,Jonathan Gradit,Lens,DF
83,-4.712786127238981,1.8793685950604355,-2.0222558143563565,Sebastian Nanasi,Strasbourg,"MF,FW"
84,3.491326340883543,1.1799809321229449,1.1117533111707498,Djibril Sidibé,Toulouse,DF
85,-0.9329118340029172,-1.1088289605066926,3.789325620576647,Yassine Kechta,Le Havre,"MF,FW"
86,6.003201112286658,0.042612023899578,-2.367785764694258,Wilfried Singo,Monaco,DF
87,-6.795511530061016,0.4944687095478814,0.8149257682988058,Hamed Junior Traorè,Auxerre,MF
88,3.1599712659758574,-0.14517315654713467,1.6453145947367505,Azor Matusiwa,Rennes,MF
89,1.4968454174400172,11.151149858283466,-1.4637893958573938,Achraf Hakimi,Paris S,DF
90,2.6225258809085883,4.13764374218151,3.5484219657622105,Vanderson,Monaco,DF
91,1.8689896394362764,7.9023128427740925,1.6875257941579214,Lamine Camara,Monaco,MF
92,-7.681877848001893,-4.414839507589306,-3.530082010941776,Alexandre Lacazette,Lyon,FW
93,1.3929041818017813,-3.7928555617093513,3.347148767673975,Nicolas Cozza,Nantes,"DF,MF"
94,3.573488797538964,4.738601480827014,-0.7466092951503092,Warren Zaïre-Emery,Paris S,"MF,DF"
95,-0.4032988627263731,-2.4450935852446114,4.363812473226935,Johann Lepenant,Nantes,MF
96,2.5990036413403996,-1.1400691317127956,3.4502856030125315,Carlens Arcus,Angers,DF
97,7.495160448625444,12.224700466726985,-5.976871035483414,Vitinha,Paris S,MF
98,-8.290746797780884,13.891429398191796,-4.192026466376875,Rayan Cherki,Lyon,"FW,MF"
99,7.969233045548015,2.1663387641270466,-2.0317109674586784,Geoffrey Kondogbia,Marseille,"DF,MF"
100,6.087155640492743,-4.524577337587049,1.8621595433591007,Nicolas Pallois,Nantes,DF
101,6.473720470339157,-4.016175329067345,-3.225358046521483,Dylan Batubinsika,Saint,DF
102,10.75068868555397,3.3138304417644977,-5.287797079946973,Lucas Beraldo,Paris S,DF
103,4.953849121255055,2.7741182533134507,-1.7097004745585447,Nemanja Matić,Lyon,MF
104,-5.755975927915193,-1.9346744574202095,1.0776723343486854,Josué Casimir,Le Havre,"FW,MF"
105,1.6406544852683895,3.037238756132754,3.1323891232673198,Ainsley Maitland-Niles,Lyon,DF
106,1.9112773580145954,-1.732026367006828,1.9798674477488347,Aurélio Buta,Reims,DF
107,7.281237666262512,-0.46490203798174795,-2.833923900373596,Dante,Nice,DF
108,1.1771406235769732,-3.9414718130732407,3.0691087859216934,Jean-Eudes Aholou,Angers,MF
109,4.8030556535328435,-3.329453349806342,-0.8092700010024894,Sinaly Diomande,Auxerre,DF
110,2.4125189876302593,2.0082276703488966,1.7340678895644748,Melvin Bard,Nice,"DF,MF"
111,6.4143335676648725,-0.9873547794811305,-2.2205150435682084,Youssouf Ndayishimiye,Nice,DF
112,1.1595625595049497,6.300065404524667,1.0230476730304348,Caio Henrique Oliveira Silva,Monaco,DF
113,3.7589133942640274,3.627857531013417,0.14386564022547838,Thomas Meunier,Lille,DF
114,1.9246518883651862,8.247394713593648,-3.379005558811753,Fabián Ruiz Peña,Paris S,MF
115,-5.738080433641947,-2.3412715754762137,0.5090053003144143,Issa Soumaré,Le Havre,"FW,MF"
116,3.494483172444923,0.6801495393014899,1.1914345729363396,Nicolás Tagliafico,Lyon,DF
117,-7.79760305405148,-5.3682171109773655,-0.6481953814349575,Zakaria Aboukhlal,Toulouse,"MF,FW"
118,2.6463375988346107,-0.7637770840053931,2.949772793450603,Enzo Tchato,Montpellier,DF
119,-7.907081743655771,1.6634948292947656,1.847355113444092,Farid El Melali,Angers,FW
120,2.816533044810016,-2.447766838486323,1.2471355206662977,Joris Chotard,Montpellier,MF
121,-6.833130840064405,-4.63705908684281,-1.0927006912120893,Lucas Stassin,Saint,FW
122,2.8846775230698127,7.754266792975925,-1.1365309545774358,João Neves,Paris S,"MF,DF"
123,-8.048011394097632,-3.2025209211862076,-1.367287428107401,Breel Embolo,Monaco,"FW,MF"
124,-7.1049711876008805,-4.087991420754616,-2.661055132769322,Gaëtan Laborde,Nice,FW
125,-1.1631756709908423,0.355613696084449,1.7800379968701687,Deiver Machado,Lens,"DF,MF"
126,4.765322492254443,-4.0551593922347555,-1.2090316563844465,Becir Omeragic,Montpellier,DF
127,-2.53644828620635,1.7464681233137205,-1.0600105386824006,Florian Sotoca,Lens,"FW,MF"
128,3.7429597688986904,-2.5395616289928413,2.7909293455997886,Haris Belkebla,Angers,MF
129,1.3536602204244306,1.8460889095566388,1.4420264862165284,Gabriel Gudmundsson,Lille,DF
130,-2.87538927830191,-1.0358653584904838,0.9374950876473028,Félix Lemaréchal,Strasbourg,"MF,FW"
131,1.1215763467924853,-3.041077329958217,-0.5857336455449096,Pablo Rosario,Nice,"MF,DF"
132,4.3863677864366855,2.826582766896547,-0.2027917280646674,Jordan Ferri,Montpellier,MF
133,1.1046406239966626,2.220854057489738,0.8770009653147434,Benjamin Bouchouari,Saint,MF
134,-3.663719939813423,4.298470277521629,-0.39021565281645765,Hákon Arnar Haraldsson,Lille,"MF,FW"
135,-5.091900436754018,-2.846859221302044,-0.42801225792873193,Jim Allevinah,Angers,FW
136,-6.26664374848951,7.104200494180256,-0.8679711304699591,Eliesse Ben Seghir,Monaco,"MF,FW"
137,6.384164859493595,-0.22952331839462076,-2.4823114031735525,Aïssa Mandi,Lille,DF
138,-11.701334904220833,11.03950687764199,-7.2628246048869345,Ousmane Dembélé,Paris S,FW
139,-8.271924407089811,11.54057895916105,0.2243551515497318,Désiré Doué,Paris S,"FW,MF"
140,11.19311964128996,5.470117178517097,-6.335087057604143,Marquinhos,Paris S,DF
141,6.735864813388449,-4.236582159945717,-0.35540208575075066,Abdoulaye Niakhate Ndiaye,Brest,DF
142,8.06240406164136,-0.15411060838559518,-2.971086213611658,Joseph Okumu,Reims,DF
143,-2.66685858936847,-6.1505109729893235,2.1998655409686165,Marshall Munetsi,Reims,MF
144,-0.24395825694163534,-2.0475202443420346,6.385408559923211,Rabby Nzingoula,Montpellier,MF
145,4.732081136039179,0.3398718531562681,-0.9356442689073693,Hans Hateboer,Rennes,DF
146,1.5324130644514142,-1.1840472912465474,1.568298452932903,Massadio Haïdara,Brest,DF
147,2.571322549251211,8.950326785007737,-1.8235526368359596,Nuno Mendes,Paris S,DF
148,-6.738342833770405,-5.0113693899188805,-0.8304306553334568,Joshua King,Toulouse,"FW,MF"
149,-3.034940337207909,11.128597199773369,-2.4932009242456616,Lee Kang-in,Paris S,"FW,MF"
150,4.5121424136058526,-5.32683065318,-1.6750085323873651,Gabriel Osho,Auxerre,DF
151,-4.9110355482652785,-6.917066976195839,-1.3119333921597216,Esteban Lepaul,Angers,FW
152,-5.594698388015003,-5.063044888485654,0.2867945246592293,Oumar Diakité,Reims,FW
153,-8.135409223793895,0.8975089271257343,-0.9200847534661206,Mohamed Ali Cho,Nice,"FW,MF"
154,-0.5281833117883501,4.570862787270915,-1.502752490013713,Quentin Merlin,Marseille,DF
155,-7.773503121813727,2.594248153017586,-0.83683873795103,Malick Fofana,Lyon,FW
156,0.943047709852218,2.168121601110456,0.5836144605131481,Neil El Aynaoui,Lens,MF
157,6.739476312209228,-4.288137781583399,-3.1957081544174395,Duje Ćaleta-Car,Lyon,DF
158,-4.911301189299827,0.6799518546478514,2.9617315530385433,Mathias Pereira Lage,Brest,"FW,MF"
159,5.929532398760358,4.30994876596536,0.418221181517111,Valentin Rongier,Marseille,"MF,DF"
160,2.305981219088265,0.37213077991885585,-0.7287724818410121,Jordan Veretout,Lyon,MF
161,3.807054622266072,4.736551399032094,1.183124172911704,Pierre Lees-Melou,Brest,MF
162,1.1622449327383655,-4.462216450831876,4.536710120820441,Yassin Belkhdim,Angers,MF
163,-6.4059520919906365,-7.418914671133994,-1.309553513737252,Frank Magri,Toulouse,"FW,MF"
164,6.7975411521533475,-3.770715347658636,-0.29033479301679715,Nathan Zeze,Nantes,DF
165,3.3141542824722383,-6.4094960585637475,-0.4832100453707736,Abdoulaye Bamba,Angers,DF
166,5.872009607151813,-2.039524539221912,1.088735076313805,Christian Mawissa,Monaco,DF
167,-5.128918131071587,-3.3010963193705685,2.884716785152982,Tanguy Coulibaly,Montpellier,"FW,MF"
168,-8.301696993974966,-6.059948722344103,-2.1809119373914294,M'Bala Nzola,Lens,FW
169,0.1513533291490302,1.5747032590087013,2.6047170878788375,Kévin Danois,Auxerre,MF
170,5.814900221267864,-3.1074457369422546,-0.9804030742392094,Christopher Wooh,Rennes,DF
171,-4.297163893339564,-8.336185066615935,0.20874482380349157,André Ayew,Le Havre,FW
172,-10.073495681457427,-1.2466193274935162,-4.499230905140916,Georges Mikautadze,Lyon,FW
173,9.417720381884074,1.0724578122412165,-4.212048801152106,Derek Cornelius,Marseille,DF
174,-4.102060707441676,5.248412397474141,0.8287039368661661,Anass Zaroury,Lens,"FW,MF"
175,-1.5874498260589152,0.5801202559619617,3.5003602280379122,Ali Abdi,Nice,"DF,MF"
176,1.416150003019932,6.602756097217131,0.04320818710637253,Przemysław Frankowski,Lens,DF
177,7.568630655540919,-0.6080705844392386,-2.6198099038506153,Malang Sarr,Lens,DF
178,6.76774712123768,-2.4997362450400122,-2.2370566500783124,Julien Le Cardinal,Brest,DF
179,3.278912850710104,-6.460530760120158,-1.2103160339318184,Emmanuel Biumla,Angers,DF
180,-1.6776152492121172,3.892337936807833,2.66775372679904,Kamory Doumbia,Brest,"MF,FW"
181,-3.9765985794882486,2.82947491585775,0.7646413468165887,Sorba Thomas,Nantes,"FW,MF"
182,-0.7637143257388238,2.224087572753504,4.180969900879912,Lilian Raolisoa,Angers,"DF,FW"
183,2.989087926009204,-0.8347312941216705,3.688136844869117,Amadou Koné,Reims,MF
184,-6.71620293137952,5.178495123007961,-1.8544692311470123,Osame Sahraoui,Lille,"FW,MF"
185,3.810243406425379,3.490819904951888,-0.7921657519828449,André Gomes,Lille,MF
186,8.57920954026505,1.7349534087383933,-2.043655360369771,Emmanuel Agbadou,Reims,DF
187,-5.353684669241724,7.289474459648208,1.3756412544664092,Romain Del Castillo,Brest,FW
188,-5.703125071465439,-6.684274464505179,-0.01954627079086139,Mostafa Mohamed,Nantes,FW
189,3.751419619918,5.868670523354726,-2.882445525705032,Florian Tardieu,Saint,MF
190,5.846514327242603,-2.64253164769854,-1.9735952755098698,Arouna Sangante,Le Havre,DF
191,-6.5808843573089275,-4.456561455459114,-0.971960296789393,Abdallah Sima,Brest,"FW,MF"
192,3.205678898794005,0.1771950166904991,-0.5741377555040549,Tanner Tessmann,Lyon,MF
193,6.73420295942797,0.5237682755089298,-4.336310905248973,Lilian Brassier,Rennes,DF
194,3.206335241424895,-2.750954877292052,-0.5695328510407617,Falaye Sacko,Montpellier,DF
195,-9.397745976619492,-4.845184099327463,-3.257563558644109,Mika Biereth,Monaco,FW
196,6.854165171985832,-3.5525123284630613,-2.352736039057878,Leo Skiri Østigård,Rennes,DF
197,1.932544646502773,-0.5419963789150264,2.079421177669437,Ngal'Ayel Mukau,Lille,MF
198,-6.23181517548605,-2.545327780039029,1.5165313013739126,Shavy Babicka,Toulouse,"MF,FW"
199,-0.0937865896350534,1.864670369137701,1.8681892150918709,Jordan James,Rennes,MF
200,0.2509407626280683,5.115490357250703,1.004174080510121,Christopher Operi,Le Havre,"DF,FW"
201,-6.203045253864209,-1.3098505749471323,1.702773511050138,Arnaud Nordin,Montpellier,FW
202,0.7827540519297268,-0.6271863233029904,0.5905122244191755,Nhoa Sangui,Reims,"DF,MF"
203,3.0143911805469092,2.715191413328618,2.005294586540881,Valentín Barco,Strasbourg,"MF,DF"
204,1.2413248689584444,-0.614298396379859,1.3462519212946724,Issiaga Sylla,Montpellier,DF
205,-0.9840099232398594,6.5345814440810885,2.3261088895382267,Aleksandr Golovin,Monaco,"MF,FW"
206,1.6726283603412186,-1.2295376415088037,4.568031844223588,Ayyoub Bouaddi,Lille,MF
207,-7.777351655756865,-3.4523258749048917,0.06611318196405706,Mama Samba Baldé,Brest,FW
208,-2.9487661673713697,4.3587680721301165,0.32369342947433044,Mitchel Bakker,Lille,"FW,DF"
209,-1.7632696734893754,0.5181630501345937,1.8807563339185347,Tanguy Ndombele,Nice,MF
210,4.38116842601622,-3.095471108524026,-0.27310553170079443,Mory Gbane,Reims,"DF,MF"
211,2.1969599998287745,4.923198632670305,2.906685537716946,Ruben Aguilar,Lens,"DF,MF"
212,3.3670111955018225,1.9328522892200146,2.296965772375106,Djaoui Cissé,Rennes,MF
213,-4.948156762692855,-0.28752755989552065,2.7788878842469478,Wahbi Khazri,Montpellier,"FW,MF"
214,-7.944223787395956,-0.666764465557865,0.3653898024158435,Musa Al-Taamari,Montpellier,"FW,MF"
215,1.258223495934649,-1.6869528062184385,2.5340047591937984,Timothee Pembele,Le Havre,DF
216,3.279311005089808,-2.9666288384291963,0.05789864901055806,Jaydee Canvot,Toulouse,"DF,MF"
217,3.475190511663589,-2.3304757380188716,-1.6449291239773214,Edimilson Fernandes,Brest,"MF,DF"
218,-6.648849990069691,2.516257773886363,-1.0614117428368075,Badredine Bouanani,Nice,"MF,FW"
219,2.235785714528318,2.2017836291157686,2.097120651905259,Abner,Lyon,DF
220,7.300463205065701,-1.2468937970475178,-2.2732974947298104,Kevin Danso,Lens,DF
221,-7.1110373150479855,-7.673806371963838,-2.2534982340572354,Akor Adams,Montpellier,FW
222,-9.539692194608904,-5.374581767673696,-5.209474989286422,Gonçalo Ramos,Paris S,FW
223,-7.5218092161374805,0.09195320747256358,0.16020159750105356,Matias Fernandez-Pardo,Lille,"FW,MF"
224,-4.371010945722633,5.5736354531720576,-0.7664866817241369,Sofiane Diop,Nice,"MF,FW"
225,-5.6302309251123,-1.969930231139486,-1.9928037217495922,Irvin Cardona,Saint,FW
226,0.1662796225497359,-1.9329053257266995,3.094098542568832,Rassoul Ndiaye,Le Havre,MF
227,-7.840977686090954,3.1669132420930994,-1.5119509303065282,Jeremie Boga,Nice,"MF,FW"
228,-4.7277136176692505,1.2874673261834675,0.9163975395046222,Ernest Nuamah,Lyon,"FW,MF"
229,-10.587671460318694,1.1615141156540554,-3.7417751507206933,Amine Gouiri,Marseille,"FW,MF"
230,1.1370295325211812,-3.0525053295994717,1.4871866736112864,Han-Noah Massengo,Auxerre,MF
231,-4.2867648274597165,6.622296046301224,-0.9122152016581239,Angelo Fulgini,Lens,"MF,FW"
232,0.8909017443928996,2.3363144339204207,5.168727910179073,Louis Mouton,Saint,MF
233,-5.413629508971693,-3.6569243778841654,-1.9785044832103094,Neal Maupay,Marseille,FW
234,-0.9485569693050921,-2.279728784353813,1.4631795062405513,Aimen Moueffek,Saint,MF
235,5.661797730783697,-5.449869008070804,-0.8854154025201245,Yunis Abdelhamid,Saint,DF
236,1.0635477515129204,0.41268630153926683,3.1727969190117347,Khalil Fayad,Montpellier,"MF,FW"
237,4.744720425952953,1.9545706869454886,5.230608365619889,Soungoutou Magassa,Monaco,MF
238,8.037075841003848,-0.4053190399695747,-2.5918552500144,Mohammed Salisu,Monaco,DF
239,-1.036007566113301,-0.2705754604315639,2.6878085870665216,Warren Kamanzi,Toulouse,"DF,MF"
240,5.8285511885039005,-4.606885343131224,-3.3597407999610547,Saidou Sow,Strasbourg,DF
241,-0.024582733037542222,-4.143580170859418,3.3745441159321845,Théo Sainte-Luce,Montpellier,DF
242,-3.851967272408127,10.292238709117294,1.565181444334195,Rémy Cabella,Lille,"FW,MF"
243,3.143615850861649,4.362411378514436,6.7689886638985515,Paul Joly,Auxerre,DF
244,0.9260981720814664,0.24425623661773196,0.9755773032266251,Oussama Targhalline,Le Havre,MF
245,-7.297557201146965,4.419935948731111,-1.5480936066719035,Edon Zhegrova,Lille,"FW,MF"
246,-0.3634701733773508,7.433824861386842,2.7090253797605808,Yanis Zouaoui,Le Havre,"DF,FW"
247,6.148557630450514,-3.27143089988005,-1.059697296977032,Abdukodir Khusanov,Lens,DF
248,7.460849883829679,-2.7654316953872096,-4.303615307087727,Anthony Rouault,Rennes,DF
249,-4.861668080267094,-2.653589469424473,-0.5446323632379311,Ado Onaiwu,Auxerre,"MF,FW"
250,0.9971814428361938,0.4156744732251966,0.8296949559373544,Junior Mwanga,Le Havre,MF
251,-1.4160652678709789,11.240819392593236,-3.844782911234295,Thiago Almada,Lyon,"MF,FW"
252,0.8468588912897229,-0.37530314710989693,2.47359126397448,Sael Kumbedi,Lyon,DF
253,3.172313481607677,-0.9049816187793295,4.3437487747588985,Marcus Coco,Nantes,DF
254,7.516330938529074,-3.56209426841553,-0.7585964071262714,Abakar Sylla,Strasbourg,DF
255,4.501599918820978,-4.8015973466538275,-1.5925696966209066,Yael Mouanga,Montpellier,DF
256,-6.778676303581563,0.7583441370546741,2.8250457010631345,Antoine Joujou,Le Havre,"MF,FW"
257,-8.049198131479471,-6.174509485256417,-2.3219536393131532,Ibrahima Niane,Angers,FW
258,-5.315556376124029,-7.931498749819793,-2.5903499419075873,Theo Bair,Auxerre,FW
259,-0.3332944578268329,2.331850349468971,-1.325079290771912,Ulisses Garcia,Marseille,DF
260,4.9822894773530555,-1.4118417729863477,0.7577952493718403,Jérémy Jacquet,Rennes,DF
261,2.0156909785519908,-1.3179201571618022,1.119076524951786,Baptiste Santamaria,Nice,MF
262,-9.555474405526052,9.974337220557006,-0.6041803157089386,Khvicha Kvaratskhelia,Paris S,FW
263,-4.87958080242453,-4.399972414731027,0.6320753769722814,Wesley Saïd,Lens,FW
264,3.3798344019487696,2.7807948793048025,2.385625213362956,Ismaily,Lille,DF
265,-5.195466623248807,2.054695732480868,-0.7580782863574294,Romain Faivre,Brest,"MF,FW"
266,3.0148734182023706,-0.8061157129488525,-0.07388103062093096,Hiroki Sekine,Reims,DF
267,-7.933252749514613,-5.670820403452553,-2.793047742149843,Goduine Koyalipou,Lens,FW
268,10.764156300489757,3.1258105118926043,-1.8775318288507532,Lucas Hernández,Paris S,DF
269,0.2698621044174542,-3.1097278728894064,2.437857731767481,Mathis Amougou,Saint,MF
270,-8.481269795498259,1.919183314648198,1.0383185202961638,Mamadou Diakhon,Reims,"FW,MF"
271,7.097298355052344,-2.4380851828407724,-0.2683240281805072,Mohamed Abdelmoneim,Nice,DF
272,-4.408148936818026,-7.577827500428936,-2.5457217338510225,Koka,Le Havre,FW
273,-3.236946259938674,3.989387736298054,0.06281228698761798,Zinedine Ferhat,Angers,"FW,MF"
274,-0.31970028082001617,3.539958047745613,-2.942491382835892,Seko Fofana,Rennes,MF
275,4.681567149920988,-0.5231419324137974,2.962346518097874,Antoine Mendy,Nice,DF
276,-6.317627008627873,-6.7899605865415955,0.3464126987442633,Ibrahim Sissoko,Saint,FW
277,-0.9160766526939176,-1.2528650513115203,4.06367363926517,Louis Leroux,Nantes,"MF,DF"
278,-7.009492591319458,1.6555223659035359,3.1822405524566078,Albert Grønbaek,Rennes,"MF,FW"
279,-3.961225625176982,4.424602668271285,1.2104921601755776,Senny Mayulu,Paris S,MF
280,-11.090510144784886,3.4385758542946196,-0.4652966113594362,Jonathan Rowe,Marseille,"FW,MF"
281,4.749051047332547,1.2647495018995416,2.549106517642258,Alidu Seidu,Rennes,DF
282,4.563815904757649,-5.304881320031544,-0.9171264874732379,Yoann Salmier,Le Havre,DF
283,1.563829818486339,-0.1985983681876995,3.1020464286124585,Yvann Macon,Saint,DF
284,3.9727849483316966,1.1341782516115153,3.076538696896709,Jordan Amavi,Brest,DF
285,1.1320844228714044,2.9535538118952953,4.1757683882027905,Tom Louchet,Nice,"DF,MF"
286,-5.749786974240002,-5.324631348972567,0.7645152952461418,Sekou Mara,Strasbourg,"FW,MF"
287,6.962374275763142,-1.5435803819534477,-2.334506952825862,Maxime Bernauer,Saint,DF
288,4.579647849431847,-7.446379631220657,2.388392068924331,Boubakar Kouyaté,Montpellier,DF
