method,tag,n_clusters_param,linkage,silhouette,calinski_harabasz,davies_bouldin,n_clusters
isomap,joueurs_ligue1_ISOMap_custom_GK,2,ward,0.3010357414760993,53.510686217127464,0.8799247723278618,2
isomap,joueurs_ligue1_ISOMap_custom_GK,2,complete,0.13092273121712913,43.10868647043018,2.716773287885082,2
isomap,joueurs_ligue1_ISOMap_custom_GK,2,average,0.2681914487309784,8.424772316292461,1.1695013050984524,2
isomap,joueurs_ligue1_ISOMap_custom_GK,3,ward,0.19595658045291378,58.10426374182027,1.8516261944535781,3
isomap,joueurs_ligue1_ISOMap_custom_GK,3,complete,0.126024142416074,39.41428911721672,2.2629245405662233,3
isomap,joueurs_ligue1_ISOMap_custom_GK,3,average,0.2535174722266641,32.16674980245845,1.0604566259994004,3
isomap,joueurs_ligue1_ISOMap_custom_GK,4,ward,0.2126299306828089,64.50583557364469,1.6257488327436724,4
isomap,joueurs_ligue1_ISOMap_custom_GK,4,complete,0.15215987794263164,45.28173864623226,1.886049557424843,4
isomap,joueurs_ligue1_ISOMap_custom_GK,4,average,0.21394072831086267,22.25681784813254,0.8123564579956416,4
isomap,joueurs_ligue1_ISOMap_custom_GK,5,ward,0.22827911391369834,68.84465977427969,1.4453188836778188,5
isomap,joueurs_ligue1_ISOMap_custom_GK,5,complete,0.13782862203435933,36.49463991629877,1.7235706432451585,5
isomap,joueurs_ligue1_ISOMap_custom_GK,5,average,0.15314767753807185,18.28527852373247,0.9433265631340587,5
isomap,joueurs_ligue1_ISOMap_custom_GK,6,ward,0.23987028797171078,73.99775774288774,1.3539472775797916,6
isomap,joueurs_ligue1_ISOMap_custom_GK,6,complete,0.1903354777834342,50.86795468077654,1.4535144512220466,6
isomap,joueurs_ligue1_ISOMap_custom_GK,6,average,0.14324446537545538,24.045131515337786,1.0809065740448525,6
isomap,joueurs_ligue1_ISOMap_custom_GK,7,ward,0.250894362619282,75.76220617862202,1.356849299999737,7
isomap,joueurs_ligue1_ISOMap_custom_GK,7,complete,0.23442384900342844,62.20147907843606,1.2931557765778738,7
isomap,joueurs_ligue1_ISOMap_custom_GK,7,average,0.14507742985116923,28.38624120681845,1.2072570709436232,7
isomap,joueurs_ligue1_ISOMap_custom_GK,8,ward,0.21106783739708046,71.71429605759751,1.449020778833225,8
isomap,joueurs_ligue1_ISOMap_custom_GK,8,complete,0.2337836924314915,58.2757663458445,1.2917203707675595,8
isomap,joueurs_ligue1_ISOMap_custom_GK,8,average,0.13015257099455763,26.46462955683517,1.1792361001373879,8
isomap,joueurs_ligue1_ISOMap_custom_GK,9,ward,0.2075286957317555,68.50661490419617,1.3959335340948198,9
isomap,joueurs_ligue1_ISOMap_custom_GK,9,complete,0.24160882306788523,65.74923974032599,1.2352237431690334,9
isomap,joueurs_ligue1_ISOMap_custom_GK,9,average,0.11857472476231665,23.877396334642665,1.1361760449620457,9
isomap,joueurs_ligue1_ISOMap_custom_GK,10,ward,0.20385006580219064,66.17397772004047,1.3813912978322456,10
isomap,joueurs_ligue1_ISOMap_custom_GK,10,complete,0.22546351470397913,62.71503497737161,1.3796610014994817,10
isomap,joueurs_ligue1_ISOMap_custom_GK,10,average,0.16944354707977208,33.42054856094762,1.1518212631172695,10
