method,tag,n_clusters_param,linkage,silhouette,calinski_harabasz,davies_bouldin,n_clusters
isomap,joueurs_ligue1_ISOMap_raw,3,ward,0.23187358783694118,57.645425010312394,1.8507918481390806,3
isomap,joueurs_ligue1_ISOMap_raw,3,complete,0.3078790186047924,33.01184438052875,1.2304979990216318,3
isomap,joueurs_ligue1_ISOMap_raw,3,average,0.3710818058360709,20.30714543621957,0.9034243625236917,3
isomap,joueurs_ligue1_ISOMap_raw,4,ward,0.2504636014243653,61.85912209877567,1.5173187701487856,4
isomap,joueurs_ligue1_ISOMap_raw,4,complete,0.20845703377895838,44.952293813663935,1.4360158971980925,4
isomap,joueurs_ligue1_ISOMap_raw,4,average,0.33744364225852236,26.69722052593764,1.0198150672980522,4
isomap,joueurs_ligue1_ISOMap_raw,5,ward,0.272497157889296,69.24066455067619,1.4018949639558886,5
isomap,joueurs_ligue1_ISOMap_raw,5,complete,0.22336325069314097,51.5849236948514,1.3521301860473387,5
isomap,joueurs_ligue1_ISOMap_raw,5,average,0.30696424539503264,26.954148532068817,0.9742042449520707,5
isomap,joueurs_ligue1_ISOMap_raw,6,ward,0.29717935962924613,77.95870452913209,1.1358804690417423,6
isomap,joueurs_ligue1_ISOMap_raw,6,complete,0.21236978499821368,49.609292374647,1.2405184391748139,6
isomap,joueurs_ligue1_ISOMap_raw,6,average,0.2657991359898751,24.849723542974118,0.9784837121258447,6
isomap,joueurs_ligue1_ISOMap_raw,7,ward,0.29617131914961226,75.88029448624015,1.1213993487695035,7
isomap,joueurs_ligue1_ISOMap_raw,7,complete,0.21146646660312615,45.62083006954534,1.2839518103471423,7
isomap,joueurs_ligue1_ISOMap_raw,7,average,0.23629551511914765,22.124702294530824,0.9247208736574383,7
isomap,joueurs_ligue1_ISOMap_raw,8,ward,0.22675575908081994,73.0105261596441,1.2730832627260957,8
isomap,joueurs_ligue1_ISOMap_raw,8,complete,0.23301909709632143,54.54057847080625,1.2872299875721678,8
isomap,joueurs_ligue1_ISOMap_raw,8,average,0.22690086595388284,20.422560365559026,0.9452892651876604,8
isomap,joueurs_ligue1_ISOMap_raw,9,ward,0.2315275723270637,69.61389227999989,1.2620377947959076,9
isomap,joueurs_ligue1_ISOMap_raw,9,complete,0.23626825833960324,56.89502853545205,1.2633940295556958,9
isomap,joueurs_ligue1_ISOMap_raw,9,average,0.22246637889110712,18.31528681360353,0.8633249545186626,9
isomap,joueurs_ligue1_ISOMap_raw,10,ward,0.21818316152038328,66.77267875774541,1.3414655557493655,10
isomap,joueurs_ligue1_ISOMap_raw,10,complete,0.23468184245494944,52.557499829341644,1.1162330710796369,10
isomap,joueurs_ligue1_ISOMap_raw,10,average,0.22431228731027175,17.17681338130518,0.8543518633879099,10
