method,tag,eps,min_samples,silhouette,calinski_harabasz,davies_bouldin,n_clusters,n_noise
umap,joueurs_ligue1_2024_2025_clean_per90_umap3d_best_embedding,0.7638782293374974,10,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap3d_best_embedding,0.7814374454972319,10,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap3d_best_embedding,0.7989966616569664,10,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap3d_best_embedding,0.8165558778167009,10,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap3d_best_embedding,0.8341150939764355,10,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap3d_best_embedding,0.5882860677401521,15,0.39332347550740876,261.7008386230132,0.8847688439813081,4,29
umap,joueurs_ligue1_2024_2025_clean_per90_umap3d_best_embedding,0.6058452838998867,15,0.32040638458321974,199.40529686462074,1.0019318792660146,3,19
umap,joueurs_ligue1_2024_2025_clean_per90_umap3d_best_embedding,0.6234045000596212,15,0.3184650259166818,203.9549966635405,1.0162648144729314,3,13
umap,joueurs_ligue1_2024_2025_clean_per90_umap3d_best_embedding,0.6409637162193557,15,,,,1,10
umap,joueurs_ligue1_2024_2025_clean_per90_umap3d_best_embedding,0.6585229323790902,15,,,,1,6
umap,joueurs_ligue1_2024_2025_clean_per90_umap3d_best_embedding,0.6760821485388248,15,,,,1,5
umap,joueurs_ligue1_2024_2025_clean_per90_umap3d_best_embedding,0.6936413646985593,15,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap3d_best_embedding,0.7112005808582937,15,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap3d_best_embedding,0.7287597970180283,15,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap3d_best_embedding,0.7463190131777628,15,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap3d_best_embedding,0.7638782293374974,15,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap3d_best_embedding,0.7814374454972319,15,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap3d_best_embedding,0.7989966616569664,15,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap3d_best_embedding,0.8165558778167009,15,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap3d_best_embedding,0.8341150939764355,15,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap3d_best_embedding,0.5882860677401521,20,0.5394895486665576,397.6458804160535,0.6717217201735144,6,116
umap,joueurs_ligue1_2024_2025_clean_per90_umap3d_best_embedding,0.6058452838998867,20,0.4125089656316991,306.463067593213,0.8613615164133336,6,58
umap,joueurs_ligue1_2024_2025_clean_per90_umap3d_best_embedding,0.6234045000596212,20,0.3051153036878175,228.4905177126668,1.030989671906142,5,36
umap,joueurs_ligue1_2024_2025_clean_per90_umap3d_best_embedding,0.6409637162193557,20,0.3976339063949198,264.80314616713315,0.8833478423493945,4,31
umap,joueurs_ligue1_2024_2025_clean_per90_umap3d_best_embedding,0.6585229323790902,20,0.39077668124131937,264.0583563816386,0.893957647207334,4,25
umap,joueurs_ligue1_2024_2025_clean_per90_umap3d_best_embedding,0.6760821485388248,20,0.32387423737236226,205.20199057709704,0.9763739941078219,3,21
umap,joueurs_ligue1_2024_2025_clean_per90_umap3d_best_embedding,0.6936413646985593,20,0.31392392003418995,207.81529382415258,1.0543752239317266,3,7
umap,joueurs_ligue1_2024_2025_clean_per90_umap3d_best_embedding,0.7112005808582937,20,0.09247544612451179,31.92658707379621,1.9792006087201717,2,7
umap,joueurs_ligue1_2024_2025_clean_per90_umap3d_best_embedding,0.7287597970180283,20,,,,1,6
umap,joueurs_ligue1_2024_2025_clean_per90_umap3d_best_embedding,0.7463190131777628,20,,,,1,4
umap,joueurs_ligue1_2024_2025_clean_per90_umap3d_best_embedding,0.7638782293374974,20,,,,1,3
umap,joueurs_ligue1_2024_2025_clean_per90_umap3d_best_embedding,0.7814374454972319,20,,,,1,2
umap,joueurs_ligue1_2024_2025_clean_per90_umap3d_best_embedding,0.7989966616569664,20,,,,1,1
umap,joueurs_ligue1_2024_2025_clean_per90_umap3d_best_embedding,0.8165558778167009,20,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap3d_best_embedding,0.8341150939764355,20,,,,1,0
