method,tag,eps,min_samples,silhouette,calinski_harabasz,davies_bouldin,n_clusters,n_noise
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,0.9161324778700419,5,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,0.9457141264436993,5,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,0.9752957750173568,5,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.0048774235910143,5,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.0344590721646716,5,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.0640407207383291,5,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.0936223693119866,5,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.123204017885644,5,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.1527856664593015,5,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.1823673150329588,5,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.2119489636066163,5,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.2415306121802736,5,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.2711122607539311,5,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.3006939093275887,5,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.330275557901246,5,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,0.9161324778700419,7,,,,1,1
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,0.9457141264436993,7,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,0.9752957750173568,7,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.0048774235910143,7,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.0344590721646716,7,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.0640407207383291,7,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.0936223693119866,7,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.123204017885644,7,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.1527856664593015,7,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.1823673150329588,7,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.2119489636066163,7,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.2415306121802736,7,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.2711122607539311,7,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.3006939093275887,7,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.330275557901246,7,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,0.9161324778700419,10,,,,1,5
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,0.9457141264436993,10,,,,1,3
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,0.9752957750173568,10,,,,1,2
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.0048774235910143,10,,,,1,1
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.0344590721646716,10,,,,1,1
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.0640407207383291,10,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.0936223693119866,10,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.123204017885644,10,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.1527856664593015,10,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.1823673150329588,10,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.2119489636066163,10,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.2415306121802736,10,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.2711122607539311,10,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.3006939093275887,10,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.330275557901246,10,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,0.9161324778700419,15,0.25414038149920354,105.97894277765074,1.0153590099957588,6,51
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,0.9457141264436993,15,0.2220122583967066,125.75133323391243,1.125632474122242,5,43
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,0.9752957750173568,15,0.34080774955938403,207.47010940407708,1.01096307274775,3,27
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.0048774235910143,15,0.17723015777781254,115.72638516908617,1.0540670263128356,3,10
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.0344590721646716,15,0.16495649927453923,109.81766400202783,1.0229700676733515,3,3
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.0640407207383291,15,,,,1,2
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.0936223693119866,15,,,,1,2
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.123204017885644,15,,,,1,2
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.1527856664593015,15,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.1823673150329588,15,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.2119489636066163,15,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.2415306121802736,15,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.2711122607539311,15,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.3006939093275887,15,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.330275557901246,15,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,0.9161324778700419,20,0.39973947324205983,116.80658242564894,0.7777754544808743,3,166
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,0.9457141264436993,20,0.234519572382006,65.03797085401752,1.0150027644912356,3,129
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,0.9752957750173568,20,0.25807995976298204,92.16572780686647,0.9544612308140614,5,84
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.0048774235910143,20,0.24170580838026307,98.6364722895515,0.9984381486094884,6,52
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.0344590721646716,20,0.3168630164939124,112.81958401544635,0.9512158855780344,5,39
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.0640407207383291,20,0.40386807593022334,200.67010447459626,0.879793103247539,2,29
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.0936223693119866,20,0.386487475746706,193.60272359532127,0.9098229589166069,2,21
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.123204017885644,20,0.3851993730055082,202.17100461753859,0.9134216524149589,2,14
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.1527856664593015,20,0.3677848559300619,195.20889990879016,0.9373474306858393,2,5
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.1823673150329588,20,,,,1,2
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.2119489636066163,20,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.2415306121802736,20,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.2711122607539311,20,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.3006939093275887,20,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_per90_umap5d_best_embedding,1.330275557901246,20,,,,1,0
