method,tag,eps,min_samples,silhouette,calinski_harabasz,davies_bouldin,n_clusters,n_noise
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.7859292099636552,7,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.8002648532184716,7,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.814600496473288,7,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.8289361397281044,7,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.8432717829829208,7,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.6425727774154911,10,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.6569084206703075,10,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.6712440639251239,10,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.6855797071799403,10,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.6999153504347567,10,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.7142509936895731,10,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.7285866369443896,10,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.7429222801992059,10,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.7572579234540224,10,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.7715935667088388,10,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.7859292099636552,10,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.8002648532184716,10,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.814600496473288,10,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.8289361397281044,10,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.8432717829829208,10,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.6425727774154911,15,,,,1,8
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.6569084206703075,15,,,,1,7
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.6712440639251239,15,,,,1,1
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.6855797071799403,15,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.6999153504347567,15,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.7142509936895731,15,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.7285866369443896,15,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.7429222801992059,15,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.7572579234540224,15,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.7715935667088388,15,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.7859292099636552,15,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.8002648532184716,15,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap3d_best_embedding,0.814600496473288,15,,,,1,0
