method,tag,eps,min_samples,silhouette,calinski_harabasz,davies_bouldin,n_clusters,n_noise
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.9512670163792503,7,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.6823820201699978,10,,,,1,1
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.7015880913278015,10,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.7207941624856053,10,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.7400002336434091,10,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.7592063048012128,10,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.7784123759590166,10,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.7976184471168203,10,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.8168245182746241,10,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.8360305894324278,10,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.8552366605902315,10,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.8744427317480352,10,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.893648802905839,10,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.9128548740636427,10,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.9320609452214466,10,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.9512670163792503,10,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.6823820201699978,15,0.35318993186607867,195.73737097479898,0.9120467751585114,5,25
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.7015880913278015,15,,,,1,4
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.7207941624856053,15,,,,1,2
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.7400002336434091,15,,,,1,2
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.7592063048012128,15,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.7784123759590166,15,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.7976184471168203,15,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.8168245182746241,15,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.8360305894324278,15,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.8552366605902315,15,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.8744427317480352,15,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.893648802905839,15,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.9128548740636427,15,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.9320609452214466,15,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.9512670163792503,15,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.6823820201699978,20,0.48801507330936245,162.8680328823647,0.6282845837133703,5,146
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.7015880913278015,20,0.44582011895245677,166.48849035019398,0.6760808521727955,5,110
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.7207941624856053,20,0.28606394974337923,135.39958993249783,0.8747536954985868,6,64
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.7400002336434091,20,0.2034904846650445,59.53623672885407,0.9381000545053775,2,21
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.7592063048012128,20,,,,1,9
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.7784123759590166,20,,,,1,3
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.7976184471168203,20,,,,1,1
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.8168245182746241,20,,,,1,1
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.8360305894324278,20,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.8552366605902315,20,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.8744427317480352,20,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.893648802905839,20,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.9128548740636427,20,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.9320609452214466,20,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_custom_umap3d_best_embedding,0.9512670163792503,20,,,,1,0
