method,tag,eps,min_samples,silhouette,calinski_harabasz,davies_bouldin,n_clusters,n_noise
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,1.3208316865916492,5,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,1.346157996869086,5,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,1.371484307146523,5,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,1.3968106174239598,5,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,1.4221369277013969,5,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,1.4474632379788337,5,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,1.4727895482562707,5,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,1.4981158585337075,5,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,1.5234421688111444,5,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,1.5487684790885814,5,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,1.5740947893660182,5,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,1.5994210996434552,5,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,1.624747409920892,5,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,1.6500737201983289,5,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,1.675400030475766,5,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,1.3208316865916492,7,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,1.346157996869086,7,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,1.371484307146523,7,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,1.3968106174239598,7,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,1.4221369277013969,7,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,1.4474632379788337,7,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,1.4727895482562707,7,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,1.4981158585337075,7,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,1.5234421688111444,7,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,1.5487684790885814,7,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,1.5740947893660182,7,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,1.5994210996434552,7,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,1.624747409920892,7,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,1.6500737201983289,7,,,,1,0
umap,joueurs_ligue1_2024_2025_clean_raw_umap10d_best_embedding,1.675400030475766,7,,,,1,0
