UMAP_1,UMAP_2,UMAP_3,player_name,equipe,positions,age,player_id,player_country_code
26.04325,35.604847,19.56316,Mark McKenzie,Toulouse,DF,25.0,a5f5d094,USA
27.490734,35.7905,25.81987,Ludovic Ajorque,Brest,FW,30.0,462475ed,FRA
25.957674,35.971375,19.751923,Clément Akpa,Auxerre,DF,22.0,0abb5072,CIV
28.548254,34.704685,22.785545,Adrien Rabiot,Marseille,MF,29.0,8794e251,FRA
27.408825,37.124672,20.980742,Loïc Nego,Le Havre,"DF,FW",33.0,c3b6fa1e,HUN
27.961079,34.75629,20.163492,Michael Amir Murillo,Marseille,DF,28.0,349cae8f,PAN
27.254198,35.509804,22.118526,Hicham Boudaoui,Nice,MF,24.0,f9d5908e,ALG
25.636522,35.676212,18.92792,Brendan Chardonnet,Brest,DF,29.0,16aa7d4c,FRA
28.693264,35.003242,23.343258,Maghnes Akliouche,Monaco,"FW,MF",22.0,b625b241,FRA
28.19814,35.76859,21.865088,Vincent Sierro,Toulouse,MF,28.0,92ffb8f9,SUI
27.129375,33.979134,19.215986,Thilo Kehrer,Monaco,DF,27.0,51dbeea9,GER
27.119333,34.724625,19.59901,Clinton Mata,Lyon,DF,31.0,55abe554,ANG
26.89037,34.755867,18.507246,Mamadou Sarr,Strasbourg,DF,18.0,61f80c89,FRA
29.414412,35.959763,22.157644,Téji Savanier,Montpellier,MF,32.0,6bde367b,FRA
28.248165,36.26669,22.383211,Lorenz Assignon,Rennes,"DF,MF",24.0,b026bbf6,TOG
28.146471,36.039722,23.41889,Habib Diarra,Strasbourg,"MF,FW",20.0,6d0fe035,SEN
27.235817,34.858913,20.747227,Pedro Chirivella,Nantes,MF,27.0,68a26d51,ESP
25.905468,36.065956,21.713253,Elisha Owusu,Auxerre,MF,26.0,e2781082,GHA
28.513874,35.711956,24.120398,Yann Gboho,Toulouse,"MF,FW",23.0,6be41a31,FRA
28.20806,34.62049,21.637613,Corentin Tolisso,Lyon,MF,29.0,652d4c37,FRA
26.7962,36.172707,22.047354,Abdoulaye Touré,Le Havre,MF,30.0,ef7cd87a,GUI
26.526083,36.223373,21.129944,Hugo Magnetti,Brest,MF,26.0,d4d35152,FRA
26.447111,36.314556,18.356672,Etienne Youte Kinkoue,Le Havre,DF,22.0,12a4e38c,FRA
26.496399,35.63133,21.55724,Douglas,Nantes,MF,27.0,301c287b,BRA
25.305922,35.80373,18.910397,Mickael Nade,Saint,DF,25.0,a6b6fa6e,FRA
29.246508,36.00247,22.215292,Jonathan Clauss,Nice,"DF,MF",31.0,5219ab4a,FRA
28.887789,35.452568,24.990847,Lassine Sinayoko,Auxerre,"FW,MF",24.0,5e5249c8,MLI
29.63522,35.696213,23.375574,Ludovic Blas,Rennes,"MF,FW",26.0,6191093d,FRA
27.660458,35.368477,25.750742,Emanuel Emegha,Strasbourg,FW,21.0,a0c590b9,NED
27.777367,36.605167,20.805319,Gideon Mensah,Auxerre,DF,26.0,9bdd8118,GHA
27.69971,34.44392,19.318054,Leonardo Balerdi,Marseille,DF,25.0,7c3ed041,ARG
28.18862,35.130287,24.493324,Takumi Minamino,Monaco,"MF,FW",29.0,f833a830,JPN
28.135767,35.521763,23.226233,Andy Diouf,Lens,MF,21.0,9b5237b1,FRA
26.932947,35.020317,18.85157,Moïse Bombito,Nice,DF,24.0,c2f23fc8,CAN
26.677856,35.70842,18.585918,Cédric Kipré,Reims,DF,27.0,9f30e7ed,CIV
29.117853,34.52473,23.693287,Bradley Barcola,Paris S,FW,21.0,a0d55a09,FRA
26.50464,37.24544,20.559223,Kelvin Amian,Nantes,DF,26.0,bcc81786,FRA
28.960005,36.00338,21.839693,Gabriel Suazo,Toulouse,DF,26.0,39b326ed,CHI
27.34774,34.772385,21.773071,Denis Zakaria,Monaco,MF,27.0,384d58d9,SUI
25.785746,36.491276,19.414803,Modibo Sagnan,Montpellier,DF,25.0,76d679c7,MLI
27.350307,33.85386,18.996052,Willian Pacho,Paris S,DF,22.0,ecbe2839,ECU
27.410728,37.248413,20.38711,Dennis Appiah,Saint,DF,32.0,feb5d3ab,FRA
27.969906,37.104435,21.019564,Ki-Jana Hoever,Auxerre,DF,22.0,9a71e978,NED
26.744143,35.06992,19.473759,Jonathan Gradit,Lens,DF,31.0,06c48679,FRA
29.285656,35.80998,23.060822,Sebastian Nanasi,Strasbourg,"MF,FW",22.0,ce747d2a,SWE
27.727022,36.000664,20.710001,Djibril Sidibé,Toulouse,DF,32.0,4c5b714f,FRA
26.91062,36.57188,22.745174,Yassine Kechta,Le Havre,"MF,FW",22.0,abefc3af,MAR
27.195292,34.568787,19.46947,Wilfried Singo,Monaco,DF,23.0,8b609c34,CIV
28.368238,35.639297,24.260923,Hamed Junior Traorè,Auxerre,MF,24.0,570bb4b9,CIV
26.605707,35.09819,21.22655,Azor Matusiwa,Rennes,MF,26.0,a17a94d6,NED
28.695826,34.610733,21.18856,Achraf Hakimi,Paris S,DF,25.0,e42d61c7,MAR
28.646627,35.49591,20.778484,Vanderson,Monaco,DF,23.0,ee45fd85,BRA
28.665556,35.39582,21.89701,Lamine Camara,Monaco,MF,20.0,19c2ffa4,SEN
27.77627,35.19718,25.54296,Alexandre Lacazette,Lyon,FW,33.0,9dbb75ca,FRA
26.409008,37.30058,21.016083,Nicolas Cozza,Nantes,"DF,MF",25.0,8f325097,FRA
28.002775,34.055508,20.494629,Warren Zaïre-Emery,Paris S,"MF,DF",18.0,6b9960cf,FRA
26.580742,36.272713,22.266972,Johann Lepenant,Nantes,MF,21.0,1e52971c,FRA
26.949203,37.05998,20.748373,Carlens Arcus,Angers,DF,28.0,5e837126,HAI
28.077396,34.12847,20.36317,Vitinha,Paris S,MF,24.0,3b029691,POR
29.764666,35.279045,23.158321,Rayan Cherki,Lyon,"FW,MF",20.0,b34c63a5,FRA
27.669872,34.22896,19.794367,Geoffrey Kondogbia,Marseille,"DF,MF",31.0,cce181df,CTA
25.505823,36.457554,19.33177,Nicolas Pallois,Nantes,DF,36.0,779847d6,FRA
26.43757,36.35574,18.706198,Dylan Batubinsika,Saint,DF,28.0,37d39918,COD
27.447624,34.123436,19.58682,Lucas Beraldo,Paris S,DF,20.0,b8aedf06,BRA
27.267189,34.580536,20.34391,Nemanja Matić,Lyon,MF,35.0,eb7822d7,SRB
28.69417,36.052628,24.55428,Josué Casimir,Le Havre,"FW,MF",22.0,481f76cf,FRA
28.11975,35.38386,21.050734,Ainsley Maitland-Niles,Lyon,DF,26.0,e3a5814e,ENG
26.861828,36.879333,20.993834,Aurélio Buta,Reims,DF,27.0,b4705807,POR
27.039555,34.34447,18.933268,Dante,Nice,DF,40.0,fd2bc67d,BRA
26.252737,36.37162,21.785835,Jean-Eudes Aholou,Angers,MF,30.0,48b28bfd,CIV
25.378061,35.994194,19.055696,Sinaly Diomande,Auxerre,DF,23.0,6de23ab0,CIV
28.393402,36.47967,20.956404,Melvin Bard,Nice,"DF,MF",23.0,1ddbc7ca,FRA
26.611217,34.208534,19.227983,Youssouf Ndayishimiye,Nice,DF,25.0,65c55288,BDI
29.34468,35.566895,21.626022,Caio Henrique Oliveira Silva,Monaco,DF,27.0,30af8b93,BRA
28.460442,35.171448,20.596786,Thomas Meunier,Lille,DF,32.0,e162b013,BEL
28.29657,34.28213,21.226374,Fabián Ruiz Peña,Paris S,MF,28.0,c0c7ff58,ESP
28.429535,36.346962,24.880045,Issa Soumaré,Le Havre,"FW,MF",23.0,1d8aa290,SEN
28.04791,35.320232,21.016745,Nicolás Tagliafico,Lyon,DF,31.0,f0661424,ARG
28.320333,35.821938,25.46641,Zakaria Aboukhlal,Toulouse,"MF,FW",24.0,c2a6033c,MAR
27.19552,37.66402,20.56051,Enzo Tchato,Montpellier,DF,21.0,7f783431,CMR
29.426079,36.296913,23.595772,Farid El Melali,Angers,FW,27.0,d21e361a,ALG
26.244616,36.70128,20.681076,Joris Chotard,Montpellier,MF,22.0,7909ffa4,FRA
27.585917,35.401665,25.12581,Lucas Stassin,Saint,FW,19.0,a47d6f3a,BEL
28.316864,34.69988,21.083363,João Neves,Paris S,"MF,DF",19.0,c2a15a27,POR
28.616224,35.443005,25.530146,Breel Embolo,Monaco,"FW,MF",27.0,0b4f388a,SUI
28.199368,35.311066,25.439575,Gaëtan Laborde,Nice,FW,30.0,7cdda3bf,FRA
28.115582,36.974586,22.147234,Deiver Machado,Lens,"DF,MF",30.0,b3f8bdef,COL
26.194721,36.85781,18.799883,Becir Omeragic,Montpellier,DF,22.0,c284d6fb,SUI
28.142292,35.375397,22.997568,Florian Sotoca,Lens,"FW,MF",33.0,7a42d0df,FRA
26.225838,36.26191,21.02532,Haris Belkebla,Angers,MF,30.0,2b1bed19,ALG
27.890322,36.637913,21.373957,Gabriel Gudmundsson,Lille,DF,25.0,d5d22a58,SWE
27.793148,35.799385,23.54318,Félix Lemaréchal,Strasbourg,"MF,FW",20.0,8ca9415f,FRA
26.44306,35.75807,21.996786,Pablo Rosario,Nice,"MF,DF",27.0,1a6b7ea4,DOM
27.071064,35.300873,20.663832,Jordan Ferri,Montpellier,MF,32.0,375622c5,FRA
27.116215,36.00552,21.593464,Benjamin Bouchouari,Saint,MF,22.0,599f9013,MAR
28.920374,35.48912,22.969305,Hákon Arnar Haraldsson,Lille,"MF,FW",21.0,e2ae54db,ISL
28.10124,36.1752,24.829868,Jim Allevinah,Angers,FW,29.0,1956b948,GAB
29.3874,34.842358,23.284182,Eliesse Ben Seghir,Monaco,"MF,FW",19.0,3bd65247,MAR
26.975931,34.52688,19.824242,Aïssa Mandi,Lille,DF,32.0,fbd6378b,ALG
29.440136,35.03754,23.699757,Ousmane Dembélé,Paris S,FW,27.0,b19db005,FRA
28.967216,34.488506,23.290655,Désiré Doué,Paris S,"FW,MF",19.0,9e7483ff,FRA
27.849808,34.15549,19.43448,Marquinhos,Paris S,DF,30.0,d5f2f82b,BRA
25.879757,35.43752,18.939346,Abdoulaye Niakhate Ndiaye,Brest,DF,22.0,b8cd2ae4,SEN
27.213924,35.398575,18.360867,Joseph Okumu,Reims,DF,27.0,039f1983,KEN
27.428669,36.42634,25.00293,Marshall Munetsi,Reims,MF,28.0,2acf0cd7,ZIM
26.108906,36.604645,22.18539,Rabby Nzingoula,Montpellier,MF,18.0,627c7a3d,FRA
27.130144,35.346375,19.907675,Hans Hateboer,Rennes,DF,30.0,3b333ac3,NED
27.260195,37.42702,20.976969,Massadio Haïdara,Brest,DF,31.0,5167c97e,MLI
28.73247,34.161457,21.073694,Nuno Mendes,Paris S,DF,22.0,f20e4cc9,POR
28.12046,35.894512,25.274834,Joshua King,Toulouse,"FW,MF",32.0,43458538,NOR
29.442774,34.986015,22.48751,Lee Kang-in,Paris S,"FW,MF",23.0,8455ad90,KOR
26.065018,36.008564,18.680437,Gabriel Osho,Auxerre,DF,25.0,cd889153,NGA
27.66827,35.949608,25.462866,Esteban Lepaul,Angers,FW,24.0,85ce1949,FRA
27.965439,35.978844,25.236107,Oumar Diakité,Reims,FW,20.0,44435c8f,CIV
29.206541,35.36686,24.370695,Mohamed Ali Cho,Nice,"FW,MF",20.0,f8405304,FRA
29.078949,35.268402,21.970669,Quentin Merlin,Marseille,DF,22.0,0bfca6a1,FRA
29.022146,35.316784,24.08983,Malick Fofana,Lyon,FW,19.0,8236f673,BEL
27.905909,35.766983,21.885357,Neil El Aynaoui,Lens,MF,23.0,17e1261b,MAR
26.29236,35.016434,18.491137,Duje Ćaleta-Car,Lyon,DF,27.0,94f8d10c,CRO
29.443027,36.404076,22.807722,Mathias Pereira Lage,Brest,"FW,MF",27.0,8846a40f,POR
28.178051,34.072174,20.077887,Valentin Rongier,Marseille,"MF,DF",29.0,ed45c4a5,FRA
27.349714,34.99545,21.51453,Jordan Veretout,Lyon,MF,31.0,4a56052c,FRA
27.619114,34.312035,21.30767,Pierre Lees-Melou,Brest,MF,31.0,f5044e54,FRA
25.959072,36.721146,21.390455,Yassin Belkhdim,Angers,MF,22.0,e21d1928,FRA
27.833828,36.019897,26.051294,Frank Magri,Toulouse,"FW,MF",24.0,42fdb11d,CMR
26.225863,35.622684,18.982714,Nathan Zeze,Nantes,DF,19.0,fb4c5b6e,FRA
26.250135,36.461857,19.281908,Abdoulaye Bamba,Angers,DF,34.0,7fecbcdb,CIV
26.314047,34.890766,19.570395,Christian Mawissa,Monaco,DF,19.0,2c70d915,FRA
27.894373,36.71419,24.258608,Tanguy Coulibaly,Montpellier,"FW,MF",23.0,05ba9d7c,FRA
28.174332,35.60779,26.034262,M'Bala Nzola,Lens,FW,27.0,a4948e67,ANG
27.43816,35.31451,22.034773,Kévin Danois,Auxerre,MF,20.0,e76f6fbe,FRA
26.261345,35.341263,18.42373,Christopher Wooh,Rennes,DF,22.0,b003239d,CMR
27.357983,36.281677,25.66395,André Ayew,Le Havre,FW,34.0,5dbefa9d,GHA
28.57087,35.1668,24.944914,Georges Mikautadze,Lyon,FW,23.0,4788cb6b,GEO
27.513361,34.44314,18.669876,Derek Cornelius,Marseille,DF,26.0,577744b8,CAN
29.61289,35.94994,22.649977,Anass Zaroury,Lens,"FW,MF",23.0,07d65234,MAR
28.256233,36.17287,21.999205,Ali Abdi,Nice,"DF,MF",30.0,ad7cdb35,TUN
29.104252,35.156933,21.298237,Przemysław Frankowski,Lens,DF,29.0,00a8d210,POL
27.099258,35.816643,19.031748,Malang Sarr,Lens,DF,25.0,4315f30d,FRA
26.03227,35.872078,18.268866,Julien Le Cardinal,Brest,DF,26.0,547a72ad,FRA
25.654982,36.178703,19.08639,Emmanuel Biumla,Angers,DF,19.0,e5a94f46,FRA
27.438087,35.67524,22.44155,Kamory Doumbia,Brest,"MF,FW",21.0,9226aa22,MLI
29.137426,36.5801,22.717968,Sorba Thomas,Nantes,"FW,MF",24.0,8725a42e,WAL
28.138718,37.216866,21.28809,Lilian Raolisoa,Angers,"DF,FW",24.0,79a793b7,FRA
26.217436,35.46581,21.222834,Amadou Koné,Reims,MF,19.0,2eb1ec07,MLI
28.659256,34.86832,23.47579,Osame Sahraoui,Lille,"FW,MF",23.0,6f9fa232,MAR
27.557926,34.346733,20.972126,André Gomes,Lille,MF,31.0,1961b2aa,POR
27.810402,34.672897,18.961256,Emmanuel Agbadou,Reims,DF,27.0,75f1ed80,CIV
29.797922,35.99982,22.717678,Romain Del Castillo,Brest,FW,28.0,0be95d34,FRA
28.283857,36.13643,25.865347,Mostafa Mohamed,Nantes,FW,26.0,595e6f3e,EGY
27.955574,34.535057,20.858421,Florian Tardieu,Saint,MF,32.0,ed39121c,FRA
25.885675,34.693382,18.884407,Arouna Sangante,Le Havre,DF,22.0,17bb562c,SEN
27.649773,35.74016,25.402878,Abdallah Sima,Brest,"FW,MF",23.0,fdbde523,SEN
26.547787,34.725006,20.800785,Tanner Tessmann,Lyon,MF,22.0,ac277993,USA
27.440123,34.94684,18.788464,Lilian Brassier,Rennes,DF,24.0,5b146df3,FRA
26.492352,37.127773,20.17958,Falaye Sacko,Montpellier,DF,29.0,6388e356,MLI
28.090862,34.770256,25.699263,Mika Biereth,Monaco,FW,21.0,a1d95db3,DEN
26.086592,35.290836,18.913395,Leo Skiri Østigård,Rennes,DF,24.0,b35a7399,NOR
26.807579,35.776234,21.437885,Ngal'Ayel Mukau,Lille,MF,19.0,bb461b8a,COD
28.534433,35.628574,25.08546,Shavy Babicka,Toulouse,"MF,FW",24.0,c6f0d5d4,GAB
28.224998,35.951946,22.038553,Jordan James,Rennes,MF,20.0,f719ad7f,WAL
29.330767,36.492504,21.872368,Christopher Operi,Le Havre,"DF,FW",27.0,914bb955,CIV
28.49349,36.42554,24.239393,Arnaud Nordin,Montpellier,FW,26.0,7b9a9e25,FRA
26.93399,36.685753,20.705887,Nhoa Sangui,Reims,"DF,MF",18.0,3f465a66,FRA
27.719229,35.45024,20.637829,Valentín Barco,Strasbourg,"MF,DF",20.0,b9f282ec,ARG
27.30708,37.54458,20.711977,Issiaga Sylla,Montpellier,DF,30.0,b99bec05,GUI
28.420616,34.657753,22.597483,Aleksandr Golovin,Monaco,"MF,FW",28.0,3708e9fa,RUS
26.732971,35.694336,21.32545,Ayyoub Bouaddi,Lille,MF,16.0,8006228f,FRA
28.690874,36.235916,25.274956,Mama Samba Baldé,Brest,FW,28.0,fb14aa28,GNB
28.986307,35.75494,22.538845,Mitchel Bakker,Lille,"FW,DF",24.0,a8567629,NED
27.015795,35.199394,22.57406,Tanguy Ndombele,Nice,MF,27.0,5cdddffa,FRA
25.994385,36.599777,19.675444,Mory Gbane,Reims,"DF,MF",23.0,ab8b392c,CIV
28.748632,35.04211,20.89805,Ruben Aguilar,Lens,"DF,MF",31.0,3dd738a1,FRA
26.860691,34.46231,21.00396,Djaoui Cissé,Rennes,MF,20.0,576ca93f,FRA
27.785717,36.566433,24.006927,Wahbi Khazri,Montpellier,"FW,MF",33.0,2677a1de,TUN
28.90985,36.18466,24.587978,Musa Al-Taamari,Montpellier,"FW,MF",27.0,f15f8b2b,JOR
26.572031,37.404675,21.232956,Timothee Pembele,Le Havre,DF,21.0,f8ce97ca,FRA
26.125227,36.053402,20.369576,Jaydee Canvot,Toulouse,"DF,MF",18.0,3684108d,FRA
26.590357,36.350864,19.730806,Edimilson Fernandes,Brest,"MF,DF",28.0,3bb625ac,SUI
28.814173,35.262177,23.823803,Badredine Bouanani,Nice,"MF,FW",19.0,0400dd2f,ALG
28.19016,35.813427,21.273727,Abner,Lyon,DF,24.0,7f9c5d2d,BRA
26.799723,34.621235,18.616096,Kevin Danso,Lens,DF,25.0,6e33125f,AUT
27.762741,36.274124,25.76501,Akor Adams,Montpellier,FW,24.0,2ccd39ed,NGA
28.346565,34.75607,25.45192,Gonçalo Ramos,Paris S,FW,23.0,f63cda26,POR
29.422525,35.45062,24.353329,Matias Fernandez-Pardo,Lille,"FW,MF",19.0,0cdb6a2a,BEL
29.583712,34.71812,23.085964,Sofiane Diop,Nice,"MF,FW",24.0,19053e31,FRA
27.82798,35.176502,24.77794,Irvin Cardona,Saint,FW,26.0,5e080f73,MLT
26.680689,36.983017,22.345778,Rassoul Ndiaye,Le Havre,MF,22.0,36f65bdf,SEN
28.718967,35.325024,23.684303,Jeremie Boga,Nice,"MF,FW",27.0,fe012aca,CIV
28.587584,35.848785,23.638136,Ernest Nuamah,Lyon,"FW,MF",20.0,234a703c,GHA
29.523693,35.486324,23.967154,Amine Gouiri,Marseille,"FW,MF",24.0,aad56ca3,ALG
26.115332,35.97332,21.779833,Han-Noah Massengo,Auxerre,MF,23.0,eba1e557,FRA
29.106941,34.884537,22.938913,Angelo Fulgini,Lens,"MF,FW",27.0,4b96c347,FRA
26.873693,35.45643,22.014818,Louis Mouton,Saint,MF,22.0,c37823fe,FRA
27.72411,34.959686,25.231907,Neal Maupay,Marseille,FW,27.0,4bcf39f6,FRA
26.68352,36.571125,22.50308,Aimen Moueffek,Saint,MF,23.0,2591b066,FRA
25.865229,37.102783,19.300737,Yunis Abdelhamid,Saint,DF,36.0,32c2d95f,MAR
26.232601,36.93156,21.201618,Khalil Fayad,Montpellier,"MF,FW",20.0,faf00ab8,FRA
26.973015,35.054916,21.14176,Soungoutou Magassa,Monaco,MF,20.0,dfc5d4fa,FRA
26.895006,33.935577,19.352854,Mohammed Salisu,Monaco,DF,25.0,0b33f6ad,GHA
27.526596,36.33721,22.320736,Warren Kamanzi,Toulouse,"DF,MF",23.0,a426a912,NOR
26.525974,35.985565,18.987268,Saidou Sow,Strasbourg,DF,22.0,f6b94e8d,GUI
26.16775,37.47774,21.280489,Théo Sainte-Luce,Montpellier,DF,25.0,93c942fb,FRA
29.013844,34.607365,22.443396,Rémy Cabella,Lille,"FW,MF",34.0,148e136f,FRA
28.232676,36.450855,20.40665,Paul Joly,Auxerre,DF,24.0,5b4bc323,FRA
26.764072,36.7865,21.577915,Oussama Targhalline,Le Havre,MF,22.0,abd56820,MAR
29.294418,35.708115,23.658333,Edon Zhegrova,Lille,"FW,MF",25.0,34a88e3e,KVX
29.305868,36.31441,21.89023,Yanis Zouaoui,Le Havre,"DF,FW",30.0,ec724366,ALG
26.488726,35.693737,18.022787,Abdukodir Khusanov,Lens,DF,20.0,d17ce930,UZB
26.721607,34.580738,18.70662,Anthony Rouault,Rennes,DF,23.0,9b545925,FRA
27.50926,35.73295,24.661085,Ado Onaiwu,Auxerre,"MF,FW",28.0,ff4df82e,JPN
27.564985,36.477886,21.983423,Junior Mwanga,Le Havre,MF,21.0,ee158be5,FRA
29.224365,34.514034,21.975582,Thiago Almada,Lyon,"MF,FW",23.0,27f33438,ARG
27.18045,36.644398,21.363398,Sael Kumbedi,Lyon,DF,19.0,c385bf49,FRA
27.388315,37.137936,21.29662,Marcus Coco,Nantes,DF,28.0,3010aefb,FRA
25.435825,35.602085,18.554571,Abakar Sylla,Strasbourg,DF,21.0,29c91632,CIV
26.000872,36.61726,18.757982,Yael Mouanga,Montpellier,DF,19.0,153e48e0,FRA
28.927568,36.219563,24.170439,Antoine Joujou,Le Havre,"MF,FW",21.0,f9124307,FRA
28.461855,35.87315,26.077261,Ibrahima Niane,Angers,FW,25.0,46faabfa,SEN
28.04746,35.924652,26.136267,Theo Bair,Auxerre,FW,24.0,c724745e,CAN
28.676104,35.092022,21.503084,Ulisses Garcia,Marseille,DF,28.0,c952f633,SUI
26.297743,35.193455,20.300205,Jérémy Jacquet,Rennes,DF,19.0,cef70c94,FRA
26.03713,35.783665,21.29142,Baptiste Santamaria,Nice,MF,29.0,5e22e2a4,FRA
29.399313,34.878124,23.591019,Khvicha Kvaratskhelia,Paris S,FW,23.0,dea88efd,GEO
27.66194,36.12138,24.910892,Wesley Saïd,Lens,FW,29.0,90fcf472,FRA
28.413067,35.32761,20.49189,Ismaily,Lille,DF,34.0,cf182add,BRA
28.680225,35.686604,23.56225,Romain Faivre,Brest,"MF,FW",26.0,745ca0a3,FRA
26.8346,37.537693,20.260658,Hiroki Sekine,Reims,DF,21.0,7304dd80,JPN
28.104937,35.32443,25.900112,Goduine Koyalipou,Lens,FW,24.0,2659a508,CTA
27.632132,34.217663,19.432686,Lucas Hernández,Paris S,DF,28.0,c3ee18ef,FRA
26.354248,36.966534,21.960417,Mathis Amougou,Saint,MF,18.0,f93cca97,FRA
29.009394,35.782692,24.285456,Mamadou Diakhon,Reims,"FW,MF",18.0,331c5a98,FRA
26.226667,34.839584,19.512707,Mohamed Abdelmoneim,Nice,DF,25.0,bff15d74,EGY
27.632391,35.43058,25.906477,Koka,Le Havre,FW,31.0,9fc2531b,EGY
28.599407,36.39266,22.939322,Zinedine Ferhat,Angers,"FW,MF",31.0,005c0807,ALG
28.104303,34.400127,22.120642,Seko Fofana,Rennes,MF,29.0,5313ed43,CIV
27.397337,35.86461,20.388288,Antoine Mendy,Nice,DF,20.0,3322e296,SEN
28.212755,36.370167,25.946127,Ibrahim Sissoko,Saint,FW,28.0,a170541f,MLI
26.863134,35.704296,22.81314,Louis Leroux,Nantes,"MF,DF",18.0,88972aa9,FRA
29.52036,36.198982,24.017704,Albert Grønbaek,Rennes,"MF,FW",23.0,0da5076f,DEN
28.076324,34.76512,22.553596,Senny Mayulu,Paris S,MF,18.0,bac89b96,FRA
29.14009,34.6597,24.044796,Jonathan Rowe,Marseille,"FW,MF",21.0,8c12f884,ENG
27.159288,35.63531,20.33429,Alidu Seidu,Rennes,DF,24.0,cea59f02,GHA
25.972397,36.86402,19.10347,Yoann Salmier,Le Havre,DF,31.0,c3725db2,GUF
26.914038,37.564342,20.942507,Yvann Macon,Saint,DF,25.0,0bb6e193,FRA
27.417713,36.86528,20.350672,Jordan Amavi,Brest,DF,30.0,22721b88,FRA
28.269402,36.070324,21.013535,Tom Louchet,Nice,"DF,MF",21.0,f999e9be,FRA
27.871374,36.629402,25.389215,Sekou Mara,Strasbourg,"FW,MF",22.0,3544641e,FRA
