UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,player_name,equipe,positions,age,player_id,player_country_code
14.82454,12.217786,5.855856,5.704071,8.915781,Ernest Nuamah,Lyon,"FW,MF",20.0,234a703c,GHA
14.870412,12.474842,6.479802,5.2751064,9.237082,Amine Gouiri,Marseille,"FW,MF",24.0,aad56ca3,ALG
12.704076,10.710133,4.962695,4.4505243,9.2075205,Han-Noah Massengo,Auxerre,MF,23.0,eba1e557,FRA
14.653904,11.141057,6.052022,5.5579004,8.616414,Angelo Fulgini,Lens,"MF,FW",27.0,4b96c347,FRA
13.956802,10.610028,4.847137,5.697746,7.722327,Louis Mouton,Saint,MF,22.0,c37823fe,FRA
13.535483,13.078149,6.288848,4.9088335,8.762599,Neal Maupay,Marseille,FW,27.0,4bcf39f6,FRA
13.094832,11.62484,4.831406,4.8290076,8.7834425,Aimen Moueffek,Saint,MF,23.0,2591b066,FRA
11.818839,9.178347,5.50199,3.6500406,8.096038,Yunis Abdelhamid,Saint,DF,36.0,32c2d95f,MAR
12.821698,10.21715,4.8669276,4.9756627,8.207852,Khalil Fayad,Montpellier,"MF,FW",20.0,faf00ab8,FRA
13.469538,10.161625,4.783637,5.6351337,7.554611,Soungoutou Magassa,Monaco,MF,20.0,dfc5d4fa,FRA
12.235791,9.403218,5.340303,3.6489265,7.6748195,Mohammed Salisu,Monaco,DF,25.0,0b33f6ad,GHA
13.089423,11.544563,4.950423,4.781036,8.295927,Warren Kamanzi,Toulouse,"DF,MF",23.0,a426a912,NOR
11.965296,9.556157,5.592468,3.553018,8.3846245,Saidou Sow,Strasbourg,DF,22.0,f6b94e8d,GUI
12.582865,11.604511,5.132254,4.3947845,8.440677,Théo Sainte-Luce,Montpellier,DF,25.0,93c942fb,FRA
15.152318,11.021912,6.293299,6.0528727,8.300624,Rémy Cabella,Lille,"FW,MF",34.0,148e136f,FRA
13.369116,10.246979,5.530857,5.633,7.6206436,Paul Joly,Auxerre,DF,24.0,5b4bc323,FRA
12.709858,10.639394,5.3310018,4.7839823,9.505595,Oussama Targhalline,Le Havre,MF,22.0,abd56820,MAR
14.510008,11.452722,6.1882377,5.2558436,9.215503,Edon Zhegrova,Lille,"FW,MF",25.0,34a88e3e,KVX
13.975801,10.779745,5.8375273,5.1371245,8.729535,Yanis Zouaoui,Le Havre,"DF,FW",30.0,ec724366,ALG
12.069084,9.686562,5.4544554,4.4776278,8.809272,Abdukodir Khusanov,Lens,DF,20.0,d17ce930,UZB
11.884971,9.301507,5.6710925,3.446912,7.991532,Anthony Rouault,Rennes,DF,23.0,9b545925,FRA
14.134269,13.33168,6.20819,5.0994987,8.588549,Ado Onaiwu,Auxerre,"MF,FW",28.0,ff4df82e,JPN
13.091929,10.411238,5.6388907,4.844883,8.695775,Junior Mwanga,Le Havre,MF,21.0,ee158be5,FRA
14.198871,10.912323,5.9130373,5.3833833,8.985717,Thiago Almada,Lyon,"MF,FW",23.0,27f33438,ARG
12.885619,11.081869,4.984889,4.395308,8.456546,Sael Kumbedi,Lyon,DF,19.0,c385bf49,FRA
12.67133,10.271125,5.586604,5.2158866,8.302715,Marcus Coco,Nantes,DF,28.0,3010aefb,FRA
12.092827,8.773688,6.192148,4.007858,7.9480767,Abakar Sylla,Strasbourg,DF,21.0,29c91632,CIV
11.662647,9.659981,5.583908,3.384382,8.248869,Yael Mouanga,Montpellier,DF,19.0,153e48e0,FRA
15.361444,12.286976,5.608134,5.625569,9.062201,Antoine Joujou,Le Havre,"MF,FW",21.0,f9124307,FRA
14.278678,13.7979355,6.8746047,5.3481927,8.965348,Ibrahima Niane,Angers,FW,25.0,46faabfa,SEN
13.9097185,13.8248825,6.3487477,5.16308,9.202331,Theo Bair,Auxerre,FW,24.0,c724745e,CAN
12.9959755,11.663344,5.229732,4.906608,8.543262,Ulisses Garcia,Marseille,DF,28.0,c952f633,SUI
12.0985155,10.015392,5.10942,3.7854595,8.101732,Jérémy Jacquet,Rennes,DF,19.0,cef70c94,FRA
12.657124,10.346479,5.171414,4.8033037,9.102073,Baptiste Santamaria,Nice,MF,29.0,5e22e2a4,FRA
15.521278,11.86212,6.027362,5.4452415,8.845189,Khvicha Kvaratskhelia,Paris S,FW,23.0,dea88efd,GEO
13.813233,13.224248,6.1275797,4.916809,9.047028,Wesley Saïd,Lens,FW,29.0,90fcf472,FRA
13.468814,10.587343,5.406864,5.264268,8.113901,Ismaily,Lille,DF,34.0,cf182add,BRA
14.481906,12.251258,5.9069953,5.168787,9.315197,Romain Faivre,Brest,"MF,FW",26.0,745ca0a3,FRA
12.438892,10.728947,5.1781144,4.0062976,8.76177,Hiroki Sekine,Reims,DF,21.0,7304dd80,JPN
13.909539,13.26992,6.5086565,4.9590693,9.536898,Goduine Koyalipou,Lens,FW,24.0,2659a508,CTA
12.385593,9.224545,5.5102897,4.552451,8.179854,Lucas Hernández,Paris S,DF,28.0,c3ee18ef,FRA
12.590729,11.277244,5.50564,4.584362,9.490837,Mathis Amougou,Saint,MF,18.0,f93cca97,FRA
15.36714,12.53027,5.757814,5.4745073,9.236212,Mamadou Diakhon,Reims,"FW,MF",18.0,331c5a98,FRA
11.798178,9.871039,5.238462,3.0970638,8.270165,Mohamed Abdelmoneim,Nice,DF,25.0,bff15d74,EGY
13.650561,13.73404,6.68962,5.036632,9.289315,Koka,Le Havre,FW,31.0,9fc2531b,EGY
13.723679,11.117479,6.1414394,5.156561,9.274028,Zinedine Ferhat,Angers,"FW,MF",31.0,005c0807,ALG
13.180328,11.389949,5.6043983,4.894578,9.617538,Seko Fofana,Rennes,MF,29.0,5313ed43,CIV
12.536105,10.729279,5.0410266,4.4613996,8.240504,Antoine Mendy,Nice,DF,20.0,3322e296,SEN
14.188082,13.737169,6.49353,5.128509,8.71639,Ibrahim Sissoko,Saint,FW,28.0,a170541f,MLI
13.066529,12.203714,5.3730345,4.67104,8.92921,Louis Leroux,Nantes,"MF,DF",18.0,88972aa9,FRA
13.887956,11.723748,5.9870234,5.1197643,9.407184,Albert Grønbaek,Rennes,"MF,FW",23.0,0da5076f,DEN
14.050793,12.105712,5.324076,5.1046057,8.851071,Senny Mayulu,Paris S,MF,18.0,bac89b96,FRA
15.5508585,12.447174,6.133717,5.2971516,8.951715,Jonathan Rowe,Marseille,"FW,MF",21.0,8c12f884,ENG
12.508026,10.463366,4.7971287,4.517913,8.701954,Alidu Seidu,Rennes,DF,24.0,cea59f02,GHA
11.706692,10.1264305,5.664654,3.519284,8.484183,Yoann Salmier,Le Havre,DF,31.0,c3725db2,GUF
12.443319,10.946708,4.8164916,4.4883404,8.977842,Yvann Macon,Saint,DF,25.0,0bb6e193,FRA
12.27748,10.375423,5.1573143,4.622198,8.937475,Jordan Amavi,Brest,DF,30.0,22721b88,FRA
13.219287,11.038256,5.5507593,5.185601,8.859097,Tom Louchet,Nice,"DF,MF",21.0,f999e9be,FRA
13.772729,13.561161,6.3292923,5.2371826,9.643323,Sekou Mara,Strasbourg,"FW,MF",22.0,3544641e,FRA
11.77795,9.641347,5.39715,3.945912,9.072587,Maxime Bernauer,Saint,DF,26.0,43750e5d,FRA
11.594271,9.882364,5.3735266,3.6740289,9.116988,Boubakar Kouyaté,Montpellier,DF,27.0,562a4799,MLI
13.6615925,10.547583,5.823666,5.1986394,8.977553,Teddy Teuma,Reims,MF,30.0,5c26ca51,MLT
13.282132,11.638684,6.128101,4.879415,9.645066,Angel Gomes,Lille,MF,23.0,645a3363,ENG
14.011704,11.85674,6.2488227,5.1219335,9.504878,Saïd Benrahma,Lyon,"FW,MF",28.0,5a04fd92,ALG
13.871528,12.617693,6.1041126,5.1700873,9.673436,Augustine Boakye,Saint,"FW,MF",23.0,59e9edb5,GHA
13.2853155,11.341863,6.352272,4.8337455,9.488202,Mathieu Cafaro,Saint,"MF,FW",27.0,2a657da0,FRA
12.779428,10.998666,5.7803783,4.54481,9.655036,Rayan Raveloson,Auxerre,"MF,DF",27.0,fb3236a7,MAD
14.030232,13.419484,6.954485,4.6921067,9.137062,George Ilenikhena,Monaco,FW,17.0,78c3ad07,NGA
12.247764,10.872512,5.7291446,3.8197262,9.0950575,Lucas Mincarelli,Montpellier,DF,20.0,02b3733e,FRA
12.075062,11.22219,5.3053584,4.0371966,9.257095,Jacques Ekomie,Angers,"DF,FW",20.0,8d5016e6,GAB
11.854177,10.044625,5.527641,4.079993,8.8965645,Mikayil Ngor Faye,Rennes,DF,20.0,b37ae816,SEN
11.755701,10.152552,5.5252295,3.434548,8.801371,Abdulai Juma Bah,Lens,DF,18.0,7b505397,SLE
11.940894,11.097366,6.0074434,4.1267633,9.0950575,Pol Lirola,Marseille,DF,26.0,ff800ed8,ESP
12.309212,10.722057,5.495327,4.3547096,9.710798,Assane Dioussé,Auxerre,MF,26.0,7f622eef,SEN
12.53943,11.975776,5.7657447,4.3120594,9.184412,Glen Kamara,Rennes,MF,28.0,4da9191b,FIN
13.590348,13.161921,6.1820216,4.9629307,9.592082,Emmanuel Sabbi,Le Havre,"FW,MF",26.0,2e1b7c83,USA
13.810778,10.554296,5.191329,4.976288,9.021057,Ismaël Bennacer,Marseille,MF,26.0,db092d3b,ALG
13.978712,13.643302,6.8749304,5.047519,9.393652,Chuba Akpom,Lille,FW,28.0,e2b384d2,ENG
12.164033,11.313257,5.297483,4.5326996,9.526497,Luck Zogbé,Brest,DF,19.0,3725b44f,CIV
13.498123,12.767979,6.215737,4.956954,9.447682,Rémy Labeau Lascary,Lens,"FW,MF",21.0,c90f380c,GLP
13.145963,12.014265,5.9337797,4.828244,9.728438,Yaya Kader Fofana,Reims,"MF,FW",20.0,cedc53d2,MLI
11.755936,10.542979,6.021381,3.687748,8.851876,Rasmus Nicolaisen,Toulouse,DF,27.0,3f319bb9,DEN
14.127024,12.671764,6.795465,5.071097,9.289661,Marco Asensio,Paris S,"FW,MF",28.0,45af8a54,ESP
14.173846,13.354983,6.8023667,5.191528,9.475542,Folarin Balogun,Monaco,FW,23.0,31822f8c,USA
13.390675,13.335486,6.572392,4.8222,9.654241,Andy Delort,Montpellier,FW,32.0,d33c706e,ALG
12.787127,11.069991,6.0647216,4.2240753,9.346432,Jhoanner Chávez,Lens,"DF,MF",22.0,649b57e9,ECU
11.926016,10.673404,5.3294115,3.5050895,8.696791,Fodé Ballo-Touré,Le Havre,"DF,MF",27.0,f449640d,SEN
12.492093,10.980174,5.3204045,4.289582,9.77973,Nampalys Mendy,Lens,MF,32.0,1598599e,SEN
12.366694,11.348659,5.6688743,4.278484,9.772071,Mahamadou Diawara,Le Havre,MF,19.0,1906b842,FRA
11.8398075,10.572905,5.645693,3.4935622,9.084098,Nikola Maksimović,Montpellier,DF,32.0,16b9d5cf,SRB
11.729259,10.394438,5.442335,3.1779292,8.730046,Pierre Cornud,Saint,DF,27.0,edeb21ff,FRA
13.507033,13.936308,6.6183205,5.0813046,9.413778,Florian Ayé,Auxerre,FW,27.0,718b8afd,FRA
13.756231,13.465915,6.9086113,5.004788,8.983343,Elye Wahi,Marseille,FW,21.0,0d7b6576,FRA
12.692017,11.596302,5.8040953,4.564093,9.615955,Maxence Caqueret,Lyon,MF,24.0,f81ef10d,FRA
12.556128,12.034805,5.6737185,4.3423295,8.8418045,Jordan Teze,Monaco,DF,24.0,82e9b1bb,NED
12.284449,11.315882,5.884983,4.150401,9.772817,Daler Kuzyaev,Le Havre,MF,31.0,d4e93bab,RUS
12.11647,11.274274,5.5694165,4.372744,9.918871,John Joe,Reims,MF,20.0,fd01216a,IRL
13.518885,13.6099415,6.684125,4.815223,9.412739,Mohamed Meité,Rennes,FW,16.0,424cbbb3,FRA
11.580487,9.78688,5.4500394,3.3367953,8.815951,Andrew Omobamidele,Strasbourg,DF,22.0,c393a6c4,IRL
11.981084,11.152791,5.378938,3.9207394,9.199672,Jean-Kevin Duverne,Nantes,DF,27.0,0cbc8baa,HAI
13.503064,13.82004,7.066612,4.8756104,9.355332,Bamba Dieng,Angers,FW,24.0,40774c6b,SEN
13.0260105,12.394265,6.177638,4.6059875,9.705526,Ben Old,Saint,"FW,MF",21.0,e14e818c,NZL
13.417628,11.916634,6.265541,4.8489275,9.443524,Amine Harit,Marseille,MF,27.0,e7d59f4f,MAR
13.193854,12.9444685,6.233909,4.6941004,9.294639,Tino Kadewere,Nantes,"MF,FW",28.0,7d08063d,ZIM
12.262914,11.237197,5.072025,4.0651855,8.798914,Krépin Diatta,Monaco,"DF,FW",25.0,8104e41e,SEN
