UMAP_1,UMAP_2,UMAP_3,player_name,equipe,positions,age,player_id,player_country_code
17.169981,8.530726,2.8516243,Florent Hanin,Angers,DF,34.0,6bfb4303,ALG
15.487354,5.5646763,4.0771194,Pierre Højbjerg,Marseille,MF,28.0,8b04d6c1,DEN
18.843008,6.984657,3.8456633,Mahdi Camara,Brest,"MF,FW",26.0,8577e60a,FRA
20.15567,7.186357,1.8396051,Keito Nakamura,Reims,"FW,MF",24.0,d97af612,JPN
15.029839,10.536875,4.945206,Jubal,Auxerre,DF,30.0,56ae428b,BRA
14.068963,9.418449,4.349471,Ismaël Doukouré,Strasbourg,"DF,MF",21.0,0512a60a,FRA
17.271538,9.777144,3.8662326,Léo Pétrot,Saint,DF,27.0,00638016,FRA
14.330967,9.897345,4.552334,Jean-Charles Castelletto,Nantes,"DF,MF",29.0,e0f3a1f6,CMR
17.336332,6.1018634,3.95306,Adrien Thomasson,Lens,MF,30.0,c76b7567,FRA
18.565557,6.068884,2.1685705,Luis Henrique,Marseille,"DF,FW",22.0,f36d5624,BRA
19.292082,5.6898966,1.1961627,Moses Simon,Nantes,"FW,MF",29.0,5f3eaaf5,NGA
14.383927,10.098691,4.813608,Charlie Cresswell,Toulouse,DF,21.0,4654e5f5,ENG
20.65279,8.206199,1.1187456,Arnaud Kalimuendo,Rennes,"FW,MF",22.0,bf4c41f9,FRA
16.357164,7.3680544,4.8422875,Pierre Ekwah Elimby,Saint,MF,22.0,830371be,FRA
18.714336,6.692329,2.824118,Diego Moreira,Strasbourg,"DF,MF",19.0,12de1b0d,BEL
20.282295,6.010812,0.9448691,Evann Guessand,Nice,"FW,MF",23.0,b73f17f8,CIV
20.622025,8.345456,0.86077714,Jonathan David,Lille,FW,24.0,ce50fd99,CAN
15.301927,7.2776275,4.3487973,Facundo Medina,Lens,DF,25.0,6f5ec8bb,ARG
18.358292,8.965826,3.4067032,Sergio Akieme,Reims,DF,26.0,06efa9dc,ESP
18.187275,5.849275,1.2592982,Dilane Bakwa,Strasbourg,"MF,DF",21.0,2b5a35e5,FRA
14.862516,9.554653,4.7712593,Mark McKenzie,Toulouse,DF,25.0,a5f5d094,USA
21.935062,7.9629936,2.2085507,Ludovic Ajorque,Brest,FW,30.0,462475ed,FRA
15.675986,9.876862,4.8722854,Clément Akpa,Auxerre,DF,22.0,0abb5072,CIV
18.260235,6.255766,3.2608085,Adrien Rabiot,Marseille,MF,29.0,8794e251,FRA
17.928293,8.87703,3.4280639,Loïc Nego,Le Havre,"DF,FW",33.0,c3b6fa1e,HUN
15.664992,7.417244,3.6596863,Michael Amir Murillo,Marseille,DF,28.0,349cae8f,PAN
18.394588,6.8431463,4.2524014,Hicham Boudaoui,Nice,MF,24.0,f9d5908e,ALG
15.030173,10.345138,4.736109,Brendan Chardonnet,Brest,DF,29.0,16aa7d4c,FRA
18.781218,5.0651536,1.6607056,Maghnes Akliouche,Monaco,"FW,MF",22.0,b625b241,FRA
16.78274,7.066535,3.9136534,Vincent Sierro,Toulouse,MF,28.0,92ffb8f9,SUI
13.908068,7.680566,4.79898,Thilo Kehrer,Monaco,DF,27.0,51dbeea9,GER
15.088755,7.9376383,4.188333,Clinton Mata,Lyon,DF,31.0,55abe554,ANG
13.548964,8.876067,4.636064,Mamadou Sarr,Strasbourg,DF,18.0,61f80c89,FRA
17.046396,6.4080024,2.3008354,Téji Savanier,Montpellier,MF,32.0,6bde367b,FRA
18.290318,7.1654453,2.7872756,Lorenz Assignon,Rennes,"DF,MF",24.0,b026bbf6,TOG
18.86331,7.1355658,3.1694303,Habib Diarra,Strasbourg,"MF,FW",20.0,6d0fe035,SEN
15.875295,6.977223,4.4205947,Pedro Chirivella,Nantes,MF,27.0,68a26d51,ESP
18.57804,7.817335,5.1591396,Elisha Owusu,Auxerre,MF,26.0,e2781082,GHA
19.939493,5.4942675,1.6084191,Yann Gboho,Toulouse,"MF,FW",23.0,6be41a31,FRA
16.745035,5.8447485,3.95016,Corentin Tolisso,Lyon,MF,29.0,652d4c37,FRA
17.495876,7.2898355,4.148256,Abdoulaye Touré,Le Havre,MF,30.0,ef7cd87a,GUI
18.057983,8.146288,5.0423064,Hugo Magnetti,Brest,MF,26.0,d4d35152,FRA
14.061938,10.113335,4.617373,Etienne Youte Kinkoue,Le Havre,DF,22.0,12a4e38c,FRA
17.463867,7.5759015,4.851023,Douglas,Nantes,MF,27.0,301c287b,BRA
14.270305,9.532266,4.0387144,Mickael Nade,Saint,DF,25.0,a6b6fa6e,FRA
17.247469,6.787453,1.6877618,Jonathan Clauss,Nice,"DF,MF",31.0,5219ab4a,FRA
20.535873,6.9296107,0.71187997,Lassine Sinayoko,Auxerre,"FW,MF",24.0,5e5249c8,MLI
18.650856,6.2767053,1.0084783,Ludovic Blas,Rennes,"MF,FW",26.0,6191093d,FRA
21.510653,8.364654,1.3721006,Emanuel Emegha,Strasbourg,FW,21.0,a0c590b9,NED
17.173414,8.402836,2.7343442,Gideon Mensah,Auxerre,DF,26.0,9bdd8118,GHA
13.501454,7.677216,4.1908503,Leonardo Balerdi,Marseille,DF,25.0,7c3ed041,ARG
19.79552,6.7845044,2.1054602,Takumi Minamino,Monaco,"MF,FW",29.0,f833a830,JPN
19.060566,6.13864,3.07274,Andy Diouf,Lens,MF,21.0,9b5237b1,FRA
14.285218,8.865493,3.9771616,Moïse Bombito,Nice,DF,24.0,c2f23fc8,CAN
14.503405,9.357073,4.5087514,Cédric Kipré,Reims,DF,27.0,9f30e7ed,CIV
18.896208,4.7521114,1.716109,Bradley Barcola,Paris S,FW,21.0,a0d55a09,FRA
18.213816,9.6506405,3.5105894,Kelvin Amian,Nantes,DF,26.0,bcc81786,FRA
17.157461,7.328945,2.519151,Gabriel Suazo,Toulouse,DF,26.0,39b326ed,CHI
17.230398,7.0819016,4.553999,Denis Zakaria,Monaco,MF,27.0,384d58d9,SUI
15.578582,9.752955,5.0869884,Modibo Sagnan,Montpellier,DF,25.0,76d679c7,MLI
13.634163,7.6008873,4.1944532,Willian Pacho,Paris S,DF,22.0,ecbe2839,ECU
17.119415,8.964142,2.9893641,Dennis Appiah,Saint,DF,32.0,feb5d3ab,FRA
17.893759,8.615133,2.5831769,Ki-Jana Hoever,Auxerre,DF,22.0,9a71e978,NED
15.024969,8.577314,4.609295,Jonathan Gradit,Lens,DF,31.0,06c48679,FRA
18.666517,6.453071,1.655602,Sebastian Nanasi,Strasbourg,"MF,FW",22.0,ce747d2a,SWE
16.587967,8.102441,3.343903,Djibril Sidibé,Toulouse,DF,32.0,4c5b714f,FRA
18.871918,7.0783944,4.5724654,Yassine Kechta,Le Havre,"MF,FW",22.0,abefc3af,MAR
14.614619,7.895951,4.618209,Wilfried Singo,Monaco,DF,23.0,8b609c34,CIV
19.80998,6.1744304,1.2825819,Hamed Junior Traorè,Auxerre,MF,24.0,570bb4b9,CIV
17.177547,7.2392964,5.064293,Azor Matusiwa,Rennes,MF,26.0,a17a94d6,NED
15.555981,5.459718,3.7748172,Achraf Hakimi,Paris S,DF,25.0,e42d61c7,MAR
16.794807,8.628313,2.4003365,Vanderson,Monaco,DF,23.0,ee45fd85,BRA
17.064095,6.7248178,2.7605257,Lamine Camara,Monaco,MF,20.0,19c2ffa4,SEN
20.95029,8.727857,0.98445386,Alexandre Lacazette,Lyon,FW,33.0,9dbb75ca,FRA
18.068132,9.396439,3.8306823,Nicolas Cozza,Nantes,"DF,MF",25.0,8f325097,FRA
15.751369,6.078579,4.0736656,Warren Zaïre-Emery,Paris S,"MF,DF",18.0,6b9960cf,FRA
18.749743,7.439369,4.5016065,Johann Lepenant,Nantes,MF,21.0,1e52971c,FRA
17.760813,9.374354,3.1678936,Carlens Arcus,Angers,DF,28.0,5e837126,HAI
15.217386,5.8243136,3.9122396,Vitinha,Paris S,MF,24.0,3b029691,POR
17.67677,5.2672505,1.4236436,Rayan Cherki,Lyon,"FW,MF",20.0,b34c63a5,FRA
14.172995,7.243433,4.2425194,Geoffrey Kondogbia,Marseille,"DF,MF",31.0,cce181df,CTA
15.162004,10.444083,4.68139,Nicolas Pallois,Nantes,DF,36.0,779847d6,FRA
13.910296,9.8100195,4.480025,Dylan Batubinsika,Saint,DF,28.0,37d39918,COD
13.8116865,7.0958323,4.1272697,Lucas Beraldo,Paris S,DF,20.0,b8aedf06,BRA
15.696305,6.7827697,4.245254,Nemanja Matić,Lyon,MF,35.0,eb7822d7,SRB
20.249601,6.458421,0.7872156,Josué Casimir,Le Havre,"FW,MF",22.0,481f76cf,FRA
16.882175,8.30225,2.663677,Ainsley Maitland-Niles,Lyon,DF,26.0,e3a5814e,ENG
17.837902,9.496556,3.5756583,Aurélio Buta,Reims,DF,27.0,b4705807,POR
14.504513,8.08791,4.559295,Dante,Nice,DF,40.0,fd2bc67d,BRA
18.658764,7.653199,5.0887856,Jean-Eudes Aholou,Angers,MF,30.0,48b28bfd,CIV
14.830921,10.456993,4.3282266,Sinaly Diomande,Auxerre,DF,23.0,6de23ab0,CIV
17.525915,8.618038,2.2957637,Melvin Bard,Nice,"DF,MF",23.0,1ddbc7ca,FRA
14.456092,8.611873,4.2612443,Youssouf Ndayishimiye,Nice,DF,25.0,65c55288,BDI
16.911789,6.895596,1.988223,Caio Henrique Oliveira Silva,Monaco,DF,27.0,30af8b93,BRA
16.15582,7.7986574,2.874422,Thomas Meunier,Lille,DF,32.0,e162b013,BEL
16.00217,5.7239256,3.6735132,Fabián Ruiz Peña,Paris S,MF,28.0,c0c7ff58,ESP
20.641216,6.968641,1.8232484,Issa Soumaré,Le Havre,"FW,MF",23.0,1d8aa290,SEN
16.46105,7.581702,3.5858252,Nicolás Tagliafico,Lyon,DF,31.0,f0661424,ARG
21.076689,7.917063,0.757692,Zakaria Aboukhlal,Toulouse,"MF,FW",24.0,c2a6033c,MAR
17.643042,9.103927,3.2730868,Enzo Tchato,Montpellier,DF,21.0,7f783431,CMR
19.136353,6.2591925,0.5924353,Farid El Melali,Angers,FW,27.0,d21e361a,ALG
16.95254,8.331166,5.3597913,Joris Chotard,Montpellier,MF,22.0,7909ffa4,FRA
20.8889,7.9042845,1.3876526,Lucas Stassin,Saint,FW,19.0,a47d6f3a,BEL
15.840287,5.682516,3.9372177,João Neves,Paris S,"MF,DF",19.0,c2a15a27,POR
20.872238,7.4912186,1.0262337,Breel Embolo,Monaco,"FW,MF",27.0,0b4f388a,SUI
20.804762,8.347697,0.74282384,Gaëtan Laborde,Nice,FW,30.0,7cdda3bf,FRA
18.51305,7.9920754,2.4823005,Deiver Machado,Lens,"DF,MF",30.0,b3f8bdef,COL
14.426933,10.570448,4.97098,Becir Omeragic,Montpellier,DF,22.0,c284d6fb,SUI
18.922129,6.446176,2.673521,Florian Sotoca,Lens,"FW,MF",33.0,7a42d0df,FRA
17.814762,8.010119,5.4844203,Haris Belkebla,Angers,MF,30.0,2b1bed19,ALG
17.91485,7.982413,2.9936872,Gabriel Gudmundsson,Lille,DF,25.0,d5d22a58,SWE
19.543243,6.832656,2.854053,Félix Lemaréchal,Strasbourg,"MF,FW",20.0,8ca9415f,FRA
18.061842,8.027606,4.776556,Pablo Rosario,Nice,"MF,DF",27.0,1a6b7ea4,DOM
15.754446,6.7856565,4.6793714,Jordan Ferri,Montpellier,MF,32.0,375622c5,FRA
17.644413,6.5507283,4.2024064,Benjamin Bouchouari,Saint,MF,22.0,599f9013,MAR
17.973957,6.317263,1.710673,Hákon Arnar Haraldsson,Lille,"MF,FW",21.0,e2ae54db,ISL
20.450392,6.985631,1.4618572,Jim Allevinah,Angers,FW,29.0,1956b948,GAB
17.984337,5.2610364,1.2795653,Eliesse Ben Seghir,Monaco,"MF,FW",19.0,3bd65247,MAR
15.129607,7.5471096,4.477451,Aïssa Mandi,Lille,DF,32.0,fbd6378b,ALG
18.41604,4.741887,1.5697004,Ousmane Dembélé,Paris S,FW,27.0,b19db005,FRA
18.714293,4.917957,1.5614351,Désiré Doué,Paris S,"FW,MF",19.0,9e7483ff,FRA
13.738581,7.3064246,4.5365577,Marquinhos,Paris S,DF,30.0,d5f2f82b,BRA
15.327252,9.914115,4.903159,Abdoulaye Niakhate Ndiaye,Brest,DF,22.0,b8cd2ae4,SEN
13.5470085,8.742911,4.267839,Joseph Okumu,Reims,DF,27.0,039f1983,KEN
21.258862,7.9745555,2.9008584,Marshall Munetsi,Reims,MF,28.0,2acf0cd7,ZIM
18.95028,7.750081,4.6825686,Rabby Nzingoula,Montpellier,MF,18.0,627c7a3d,FRA
15.63578,7.895831,4.366767,Hans Hateboer,Rennes,DF,30.0,3b333ac3,NED
17.884172,9.185881,3.0321233,Massadio Haïdara,Brest,DF,31.0,5167c97e,MLI
15.743077,5.8466907,3.2797036,Nuno Mendes,Paris S,DF,22.0,f20e4cc9,POR
21.4326,7.707943,1.3134692,Joshua King,Toulouse,"FW,MF",32.0,43458538,NOR
17.385283,5.914189,1.663949,Lee Kang-in,Paris S,"FW,MF",23.0,8455ad90,KOR
14.508131,10.215211,5.646326,Gabriel Osho,Auxerre,DF,25.0,cd889153,NGA
21.778906,8.240558,1.8581947,Esteban Lepaul,Angers,FW,24.0,85ce1949,FRA
21.650723,7.4045587,1.8526328,Oumar Diakité,Reims,FW,20.0,44435c8f,CIV
19.722937,5.637597,1.4506191,Mohamed Ali Cho,Nice,"FW,MF",20.0,f8405304,FRA
17.271929,7.0231743,2.255121,Quentin Merlin,Marseille,DF,22.0,0bfca6a1,FRA
19.468739,5.0658317,1.7008245,Malick Fofana,Lyon,FW,19.0,8236f673,BEL
17.119776,7.0142283,3.5767715,Neil El Aynaoui,Lens,MF,23.0,17e1261b,MAR
14.048974,9.387708,5.4038806,Duje Ćaleta-Car,Lyon,DF,27.0,94f8d10c,CRO
18.815203,6.643642,0.85797906,Mathias Pereira Lage,Brest,"FW,MF",27.0,8846a40f,POR
15.241912,6.330947,3.8241603,Valentin Rongier,Marseille,"MF,DF",29.0,ed45c4a5,FRA
16.583492,7.097363,4.423169,Jordan Veretout,Lyon,MF,31.0,4a56052c,FRA
16.352856,6.5183883,4.8885145,Pierre Lees-Melou,Brest,MF,31.0,f5044e54,FRA
18.646614,8.094004,5.1394253,Yassin Belkhdim,Angers,MF,22.0,e21d1928,FRA
22.165077,7.8839045,1.9461006,Frank Magri,Toulouse,"FW,MF",24.0,42fdb11d,CMR
15.107839,9.412699,5.2707405,Nathan Zeze,Nantes,DF,19.0,fb4c5b6e,FRA
14.664917,10.135939,6.0015197,Abdoulaye Bamba,Angers,DF,34.0,7fecbcdb,CIV
16.17784,9.144898,4.6520505,Christian Mawissa,Monaco,DF,19.0,2c70d915,FRA
21.011919,6.729893,1.7357128,Tanguy Coulibaly,Montpellier,"FW,MF",23.0,05ba9d7c,FRA
21.857073,8.035678,1.2607381,M'Bala Nzola,Lens,FW,27.0,a4948e67,ANG
17.881317,6.382774,4.594064,Kévin Danois,Auxerre,MF,20.0,e76f6fbe,FRA
14.410801,10.390411,4.2055078,Christopher Wooh,Rennes,DF,22.0,b003239d,CMR
22.104908,8.239728,2.2922149,André Ayew,Le Havre,FW,34.0,5dbefa9d,GHA
20.568895,8.271938,0.54241925,Georges Mikautadze,Lyon,FW,23.0,4788cb6b,GEO
13.387298,8.267986,4.5994763,Derek Cornelius,Marseille,DF,26.0,577744b8,CAN
17.433424,6.934426,1.4407243,Anass Zaroury,Lens,"FW,MF",23.0,07d65234,MAR
17.799416,8.019411,2.6655166,Ali Abdi,Nice,"DF,MF",30.0,ad7cdb35,TUN
16.619627,6.9277034,2.33742,Przemysław Frankowski,Lens,DF,29.0,00a8d210,POL
13.678877,8.844595,4.346869,Malang Sarr,Lens,DF,25.0,4315f30d,FRA
14.511627,10.651084,4.538097,Julien Le Cardinal,Brest,DF,26.0,547a72ad,FRA
14.746077,10.356511,6.01863,Emmanuel Biumla,Angers,DF,19.0,e5a94f46,FRA
17.675507,6.6766725,4.6287465,Kamory Doumbia,Brest,"MF,FW",21.0,9226aa22,MLI
17.616802,7.134855,1.5927743,Sorba Thomas,Nantes,"FW,MF",24.0,8725a42e,WAL
17.971825,7.431621,1.9461564,Lilian Raolisoa,Angers,"DF,FW",24.0,79a793b7,FRA
17.426899,7.5315537,5.546176,Amadou Koné,Reims,MF,19.0,2eb1ec07,MLI
19.196964,5.3124814,2.092537,Osame Sahraoui,Lille,"FW,MF",23.0,6f9fa232,MAR
16.30733,6.4392257,4.192038,André Gomes,Lille,MF,31.0,1961b2aa,POR
14.274659,8.302039,4.077468,Emmanuel Agbadou,Reims,DF,27.0,75f1ed80,CIV
17.662853,6.4174795,1.0797696,Romain Del Castillo,Brest,FW,28.0,0be95d34,FRA
22.098494,7.8846126,1.4033651,Mostafa Mohamed,Nantes,FW,26.0,595e6f3e,EGY
15.686577,6.0954027,3.9455056,Florian Tardieu,Saint,MF,32.0,ed39121c,FRA
14.633533,8.67896,4.946924,Arouna Sangante,Le Havre,DF,22.0,17bb562c,SEN
21.26507,7.602239,1.7210778,Abdallah Sima,Brest,"FW,MF",23.0,fdbde523,SEN
16.371012,7.4199605,5.199003,Tanner Tessmann,Lyon,MF,22.0,ac277993,USA
13.729384,8.02789,4.8389373,Lilian Brassier,Rennes,DF,24.0,5b146df3,FRA
16.926239,9.748762,4.352524,Falaye Sacko,Montpellier,DF,29.0,6388e356,MLI
20.805607,8.583625,0.7933848,Mika Biereth,Monaco,FW,21.0,a1d95db3,DEN
14.657559,9.084573,5.2420793,Leo Skiri Østigård,Rennes,DF,24.0,b35a7399,NOR
17.909061,7.5200806,4.619582,Ngal'Ayel Mukau,Lille,MF,19.0,bb461b8a,COD
20.498817,6.670894,1.248038,Shavy Babicka,Toulouse,"MF,FW",24.0,c6f0d5d4,GAB
17.056108,6.7640905,3.865327,Jordan James,Rennes,MF,20.0,f719ad7f,WAL
17.05397,7.326497,1.8326077,Christopher Operi,Le Havre,"DF,FW",27.0,914bb955,CIV
20.15138,5.9629145,1.7896382,Arnaud Nordin,Montpellier,FW,26.0,7b9a9e25,FRA
18.286943,8.80303,4.1554046,Nhoa Sangui,Reims,"DF,MF",18.0,3f465a66,FRA
16.518204,8.196784,3.6338487,Valentín Barco,Strasbourg,"MF,DF",20.0,b9f282ec,ARG
18.188332,9.521249,3.3081443,Issiaga Sylla,Montpellier,DF,30.0,b99bec05,GUI
18.304184,6.0209656,4.3465414,Aleksandr Golovin,Monaco,"MF,FW",28.0,3708e9fa,RUS
18.512897,7.4303446,5.2914658,Ayyoub Bouaddi,Lille,MF,16.0,8006228f,FRA
21.364695,7.1059093,1.2803981,Mama Samba Baldé,Brest,FW,28.0,fb14aa28,GNB
17.790436,6.735074,1.5408403,Mitchel Bakker,Lille,"FW,DF",24.0,a8567629,NED
18.412176,6.5533047,4.3114552,Tanguy Ndombele,Nice,MF,27.0,5cdddffa,FRA
15.677,9.293782,5.5108247,Mory Gbane,Reims,"DF,MF",23.0,ab8b392c,CIV
16.458221,7.9766526,2.2877133,Ruben Aguilar,Lens,"DF,MF",31.0,3dd738a1,FRA
16.63697,6.749916,5.144068,Djaoui Cissé,Rennes,MF,20.0,576ca93f,FRA
19.368319,6.8518357,1.5189241,Wahbi Khazri,Montpellier,"FW,MF",33.0,2677a1de,TUN
20.039356,5.6967607,1.0917217,Musa Al-Taamari,Montpellier,"FW,MF",27.0,f15f8b2b,JOR
18.134317,9.179407,4.2184715,Timothee Pembele,Le Havre,DF,21.0,f8ce97ca,FRA
16.522882,8.741642,5.160586,Jaydee Canvot,Toulouse,"DF,MF",18.0,3684108d,FRA
16.278515,8.489505,5.519742,Edimilson Fernandes,Brest,"MF,DF",28.0,3bb625ac,SUI
19.075798,5.6498313,1.140733,Badredine Bouanani,Nice,"MF,FW",19.0,0400dd2f,ALG
16.910755,8.091913,2.8688793,Abner,Lyon,DF,24.0,7f9c5d2d,BRA
13.918962,8.658473,5.0082994,Kevin Danso,Lens,DF,25.0,6e33125f,AUT
21.724533,8.09774,0.98351896,Akor Adams,Montpellier,FW,24.0,2ccd39ed,NGA
20.925858,8.52279,0.41070816,Gonçalo Ramos,Paris S,FW,23.0,f63cda26,POR
19.776382,6.141581,0.6000318,Matias Fernandez-Pardo,Lille,"FW,MF",19.0,0cdb6a2a,BEL
18.19779,5.7215877,1.019114,Sofiane Diop,Nice,"MF,FW",24.0,19053e31,FRA
20.120695,7.3520575,1.9928396,Irvin Cardona,Saint,FW,26.0,5e080f73,MLT
19.114496,7.3878355,4.9429955,Rassoul Ndiaye,Le Havre,MF,22.0,36f65bdf,SEN
19.61357,5.1387315,1.5661865,Jeremie Boga,Nice,"MF,FW",27.0,fe012aca,CIV
19.750036,6.1927166,2.3061037,Ernest Nuamah,Lyon,"FW,MF",20.0,234a703c,GHA
19.125767,6.659216,1.2737834,Amine Gouiri,Marseille,"FW,MF",24.0,aad56ca3,ALG
17.67273,8.000066,5.4341054,Han-Noah Massengo,Auxerre,MF,23.0,eba1e557,FRA
17.595,5.9071026,1.5250705,Angelo Fulgini,Lens,"MF,FW",27.0,4b96c347,FRA
18.052353,6.3143425,4.8627315,Louis Mouton,Saint,MF,22.0,c37823fe,FRA
20.557638,7.450023,1.6646675,Neal Maupay,Marseille,FW,27.0,4bcf39f6,FRA
18.818941,7.6521053,4.2570114,Aimen Moueffek,Saint,MF,23.0,2591b066,FRA
14.334057,9.832359,5.7793193,Yunis Abdelhamid,Saint,DF,36.0,32c2d95f,MAR
18.16097,7.495141,4.5369534,Khalil Fayad,Montpellier,"MF,FW",20.0,faf00ab8,FRA
17.288193,6.5154977,5.140788,Soungoutou Magassa,Monaco,MF,20.0,dfc5d4fa,FRA
14.157932,7.826667,4.661262,Mohammed Salisu,Monaco,DF,25.0,0b33f6ad,GHA
18.631075,7.8570824,3.6916332,Warren Kamanzi,Toulouse,"DF,MF",23.0,a426a912,NOR
13.9393015,9.569364,5.215251,Saidou Sow,Strasbourg,DF,22.0,f6b94e8d,GUI
18.60334,9.44689,3.9686632,Théo Sainte-Luce,Montpellier,DF,25.0,93c942fb,FRA
17.929998,5.4685845,1.6612368,Rémy Cabella,Lille,"FW,MF",34.0,148e136f,FRA
16.73487,8.804964,2.4799058,Paul Joly,Auxerre,DF,24.0,5b4bc323,FRA
17.523338,8.455389,5.415017,Oussama Targhalline,Le Havre,MF,22.0,abd56820,MAR
18.676054,5.751767,1.3832968,Edon Zhegrova,Lille,"FW,MF",25.0,34a88e3e,KVX
17.121355,7.0675654,1.5305831,Yanis Zouaoui,Le Havre,"DF,FW",30.0,ec724366,ALG
14.72134,8.95705,4.754237,Abdukodir Khusanov,Lens,DF,20.0,d17ce930,UZB
14.099477,8.713196,5.145878,Anthony Rouault,Rennes,DF,23.0,9b545925,FRA
20.673817,7.3143673,2.3130407,Ado Onaiwu,Auxerre,"MF,FW",28.0,ff4df82e,JPN
16.799725,7.625934,4.8752255,Junior Mwanga,Le Havre,MF,21.0,ee158be5,FRA
16.846497,5.9765334,2.2211163,Thiago Almada,Lyon,"MF,FW",23.0,27f33438,ARG
18.131184,8.443286,3.814122,Sael Kumbedi,Lyon,DF,19.0,c385bf49,FRA
17.52018,9.214791,2.6736994,Marcus Coco,Nantes,DF,28.0,3010aefb,FRA
14.449582,10.203606,4.2851925,Abakar Sylla,Strasbourg,DF,21.0,29c91632,CIV
14.828285,9.7176285,5.881374,Yael Mouanga,Montpellier,DF,19.0,153e48e0,FRA
19.888466,5.9698906,1.6987425,Antoine Joujou,Le Havre,"MF,FW",21.0,f9124307,FRA
21.365969,7.7200575,0.43961862,Ibrahima Niane,Angers,FW,25.0,46faabfa,SEN
22.324274,8.092375,1.8775204,Theo Bair,Auxerre,FW,24.0,c724745e,CAN
17.944473,6.597007,3.0388806,Ulisses Garcia,Marseille,DF,28.0,c952f633,SUI
15.779092,8.615595,4.7986245,Jérémy Jacquet,Rennes,DF,19.0,cef70c94,FRA
17.089373,8.240967,5.045452,Baptiste Santamaria,Nice,MF,29.0,5e22e2a4,FRA
18.305695,4.849254,1.2833732,Khvicha Kvaratskhelia,Paris S,FW,23.0,dea88efd,GEO
21.0744,6.959161,1.4873961,Wesley Saïd,Lens,FW,29.0,90fcf472,FRA
16.450573,8.1098,2.743119,Ismaily,Lille,DF,34.0,cf182add,BRA
19.246649,5.9125147,1.6492757,Romain Faivre,Brest,"MF,FW",26.0,745ca0a3,FRA
17.302914,9.277077,3.9319205,Hiroki Sekine,Reims,DF,21.0,7304dd80,JPN
21.623493,7.9125853,1.9303012,Goduine Koyalipou,Lens,FW,24.0,2659a508,CTA
14.089381,7.589111,3.8931322,Lucas Hernández,Paris S,DF,28.0,c3ee18ef,FRA
18.167366,8.271732,5.303635,Mathis Amougou,Saint,MF,18.0,f93cca97,FRA
20.147238,5.4433184,1.3873925,Mamadou Diakhon,Reims,"FW,MF",18.0,331c5a98,FRA
15.455374,8.842613,4.934332,Mohamed Abdelmoneim,Nice,DF,25.0,bff15d74,EGY
21.668594,8.50369,1.9050134,Koka,Le Havre,FW,31.0,9fc2531b,EGY
17.8954,6.7628765,1.2626832,Zinedine Ferhat,Angers,"FW,MF",31.0,005c0807,ALG
17.587133,6.042117,3.5399225,Seko Fofana,Rennes,MF,29.0,5313ed43,CIV
16.840317,8.718356,4.0600543,Antoine Mendy,Nice,DF,20.0,3322e296,SEN
21.957035,7.497096,1.8239774,Ibrahim Sissoko,Saint,FW,28.0,a170541f,MLI
19.231937,7.2272873,4.132438,Louis Leroux,Nantes,"MF,DF",18.0,88972aa9,FRA
19.285835,6.376038,0.74417436,Albert Grønbaek,Rennes,"MF,FW",23.0,0da5076f,DEN
18.298681,5.75411,3.2074583,Senny Mayulu,Paris S,MF,18.0,bac89b96,FRA
19.36721,5.107832,1.1489849,Jonathan Rowe,Marseille,"FW,MF",21.0,8c12f884,ENG
