player_name,equipe,positions,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,cluster
Moussa Niakhate,Lyon,DF,4.9912039369918695,9.774680290488666,-1.5449845514455929,-3.123910662769868,-0.6765481428950536,1.6508737025815232,-0.9584415125889234,0.0147863059854566,-1.3806090783460885,0.1272061540176461,-1.435174080733887,-1.3964987515785774,1.012502855145124,-0.1883197139399026,-0.6093914979322809,-0.7800775925753857,-0.4881652499486616,-1.1721299100086575,0.8852231060863136,0.2417180503879591,0.0489796741673586,-0.6170149177034349,0.4393926526878949,0
Guela Doué,Strasbourg,DF,9.752235141818147,8.055585829337543,-1.2677232968019454,1.418870187282053,-0.7009318085693059,2.735646672779602,-0.043259226259677,-0.1427339011248267,-0.6687507852641094,0.6875267475150421,-1.1470796387263975,-1.2009159183793672,1.6959329406170094,-0.173734049298226,1.1407318955986347,-0.3735433709292199,1.5724187035878483,0.2228394615706951,-1.1375346702316853,0.1708633003092323,0.543793102852984,-0.1877972774668599,-1.804727942314596,-1
Alexsandro Ribeiro,Lille,DF,9.594915075618822,11.832468874032312,-2.9263524693853658,-6.291305036137397,-0.0414494516706116,-0.1190715489765426,-2.280858439556538,-0.3642920043898347,0.0858278595247752,0.2700520294587683,-1.4782077796020068,-1.051829082860648,0.4240659000051962,0.0499829349863542,1.509855889134666,0.8222546580359963,-1.4341438151259909,1.4998685900995523,-0.9761429988348704,0.17722257995764,-0.8689631925926409,1.7587818208300474,-0.9566519425461636,-1
Cristian Cásseres Jr.,Toulouse,MF,10.081199053927977,3.384267081777948,2.784739493867312,6.02802872875584,4.364425074917742,-3.939071181207365,-1.3454253373606704,-1.658822993468939,-0.0659094592569226,-0.6529117229236268,1.042057465474926,-0.7215242302559437,2.5466816306102187,-2.0597935148590274,0.6636896029570362,-0.5074636021719406,-0.1993085287891732,0.7394478594608541,-0.2110645302840316,-0.1108749190250004,-1.3406697524836522,0.1573013036381778,0.6971560610003912,-1
Benjamin André,Lille,MF,12.338915011063913,6.493711110145787,-4.311936980451067,4.9592088003945936,1.1657818512109897,-3.480904713312235,2.4130599202920355,-2.5332712995449165,0.7563104840498946,2.0691395531242995,-2.5275716494689533,0.5984727521300178,-2.747042607439034,1.0210679106980785,1.655552327226737,-2.005828507037781,-1.2265393578691914,-0.2353686030446522,0.4950872968759814,1.684598246430295,0.0189899487701031,1.1888138405864142,-0.9095998936853174,-1
Gaëtan Perrin,Auxerre,"MF,FW",13.695361144252647,-10.113705869097222,7.986965560251861,-1.406497850474655,6.157459286694254,-0.94781363062183,-2.462677247666165,-3.190847036665017,-0.3664794868913158,-1.794485322940422,0.081324740209874,-2.1394448269187345,1.7088923268342218,0.2264503210460631,0.3319829153644044,1.231375947439948,3.1307186108315705,0.4739713800499353,3.091061055231421,-1.594335820968771,0.6029118555299889,0.3011350590254328,-0.1880921200767552,-1
Junya Ito,Reims,"FW,MF",13.082789325135094,-7.941896297217911,6.265096804306007,-0.3123187884875719,1.549889779639185,3.9678575216572023,0.9348342462156564,-1.968505341873345,0.5053048041739586,-2.71390743821855,-1.83722418836022,-0.2060320579695208,1.5669131528084288,0.2538853222910296,-0.6679267126934462,-0.7338608754866125,-2.513031762177062,-1.569562713384859,2.281276899067235,0.9054302828523854,-0.0580092074256512,1.4305694920400664,1.807045584338948,-1
Aron Dønnum,Toulouse,"DF,MF",11.445863929447842,-2.602993297188807,3.6472237704209847,2.3594176865666503,0.3966956984724373,1.2408183773776935,0.343446251753301,0.7947051486847703,1.284534137510018,-2.508188567285951,-1.6297596050185454,0.2414369856938175,-0.6095570727880676,-0.7826753984567099,0.429600161294058,-1.7570168828506425,-0.8571430429554482,0.3734748665494402,-0.3300193441151598,-0.2898056453949155,-0.2957593957218636,1.8788658771226527,-0.0077239658058445,-1
Kenny Lala,Brest,DF,11.15732166282387,4.29609721783577,4.0966724503585885,-0.1750780711518464,0.9920442673581168,2.193219786946626,4.920648303270529,3.079381715478004,-0.9673320783473977,0.043377300871341,0.1977024159988245,1.0363451091304428,0.9801090613055822,-0.4255619666371089,1.9044063230977728,-0.6075631756461397,0.1377954433700585,1.1570214295377483,0.0292623701773303,-1.4206019413057351,0.653822394120387,1.4435557447787462,-0.9078093942711756,-1
Florent Hanin,Angers,DF,8.930875196526252,4.861912080649068,2.764632726859862,3.563225385970892,-0.5455186141803886,3.948022089905947,3.2066603997631424,0.846781884877973,-1.7011993429152514,0.904707079932396,-0.9320144122131409,0.7993520545087462,-1.0059720761811386,-2.966809073118976,-2.1353651136457072,0.2456114746985381,-0.7324030988794968,0.3192327859540015,-0.1325663961711833,-0.0811241583438416,-0.1030384160288275,-1.0230669081296049,-0.1399851009968749,-1
Pierre Højbjerg,Marseille,MF,16.529925953911224,7.126667764546664,0.9616124460302592,-3.016890302562416,-2.6643553302997955,-6.333778477889997,-0.3086301508275139,-2.744268208244112,-1.217430376670491,3.348334232088981,0.2627173156312963,-0.6119474651942529,1.9375118659611843,-0.5013336778285884,0.0992986362568911,2.456301726459413,-0.4364322518854874,0.1838568288670777,-1.4489450740308485,0.0395743452232057,0.5700475839336012,-2.1315675671364263,-0.7760923073206512,-1
Mahdi Camara,Brest,"MF,FW",7.217224422623343,-1.7968882113925244,-3.5560212076947573,4.326756217431234,-0.3939442354421789,-1.2476791625484305,-1.0456376317599485,-0.0898483857331725,-0.3034714511061003,0.9759530597643832,0.2111866292477092,-0.6003320809865279,0.0922710378517572,-0.3204174831103153,1.3212036461507417,-0.264953192673179,-1.3474101521865127,-0.764347417308548,0.2943527053456531,-0.2912332713570448,-0.741270172909613,-0.518541793704709,-0.8290630706605862,0
Keito Nakamura,Reims,"FW,MF",4.623783439453581,-6.951242457224679,-3.3140311300439875,-0.9447753811998396,-1.7978749711374775,1.5893980039381403,0.519924553704695,-0.2106829693339374,1.3415720473444477,-1.8897623614168328,-1.2423914315825817,0.4187900123112623,0.9974931224543014,1.151661107189227,1.316809087503808,-0.6876768238201455,0.1624893307747024,1.0771073385100465,-0.2152330792195206,-3.618994793360858,-0.6259970511093544,-0.4508571242042718,0.842957910462704,-1
Jubal,Auxerre,DF,1.7009264762511809,7.559829209990147,-4.8048160953815255,-0.6114186425996034,7.21795080325137,1.3488016777502765,0.7627630583823831,3.459439060155071,-1.8279396581249945,-2.350110831983284,1.774049103738924,2.014955044797829,-0.732421630079023,0.2141064654328462,-0.1485685039162508,0.8710439805351688,1.1592078693605514,0.6331795987467348,-0.1040240458331775,0.4721778339934365,-2.0671726273076776,-0.8401172899456629,0.0974168509176622,-1
Ismaël Doukouré,Strasbourg,"DF,MF",3.779722479717977,7.577842378822744,-1.886119050995129,-1.9796673166680747,0.0504743349016506,-0.1898040227344953,-1.534610591140427,-0.943816415632224,-0.5796750689278773,-0.7587336920601124,0.822749839873238,-1.7756436771106203,0.1830227483368184,-0.2244797208050636,-1.700536832010924,1.7027606039270384,-1.8510036788051791,1.3189286852553557,-0.0525093786719398,0.4280099774336121,-1.697134913383881,0.9381657805530986,-1.006887114147162,-1
Léo Pétrot,Saint,DF,4.691555501051995,5.86354791261459,-0.5936146920330235,2.470967666278728,0.678542368972074,4.473883932021505,1.335949169485,-0.6975365797865123,-1.652001925323268,-0.9603996359264968,0.9522483706062198,1.4116384499916177,0.0950831351634879,0.4923377769797826,0.1912980251682382,1.2240636873520163,2.804981903868334,-1.3558926075005713,-1.057702468257033,1.2644517388878729,0.8621020608998408,0.5570807499182693,-0.018213407200673,-1
Jean-Charles Castelletto,Nantes,"DF,MF",1.4613719436696293,7.391139199600184,-2.888984310156467,-2.2204073191457656,1.5916300297070916,1.9740093890635104,-0.8400293365462113,-0.6835569281816647,0.9894365475219012,-1.0014312072380172,0.5616081819589435,2.47432183066732,-0.0863609207869883,1.3964516318706317,1.6058968697641325,2.351571440428044,0.3031503523841078,-0.2272856947770723,-1.048434539061554,0.4803515684855093,-1.072321990923487,1.0825557400332697,-1.8372720899834276,-1
Adrien Thomasson,Lens,MF,13.185497701895338,-0.9584285909008065,-2.305868965493252,4.265593510293575,0.6248071967218812,-1.5518201542315622,2.402971597679607,-3.9922440780517863,0.2641007753201879,-1.6431034322753122,1.2689722055381598,1.25609037681406,-0.3679057819602573,0.4184696692925532,1.5146551620140525,-0.0789771115402444,-2.07449842707705,-1.3621759165303826,0.8858830409900864,-1.197044958600352,2.2390374157468518,0.9438433262958846,0.0748337654783048,-1
Luis Henrique,Marseille,"DF,FW",8.22586936708795,-5.03080105483946,1.5009993592312034,-3.3358439018925585,-5.5780148985663205,3.294427643063192,0.0328373650119319,-0.7337095396930463,-1.2287824555709668,-0.3005358651294007,0.5284847531353627,0.3021974425569525,0.2152063991158884,-0.5287276911551723,-0.2798749048456466,0.1613987018480931,-0.2620412102032388,1.3500971179698795,-0.3750262003743716,1.2606219595761563,0.3923338371705328,1.0110181822887303,1.6739615712767022,-1
Moses Simon,Nantes,"FW,MF",10.90575757474502,-13.561571330758662,2.1757776807178386,-1.5130166524779338,2.0997939443891167,4.322984867514998,-2.2572117853484133,4.59870874570149,-0.4441157958867345,-1.2443320129794804,-0.67010382148969,-0.8478702978674925,1.952586014827393,0.0700617959516631,3.4167584100599067,-0.1593831282465325,-1.0172750025337751,-0.0941592002541031,3.0956656145472072,2.637236146360863,0.6688319662281151,1.0432147218937289,0.4544890080511051,-1
Charlie Cresswell,Toulouse,DF,3.4452831786605422,8.012930781967128,-4.995360136873351,-2.880805467303692,3.532330288797997,2.6267334032416065,-0.8536250400361934,-1.081008186458334,-0.9055303551475988,-2.499502271976,-0.6690008208346174,-0.3728507748066485,-1.118548226256863,1.0463955396909137,-0.3779145042702462,-0.7103737269344796,-1.784838818903389,1.317954714406614,-0.9703661290244996,0.1210076011646001,-0.3571203819695876,-2.1121643524676124,-0.0793972688121497,-1
Arnaud Kalimuendo,Rennes,"FW,MF",2.252075584773276,-7.858411493752071,-6.976317176524853,-2.46958366290583,2.002344016674221,-0.7934930229661378,4.717816074835354,4.004276490476827,0.7124313521960614,-0.7949590264626186,0.6903034258319793,-0.6832926448247253,3.1531527613454085,0.3936595390670632,0.0696036019674177,0.0305733752949185,-0.1540381026744617,0.6872160645486841,-1.144729804791644,0.7185395049557939,1.040906407816946,-0.0678148341864307,-0.2273195452676589,-1
Pierre Ekwah Elimby,Saint,MF,5.695386513976724,6.232717377687476,-0.7042485484601374,0.9331744982390492,-1.2323252956095656,-2.827620446327388,0.0492219143902611,0.4361263597267811,0.0962609484264125,-0.3412488135954649,-0.8193427000805112,-0.749367028035458,-0.1436140344463477,1.6522755323622011,0.3444692133017918,-0.4751711620502786,0.3731547736548087,0.8669355248035613,-0.5130889550954757,0.4347468901920167,0.2594825782809155,-0.3103260002568536,0.6786585899167284,0
Diego Moreira,Strasbourg,"DF,MF",9.942601992968916,-3.676361589817303,0.0807238359041002,1.7885055036039723,-2.178016776239021,2.995353576880934,-4.196717580776867,0.8179381310425354,0.2575096151449382,-0.7636072116106742,0.2661799660510356,1.365720217602188,1.4124582536140944,-1.903983563810678,-0.2512085436574432,0.330321768039039,1.4904778101252991,0.6317665254006073,-0.7608590006694915,1.640809873651237,0.2803857130820343,-0.5061576876630008,-0.3864577079078936,-1
Evann Guessand,Nice,"FW,MF",7.278661951588615,-10.836208368709269,-6.218248447686186,2.4853987395281028,-0.406992622587129,-0.541791828854248,-4.211185823755836,-1.0479361875406514,-0.7685233725205226,-0.441792165312509,0.526313937754938,1.255409343755662,0.6103887419849793,-2.462363645181508,1.2314520537813336,0.2097837119453993,0.3823998474993237,1.0233732723137654,1.532890923899803,0.4706062300551396,0.9703874861075704,-0.8955187229140648,-0.6061407508954801,-1
Jonathan David,Lille,FW,3.10600219103516,-8.522352026588331,-6.8200340503091175,-2.28100367116179,1.5680654821757551,-0.9755764735249938,4.774881482232344,3.4596089776856265,-0.4016283951287234,0.6947454923159839,2.340241700738864,-0.928316586620728,1.485937321130235,0.6566906033813612,-0.4184138399368916,0.2301362814070417,0.6971250831294687,0.653620582085075,0.2077582791809329,1.3785095302031694,0.2354618860386732,0.0371374924723497,-0.0767075779330483,-1
Facundo Medina,Lens,DF,8.906832701494682,6.752503110147261,-0.4145305726611695,-1.1787521414981064,-1.8182662652304111,-0.0539369527624782,-0.1448789575415972,-0.4813544757183094,4.865558706986416,2.0392649536149583,0.3363209796249067,0.2632052664935664,-0.2250084117526356,-0.360934487458377,0.2894964383298519,-0.614548571998374,1.1407210833163324,-0.3855226821754737,-0.6511714801637419,0.2919372794908402,-2.599365169151942,0.6839295841638194,0.5011201069130637,-1
Sergio Akieme,Reims,DF,3.3842422702094743,1.759312981927155,1.2644580268385068,0.7472853159482927,-0.0283867732005113,3.556352598023505,0.6936241010321469,1.0940281811462906,-0.3579374139653435,0.0933677860325804,-1.0551400570543092,-1.3750689602568438,0.299215681153081,-0.2294630154577921,-1.0954693030220877,1.238266756146457,-0.7924672277637066,-0.4026675222665143,-1.101464962633355,-0.3106045620158279,0.1007963484948346,-0.4389728591481976,1.669985552230227,0
Dilane Bakwa,Strasbourg,"MF,DF",11.626386336244437,-8.881553403922604,4.145918627300306,-1.751370918617556,1.4483489551681898,0.1573230511832136,-3.379031089877672,0.5176714656002213,0.7564993986276063,-1.2874658075498249,-1.4457747434463453,-0.7330890349473801,-1.273015967197211,-1.3783331186722356,-0.7200831833147703,0.7857003107156982,0.720468313151403,0.7471015176279385,-1.3070623415587992,0.7547529767348023,-0.7331811952023252,0.2720181472717097,-0.1812168035482105,-1
Mark McKenzie,Toulouse,DF,1.6261565163969327,7.656824813865593,-2.0981653454165734,-0.3442330882749018,0.9827198175400704,1.5191532542913224,0.0807821048626242,-0.928511537411034,-0.2096868702078013,-0.1183181546929129,0.2541479008073015,0.096396103572383,0.8869167910532173,0.4266216943276683,-0.6626507764147072,-0.3956694197192574,1.1872228998891288,-0.5621588928800404,0.0738659541354147,-0.0014918943780262,1.0279947134852674,-0.2731115730483441,-1.2096760628200962,0
Ludovic Ajorque,Brest,FW,1.4335095236600897,-4.599921203457427,-8.8655760990366,0.6351910151533039,4.772885898188747,0.3167651436293454,3.05115318524314,-4.126485520216754,0.4444752804737188,2.169983810725443,-2.819627092644085,1.04129239344056,-1.6741865275647256,0.9210494575088368,1.4993569336760355,-1.5403996757902323,-0.7817251097361726,0.912212705916118,-0.6455002775673685,1.1958909663069277,1.5750201747943928,-0.9271364360116328,0.3692941026365235,-1
Clément Akpa,Auxerre,DF,3.88285425148346,6.909800292449379,-0.5037782729741426,1.1107101725513466,2.8156800028608666,0.1825658426645345,-1.1143212842143704,1.8989073435646304,-1.053062623362429,-0.5091453949409744,-1.503784360615008,0.3896232745914413,-2.645563876800542,-1.8233093831047305,-0.1629894229016459,-2.4329389665581207,1.0330639047867685,1.4404883849210777,-0.8730057972722735,-0.7444677798702867,1.4806523790191788,2.0899704356802355,0.6297395944827915,-1
Adrien Rabiot,Marseille,MF,8.852857257930813,-2.408480041862855,-4.137018823813339,-0.2648098546663827,-3.228801387632221,-0.0397245346193241,0.5058939864087452,-2.1942662473547707,0.1222492239387877,1.6073531759202713,-0.6461761443348608,-0.3950686785720742,0.4065513891777367,1.5664887513393442,0.4469382537093249,1.8347886330480832,2.195344675449584,-0.1381510421543345,1.091333259542431,0.0671538716284077,-0.7719890635416029,0.4952690908020211,0.1387830501466895,-1
Loïc Nego,Le Havre,"DF,FW",4.660395767732807,3.015047191571341,1.238625187526499,3.74361624902126,-0.845200504586581,1.839520242184522,0.6912555839286211,0.6722739903501976,-1.332659087126855,1.3648313834087342,-1.2582120713054108,1.4964991063204374,2.183479255038311,-2.960488889660658,0.1246833163044286,0.0421829566305363,-0.83282706387761,0.7312703449479716,-0.2456954062118667,-0.0515137271974647,-1.2919674925591806,-0.048034627391718,0.2813275122291799,-1
Michael Amir Murillo,Marseille,DF,7.534634186788125,4.946483425096137,0.0582305121581054,-0.2991086887928335,-2.3213647730634297,1.6576871612173487,0.6708059750014155,-0.5711043344664521,-1.2423985167093263,1.8060922793992071,-0.2212719092647909,-1.1502041930974576,0.7228509735716372,0.3095796909914111,-0.5288485305807599,2.630889883766765,0.6945263910965079,-0.5393891738877464,-0.0303674160209763,-0.328913212627751,1.384889881900908,-0.5381239626332497,-0.4825088280103477,-1
Hicham Boudaoui,Nice,MF,7.29348484355525,0.23718943719399,-2.6899530363639825,4.190894109039057,-0.5434777366363331,-2.4591050511661483,-0.5524062698388922,0.0133817993111205,0.5147215416250841,-0.6193691647996568,0.2676214951489732,-0.3643834949373143,-1.4880914326706065,0.3650027387581513,-0.9671414920306224,-0.6648375607208405,-0.2076672216756876,-1.2388137074252763,0.1328489859728138,0.3314717366060571,-1.8991210313461333,0.4349705507932861,0.5941029850948427,0
Brendan Chardonnet,Brest,DF,1.7531323147237658,8.144273746150812,-2.647651570841597,-1.1301156059940345,3.6107202419466873,1.2388590064798402,-0.5682391691122862,-0.1049270977009074,-0.8823737241249688,-2.5890890836307983,-0.445937077879278,1.1173709333104132,-2.151213854605609,0.694237278746722,0.9124840139286308,-0.9934485785262972,-1.661516373006469,2.2200223861356365,0.7846008983723997,0.322681159541127,-0.7265597027096159,-0.5350863340661093,0.3228982293285579,-1
Maghnes Akliouche,Monaco,"FW,MF",13.302710543338122,-9.326704301014628,-1.6580425019834943,-0.0073229183102154,-4.058914105123861,-0.5414789861086797,-0.4974617951033642,-0.7858091230485582,0.5202903421972428,-2.506430976590941,0.9418091982109754,1.2347975056675855,-1.2142895965646925,-1.5508694123308158,-0.2190246584765318,0.1079321611367374,-1.271517706460664,-0.8188545622243204,-0.4134607061564748,1.0024195105648843,0.1703962344681655,-0.3034095977336203,-0.765198572969161,-1
Vincent Sierro,Toulouse,MF,6.532104162458589,1.6044727545670376,1.1834232427053355,-0.9735566595238028,2.8584215865419265,-2.548246202666302,2.3942256653085163,0.1624109031614383,0.5126188910419902,-0.5404116724241118,-0.907626959044768,-0.6414147363994692,0.5075285831114915,0.777673803627795,-0.2039502355334402,-0.3533144823181871,0.1368131499579479,0.167731560020315,0.2530378565227643,1.099671487381732,-0.0449310534737268,-0.4687883608466805,-0.0569454650194918,0
Thilo Kehrer,Monaco,DF,4.253187887776356,8.775650128812938,-2.066779017657539,-4.085427742299901,0.0180552194439742,-0.2164626534378083,0.0826615952053544,-1.1967550547329158,-1.108916814712268,0.7235701079384967,-1.6762920836329889,-0.6226264191228869,0.8260862597631794,-0.2478565786604263,0.5692821491681815,-1.585638564168013,-0.3612712185777991,-0.5760439936589357,0.0137239183855901,0.0264412556099572,0.3779121919257104,-0.6696732568804294,-0.8833834205672848,0
Clinton Mata,Lyon,DF,4.990126230259009,6.684150440830643,-0.1538179357900534,-0.4781496334165221,-0.7014842660931376,1.0081193264408008,-1.087661939203153,0.7105360861782971,-1.0708174416131355,0.7360308722083047,-0.4199754520417966,-1.11361348031784,-0.0638514004095544,0.0530451242651791,0.2231346596614965,0.8952557136467503,-0.2522844769111912,0.1463026936477708,1.361806870310262,0.6127947475746367,-0.0440217863092453,-0.3643765883397087,1.8507860887008227,0
Mamadou Sarr,Strasbourg,DF,2.4269561358032066,8.529861525696468,-2.5225295361834643,-3.367481703094372,0.4437510892342507,1.6351708241232965,-1.930837318768793,-0.6185507709281386,-1.1044323176269173,-0.7848805847885979,0.0821427289557788,-1.828234339157747,1.4021820580848077,0.2712060561365201,0.0573471163364565,-0.9444690457990502,-0.1606930256205545,-1.246830860326534,-0.4410521453746903,-0.3599207894890517,1.0180723492851027,0.9756982787428964,-0.3946114246515538,0
Téji Savanier,Montpellier,MF,14.894614457704838,-3.301187684031138,11.018016272825644,-4.151331381202738,9.881593928144005,-4.849042770035251,1.974377092651065,1.7069955417777172,3.420769332999572,0.3984344928750196,-4.371447232356148,0.750676820690811,-3.1085626410043186,-3.6327569790005887,-3.2236227790647844,1.2634883301311826,-0.1384095238270261,1.3349702440574291,-1.2947510143153715,-1.5152070935664843,1.824321734799756,-0.2709388989355434,-2.452165342166216,-1
Lorenz Assignon,Rennes,"DF,MF",8.253860934925635,-1.4908497902557836,-0.7129071816099232,2.398625526497548,-2.204657165440561,4.249409602938495,0.4698932586478148,-0.105126569388255,0.5853620985369794,-0.0561593930522329,-0.8777146448697468,0.1007803860216818,0.3428995912524111,-0.0009595507092854,1.4667463307083015,0.407983017475068,0.2721679402069514,-0.283177443215479,-2.2069628485709885,0.2701850488248776,-1.4320333127108258,2.2051013807044444,-0.1140425008889032,-1
Habib Diarra,Strasbourg,"MF,FW",3.7483361889751903,-2.484262173055478,-1.0293192350473932,-0.5150877464217385,-0.3477424315570796,-0.3601123249436169,-0.2110351641112042,3.0961907180588084,-0.536856214920235,1.437084975045406,0.5636425483076748,-1.3735991560145824,-2.0060225591642884,-0.113804861269867,-1.015970973799312,0.48874141252983,-1.0184241639880418,-0.6728153981776763,-1.672795766078715,2.224543141113529,-0.4276593196853747,1.717968757723933,1.4317588112582809,-1
Pedro Chirivella,Nantes,MF,4.9795379727351365,5.515269813241482,1.755628860818785,-1.2427996373936618,-1.6712091862169172,-2.548554774239944,1.4666929414455738,-0.6157483786231704,-0.1041662613644643,0.9651149983142696,-0.8057976456031952,0.2323413137209685,-1.3205979306354825,0.4184918315642473,0.6065483616675201,-0.9948183254681044,0.6960779385361063,1.486070376853587,0.3094077769346484,0.6595852418015419,-0.451381521997909,1.222985623692316,0.4147322885899467,0
Elisha Owusu,Auxerre,MF,1.0999841145731275,3.810888429089264,-1.3012525762564937,4.787322027493477,0.9373894289175458,-2.1056689915555737,-0.0793219208482503,-0.3894684457265002,0.1493103595044306,-2.231969952002893,1.7747350598581042,0.6090614951270761,-1.1466876965228885,1.9840093237189185,0.6069352903074252,2.3259721535152478,-0.4431629790200992,2.082279703640538,0.1323680964636857,0.7959166144435332,-0.7927144408776333,1.0403317240887802,0.5501569109304981,-1
Yann Gboho,Toulouse,"MF,FW",5.62354672050394,-8.377067304128937,-3.0909647709271826,1.064377183689193,-3.230196611009416,0.0802309967162163,-2.5085541195126804,1.3309334900151684,1.302639310579356,-2.4333572874219263,-1.2726954430534172,0.5845531348630761,-0.0185110851895187,-0.4933645912896747,0.215786140066357,-0.3230153207736827,-2.079597372696772,-2.1559501667837773,-0.0376909867491951,-0.3061773038156905,-0.2505789423888649,0.2158029599078753,-1.0110320940007351,-1
Corentin Tolisso,Lyon,MF,10.028401003108025,1.125244118085007,-3.369076692461144,0.3201063492910733,-1.1945142232877208,-0.4482210687167248,3.2240295539923,-3.193524462783448,-0.0613097890154202,-0.091933675059872,-0.2842716281789772,1.6073543644148176,-2.267392313928561,1.3783978641353187,0.317070909759572,0.155964314736321,0.5883851298570972,0.2824511891188784,-0.9045571577050348,1.7512520209088085,1.286362103434755,-0.4310603202979853,1.3890575089946384,-1
