n_neighbors,min_dist,n_components,trustworthiness,continuity,distance_corr,mrre,composite_score,mse
50,0.5,5,0.9233728216405381,0.9886793880494668,0.6714385020763822,0.5244165551219634,0.8240757936744276,0.09724131548051651
