method,tag,eps,min_samples,silhouette,calinski_harabasz,davies_bouldin,n_clusters,n_noise
pca,joueurs_ligue1_PCA_custom_GK,5.739325474040189,10,,,,1,74
pca,joueurs_ligue1_PCA_custom_GK,5.958441907990927,10,,,,1,61
pca,joueurs_ligue1_PCA_custom_GK,6.1775583419416655,10,,,,1,47
pca,joueurs_ligue1_PCA_custom_GK,6.396674775892404,10,,,,1,40
pca,joueurs_ligue1_PCA_custom_GK,6.615791209843143,10,,,,1,33
pca,joueurs_ligue1_PCA_custom_GK,6.834907643793881,10,,,,1,25
pca,joueurs_ligue1_PCA_custom_GK,7.054024077744619,10,,,,1,20
pca,joueurs_ligue1_PCA_custom_GK,7.273140511695358,10,,,,1,14
pca,joueurs_ligue1_PCA_custom_GK,7.492256945646096,10,,,,1,11
pca,joueurs_ligue1_PCA_custom_GK,7.711373379596834,10,,,,1,10
pca,joueurs_ligue1_PCA_custom_GK,7.930489813547572,10,,,,1,7
pca,joueurs_ligue1_PCA_custom_GK,4.862859738237236,15,,,,1,172
pca,joueurs_ligue1_PCA_custom_GK,5.081976172187974,15,,,,1,141
pca,joueurs_ligue1_PCA_custom_GK,5.301092606138712,15,,,,1,118
pca,joueurs_ligue1_PCA_custom_GK,5.520209040089451,15,,,,1,95
pca,joueurs_ligue1_PCA_custom_GK,5.739325474040189,15,,,,1,80
pca,joueurs_ligue1_PCA_custom_GK,5.958441907990927,15,,,,1,63
pca,joueurs_ligue1_PCA_custom_GK,6.1775583419416655,15,,,,1,48
pca,joueurs_ligue1_PCA_custom_GK,6.396674775892404,15,,,,1,41
pca,joueurs_ligue1_PCA_custom_GK,6.615791209843143,15,,,,1,33
pca,joueurs_ligue1_PCA_custom_GK,6.834907643793881,15,,,,1,25
pca,joueurs_ligue1_PCA_custom_GK,7.054024077744619,15,,,,1,20
pca,joueurs_ligue1_PCA_custom_GK,7.273140511695358,15,,,,1,15
pca,joueurs_ligue1_PCA_custom_GK,7.492256945646096,15,,,,1,11
pca,joueurs_ligue1_PCA_custom_GK,7.711373379596834,15,,,,1,10
pca,joueurs_ligue1_PCA_custom_GK,7.930489813547572,15,,,,1,7
pca,joueurs_ligue1_PCA_custom_GK,4.862859738237236,20,,,,1,188
pca,joueurs_ligue1_PCA_custom_GK,5.081976172187974,20,,,,1,150
