method,tag,eps,min_samples,silhouette,calinski_harabasz,davies_bouldin,n_clusters,n_noise
tsne,joueurs_ligue1_tSNE_raw,0.8738924733433733,10,,,,1,8
tsne,joueurs_ligue1_tSNE_raw,0.9037538839352501,10,,,,1,6
tsne,joueurs_ligue1_tSNE_raw,0.933615294527127,10,,,,1,5
tsne,joueurs_ligue1_tSNE_raw,0.9634767051190039,10,,,,1,5
tsne,joueurs_ligue1_tSNE_raw,0.9933381157108806,10,,,,1,3
tsne,joueurs_ligue1_tSNE_raw,1.0231995263027576,10,,,,1,2
tsne,joueurs_ligue1_tSNE_raw,1.0530609368946342,10,,,,1,1
tsne,joueurs_ligue1_tSNE_raw,1.082922347486511,10,,,,1,0
tsne,joueurs_ligue1_tSNE_raw,1.112783758078388,10,,,,1,0
tsne,joueurs_ligue1_tSNE_raw,1.1426451686702648,10,,,,1,0
tsne,joueurs_ligue1_tSNE_raw,1.1725065792621416,10,,,,1,0
tsne,joueurs_ligue1_tSNE_raw,1.2023679898540185,10,,,,1,0
tsne,joueurs_ligue1_tSNE_raw,1.2322294004458954,10,,,,1,0
tsne,joueurs_ligue1_tSNE_raw,1.2620908110377722,10,,,,1,0
tsne,joueurs_ligue1_tSNE_raw,1.291952221629649,10,,,,1,0
tsne,joueurs_ligue1_tSNE_raw,0.8738924733433733,15,0.06671456044357593,21.967416980749324,1.1251716255040765,4,70
tsne,joueurs_ligue1_tSNE_raw,0.9037538839352501,15,,,,1,49
tsne,joueurs_ligue1_tSNE_raw,0.933615294527127,15,,,,1,26
tsne,joueurs_ligue1_tSNE_raw,0.9634767051190039,15,,,,1,12
tsne,joueurs_ligue1_tSNE_raw,0.9933381157108806,15,,,,1,6
tsne,joueurs_ligue1_tSNE_raw,1.0231995263027576,15,,,,1,5
tsne,joueurs_ligue1_tSNE_raw,1.0530609368946342,15,,,,1,2
tsne,joueurs_ligue1_tSNE_raw,1.082922347486511,15,,,,1,0
tsne,joueurs_ligue1_tSNE_raw,1.112783758078388,15,,,,1,0
tsne,joueurs_ligue1_tSNE_raw,1.1426451686702648,15,,,,1,0
tsne,joueurs_ligue1_tSNE_raw,1.1725065792621416,15,,,,1,0
tsne,joueurs_ligue1_tSNE_raw,1.2023679898540185,15,,,,1,0
tsne,joueurs_ligue1_tSNE_raw,1.2322294004458954,15,,,,1,0
tsne,joueurs_ligue1_tSNE_raw,1.2620908110377722,15,,,,1,0
tsne,joueurs_ligue1_tSNE_raw,1.291952221629649,15,,,,1,0
tsne,joueurs_ligue1_tSNE_raw,0.8738924733433733,20,0.46165162072500043,177.68128090066037,0.7184760403106002,3,184
tsne,joueurs_ligue1_tSNE_raw,0.9037538839352501,20,0.32971249537621344,135.88441195506684,0.9895512639289594,4,134
tsne,joueurs_ligue1_tSNE_raw,0.933615294527127,20,0.31804538597369786,143.5580531811321,1.0217144249312216,3,105
tsne,joueurs_ligue1_tSNE_raw,0.9634767051190039,20,0.3022635680381915,113.44827564586687,0.9099121119771918,3,70
tsne,joueurs_ligue1_tSNE_raw,0.9933381157108806,20,0.26902764022425957,107.46106286784202,0.9646817834298441,3,47
tsne,joueurs_ligue1_tSNE_raw,1.0231995263027576,20,,,,1,16
tsne,joueurs_ligue1_tSNE_raw,1.0530609368946342,20,,,,1,7
tsne,joueurs_ligue1_tSNE_raw,1.082922347486511,20,,,,1,5
tsne,joueurs_ligue1_tSNE_raw,1.112783758078388,20,,,,1,3
tsne,joueurs_ligue1_tSNE_raw,1.1426451686702648,20,,,,1,3
tsne,joueurs_ligue1_tSNE_raw,1.1725065792621416,20,,,,1,0
tsne,joueurs_ligue1_tSNE_raw,1.2023679898540185,20,,,,1,0
tsne,joueurs_ligue1_tSNE_raw,1.2322294004458954,20,,,,1,0
tsne,joueurs_ligue1_tSNE_raw,1.2620908110377722,20,,,,1,0
tsne,joueurs_ligue1_tSNE_raw,1.291952221629649,20,,,,1,0
